Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Juliana,Vera,44370456,juliana.vera@outlook.com,+54 9 2907 3012,Alumno,DNI
Santiago,Perez,33074317,santiago.perez@gmail.com,+54 9 3371 9288,Alumno,DNI
Malena,Fernandez,33957369,malena.fernandez@gmail.com,+54 9 2869 1744,Alumno,DNI
Lorenzo,Sosa,38451826,lorenzo.sosa@outlook.com,+54 9 2179 6644,Alumno,DNI
Faustino,Roldan,38373582,faustino.roldan@yahoo.com,+54 9 2900 1671,Alumno,DNI
Mia,Villalba,31922848,mia.villalba@yahoo.com,+54 9 3660 2379,Alumno,DNI
Ana Paula,Martinez,39269288,ana.paula.martinez@hotmail.com,+54 9 2316 3329,Alumno,DNI
Joaquín,Castro,36702199,joaquin.castro@outlook.com,+54 9 2242 8548,Alumno,DNI
Mateo Agustin,Rodriguez,45039367,mateo.agustin.rodriguez@hotmail.com,+54 9 3653 9166,Alumno,DNI
Juan Pablo,Romero,36953747,juan.pablo.romero@gmail.com,+54 9 3361 8209,Alumno,DNI
Simon,Dominguez,44910143,simon.dominguez@hotmail.com,+54 9 3132 8890,Alumno,DNI
Camila,Duarte,45265185,camila.duarte@gmail.com,+54 9 2702 2020,Alumno,DNI
Valentina,Soto,44617524,valentina.soto@outlook.com,+54 9 3624 2276,Alumno,DNI
Mia,Correa,39386861,mia.correa@hotmail.com,+54 9 3137 9865,Alumno,DNI
Ambar,Gomez,33827674,ambar.gomez@hotmail.com,+54 9 2614 8695,Alumno,DNI
Kiara,Ramos,31158762,kiara.ramos@outlook.com,+54 9 3473 8411,Alumno,DNI
Mia Valentina,Ojeda,42117900,mia.valentina.ojeda@gmail.com,+54 9 3757 7212,Alumno,DNI
Martina,Valdez,38218744,martina.valdez@outlook.com,+54 9 3549 9907,Alumno,DNI
Thiago Daniel,Gonzalez,31438742,thiago.daniel.gonzalez@gmail.com,+54 9 3758 6863,Alumno,DNI
Mateo,Gonzalez,43270052,mateo.gonzalez@outlook.com,+54 9 2136 5520,Alumno,DNI
Amparo,Ledesma,42706367,amparo.ledesma@outlook.com,+54 9 2660 1868,Alumno,DNI
Santino Agustin,Rojas,43159265,santino.agustin.rojas@yahoo.com,+54 9 3216 3261,Alumno,DNI
Santino,Perez,44654293,santino.perez@yahoo.com,+54 9 2194 4672,Alumno,DNI
Alma,Figueroa,41333233,alma.figueroa@hotmail.com,+54 9 3610 0018,Alumno,DNI
Sebastian,Peralta,30469731,sebastian.peralta@gmail.com,+54 9 3965 9347,Alumno,DNI
Thiago,Diaz,33910188,thiago.diaz@gmail.com,+54 9 3576 1975,Alumno,DNI
Lautaro,Silva,34971595,lautaro.silva@gmail.com,+54 9 3481 9495,Alumno,DNI
Santiago,Avila,40729905,santiago.avila@outlook.com,+54 9 3841 2532,Alumno,DNI
Valentina,Suarez,42757045,valentina.suarez@hotmail.com,+54 9 2634 5699,Alumno,DNI
Morena,Duarte,44308885,morena.duarte@outlook.com,+54 9 2249 9550,Alumno,DNI
Renzo,Gomez,35320655,renzo.gomez@outlook.com,+54 9 3182 6750,Alumno,DNI
Agustin,Suarez,38164166,agustin.suarez@hotmail.com,+54 9 3509 8099,Alumno,DNI
Sofia,Godoy,30946614,sofia.godoy@hotmail.com,+54 9 2277 7438,Alumno,DNI
Juan Francisco,Escobar,45417967,juan.francisco.escobar@yahoo.com,+54 9 3550 2492,Alumno,DNI
Juan Ignacio,Lopez,34033433,juan.ignacio.lopez@gmail.com,+54 9 3734 1359,Alumno,DNI
Oriana,Sanchez,34617592,oriana.sanchez@outlook.com,+54 9 2971 4369,Alumno,DNI
Alejo,Acosta,37168127,alejo.acosta@outlook.com,+54 9 3574 5548,Alumno,DNI
Ian Ezequiel,Sosa,40513724,ian.ezequiel.sosa@yahoo.com,+54 9 2709 1624,Alumno,DNI
Martina,Soria,40980648,martina.soria@outlook.com,+54 9 2849 5957,Alumno,DNI
Lara,Rodriguez,32357600,lara.rodriguez@hotmail.com,+54 9 3309 8485,Alumno,DNI
Santino,Garcia,30985783,santino.garcia@yahoo.com,+54 9 3603 7412,Alumno,DNI
Juan Cruz,Fernandez,32295114,juan.cruz.fernandez@yahoo.com,+54 9 2714 0828,Alumno,DNI
Sofía,Gomez,38140531,sofia.gomez@outlook.com,+54 9 3718 4814,Alumno,DNI
Tiziano,Nuñez,44528233,tiziano.nunez@outlook.com,+54 9 2975 8392,Alumno,DNI
Maximo,Molina,30106929,maximo.molina@gmail.com,+54 9 3595 0394,Alumno,DNI
Juana,Cabrera,37605752,juana.cabrera@gmail.com,+54 9 2813 9806,Alumno,DNI
Bianca,Lopez,32440459,bianca.lopez@hotmail.com,+54 9 3173 2166,Alumno,DNI
Guadalupe,Gimenez,33352008,guadalupe.gimenez@gmail.com,+54 9 2941 1441,Alumno,DNI
Amparo,Sosa,35625713,amparo.sosa@yahoo.com,+54 9 3242 9474,Alumno,DNI
Benicio,Gomez,36490297,benicio.gomez@yahoo.com,+54 9 3675 6025,Alumno,DNI
Thiago Benjamin,Benitez,31356012,thiago.benjamin.benitez@yahoo.com,+54 9 2522 7068,Alumno,DNI
Emma,Lucero,34446593,emma.lucero@outlook.com,+54 9 3142 8192,Alumno,DNI
Thiago Daniel,Diaz,43864775,thiago.daniel.diaz@outlook.com,+54 9 3482 1035,Alumno,DNI
Ignacio,Castillo,42219949,ignacio.castillo@gmail.com,+54 9 2626 4764,Alumno,DNI
Julia,Flores,34039776,julia.flores@gmail.com,+54 9 3498 6730,Alumno,DNI
Benicio,Perez,39875233,benicio.perez@outlook.com,+54 9 2327 0125,Alumno,DNI
Felipe,Nuñez,30226372,felipe.nunez@gmail.com,+54 9 2202 2375,Alumno,DNI
Emma,Gomez,34912303,emma.gomez@yahoo.com,+54 9 3387 7261,Alumno,DNI
Sofia,Ponce,43947996,sofia.ponce@gmail.com,+54 9 3483 1858,Alumno,DNI
Francesca,Bustos,44219639,francesca.bustos@yahoo.com,+54 9 2449 6552,Alumno,DNI
Tiziano Benjamin,Gonzalez,45941376,tiziano.benjamin.gonzalez@yahoo.com,+54 9 2202 1827,Alumno,DNI
Tiziano Benjamin,Acosta,32575818,tiziano.benjamin.acosta@yahoo.com,+54 9 2297 2531,Alumno,DNI
Isabella,Gimenez,34998039,,+54 9 3139 5102,Alumno,DNI
Violeta,Vazquez,31509667,,+54 9 3696 4967,Alumno,DNI
Lautaro,Figueroa,32702619,lautaro.figueroa@yahoo.com,+54 9 2667 1332,Alumno,DNI
Ludmila,Moreno,43663971,ludmila.moreno@hotmail.com,+54 9 3523 7374,Alumno,DNI
Priscila,Ortiz,37012198,priscila.ortiz@yahoo.com,+54 9 3538 1304,Alumno,DNI
Francisco,Caceres,41021877,francisco.caceres@outlook.com,+54 9 3650 9143,Alumno,DNI
Tomàs,Martinez,38370600,tomas.martinez@yahoo.com,+54 9 2854 5404,Alumno,DNI
Juan Ignacio,Barrios,31963378,juan.ignacio.barrios@yahoo.com,+54 9 2989 5261,Alumno,DNI
Antonia,Castillo,35111521,antonia.castillo@gmail.com,+54 9 3363 8314,Alumno,DNI
Lara,Gonzalez,38519723,lara.gonzalez@outlook.com,+54 9 3266 5415,Alumno,DNI
Sol,Gomez,38393673,sol.gomez@outlook.com,+54 9 2818 1789,Alumno,DNI
Valentina ,Gonzalez,44289991,valentina..gonzalez@hotmail.com,+54 9 3943 3955,Alumno,DNI
Isabella,Garcia,34078388,isabella.garcia@gmail.com,+54 9 3688 9612,Alumno,DNI
Juan Bautista,Vargas,30386383,juan.bautista.vargas@gmail.com,+54 9 2622 4096,Alumno,DNI
Giuliana,Gutierrez,30246491,giuliana.gutierrez@hotmail.com,+54 9 3452 0334,Alumno,DNI
Pedro,Silva,39341417,pedro.silva@hotmail.com,+54 9 2643 6929,Alumno,DNI
Juana,Ponce,36057182,juana.ponce@outlook.com,+54 9 2380 1772,Alumno,DNI
Sol,Gonzalez,41788868,sol.gonzalez@hotmail.com,+54 9 2884 2829,Alumno,DNI
Agustin,Correa,35155914,agustin.correa@hotmail.com,+54 9 2626 1896,Alumno,DNI
Benjamin,Garcia,38642477,benjamin.garcia@gmail.com,+54 9 3926 6299,Alumno,DNI
Renata,Quiroga,40126484,renata.quiroga@hotmail.com,+54 9 3501 7223,Alumno,DNI
Octavio,Gonzalez,45246102,octavio.gonzalez@gmail.com,+54 9 2417 1316,Alumno,DNI
Sebastian,Ramos,33730130,sebastian.ramos@hotmail.com,+54 9 2745 9393,Alumno,DNI
Nicolas,Lopez,36236123,nicolas.lopez@outlook.com,+54 9 2913 1391,Alumno,DNI
Lautaro Benjamin,Alvarez,35468094,lautaro.benjamin.alvarez@outlook.com,+54 9 3414 2024,Alumno,DNI
Juan Ignacio,Castillo,32150263,juan.ignacio.castillo@hotmail.com,+54 9 2722 2335,Alumno,DNI
Thiago Daniel,Duarte,43750283,thiago.daniel.duarte@hotmail.com,+54 9 3489 6451,Alumno,DNI
Santino,Diaz,37169999,santino.diaz@outlook.com,+54 9 3666 3683,Alumno,DNI
Vicente,Sanchez,32811654,vicente.sanchez@hotmail.com,+54 9 2205 2983,Alumno,DNI
Milena,Mendoza,32050515,milena.mendoza@yahoo.com,+54 9 3567 3099,Alumno,DNI
Thiago Nahuel,Gomez,45605722,thiago.nahuel.gomez@gmail.com,+54 9 3705 5561,Alumno,DNI
Tomas,Leiva,38268761,tomas.leiva@hotmail.com,+54 9 2513 5432,Alumno,DNI
Octavio,Gomez,41620840,octavio.gomez@outlook.com,+54 9 3412 7365,Alumno,DNI
Giovanni,Gomez,45068171,giovanni.gomez@hotmail.com,+54 9 3748 9979,Alumno,DNI
Micaela,Miranda,38325772,micaela.miranda@hotmail.com,+54 9 3445 1776,Alumno,DNI
Felipe,Ruiz,32682238,felipe.ruiz@yahoo.com,+54 9 3631 4213,Alumno,DNI
Valentin,Suarez,37199951,valentin.suarez@hotmail.com,+54 9 2678 7699,Alumno,DNI
Alma Mia,Carrizo,34494885,alma.mia.carrizo@outlook.com,+54 9 2129 3049,Alumno,DNI
Morena,Soto,37915491,morena.soto@outlook.com,+54 9 2955 0590,Alumno,DNI
Martina,Benitez,36470833,martina.benitez@hotmail.com,+54 9 3547 0946,Alumno,DNI
Benicio,Acosta,34081471,benicio.acosta@hotmail.com,+54 9 2628 9859,Alumno,DNI
Ciro,Lopez,30941372,ciro.lopez@yahoo.com,+54 9 3505 3066,Alumno,DNI
Juana,Medina,31222266,juana.medina@gmail.com,+54 9 2646 9865,Alumno,DNI
Zoe,Aguirre,45324229,zoe.aguirre@yahoo.com,+54 9 2495 8104,Alumno,DNI
Valentina,Miranda,42693185,valentina.miranda@hotmail.com,+54 9 2941 4656,Alumno,DNI
Francisco,Ortiz,44513749,francisco.ortiz@gmail.com,+54 9 3294 3431,Alumno,DNI
Luisana,Sanchez,39605597,luisana.sanchez@gmail.com,+54 9 3474 8228,Alumno,DNI
Martin,Gutierrez,41702335,martin.gutierrez@outlook.com,+54 9 3704 6933,Alumno,DNI
Guadalupe,Diaz,34731502,guadalupe.diaz@hotmail.com,+54 9 3562 8000,Alumno,DNI
Lautaro,Ramos,39563230,,+54 9 3436 0889,Alumno,DNI
Delfina,Medina,33436656,delfina.medina@gmail.com,+54 9 2175 2128,Alumno,DNI
Ignacio,Diaz,44919962,ignacio.diaz@hotmail.com,+54 9 3949 0167,Alumno,DNI
Justina,Diaz,34657279,justina.diaz@hotmail.com,+54 9 2940 3217,Alumno,DNI
Kiara,Soria,36890268,kiara.soria@gmail.com,+54 9 3402 1940,Alumno,DNI
Benjamin,Valdez,37573276,benjamin.valdez@outlook.com,+54 9 2839 7571,Alumno,DNI
Mora,Valdez,45746270,mora.valdez@yahoo.com,+54 9 3416 1334,Alumno,DNI
Juan Ignacio,Gimenez,45331374,juan.ignacio.gimenez@gmail.com,+54 9 2865 1013,Alumno,DNI
Joaquin,Mansilla,34365303,joaquin.mansilla@hotmail.com,+54 9 2895 8083,Alumno,DNI
Geronimo,Godoy,43043273,geronimo.godoy@yahoo.com,+54 9 2376 8022,Alumno,DNI
Agustín,Vargas,33037423,agustin.vargas@outlook.com,+54 9 2480 3891,Alumno,DNI
Isabella,Soto,41694165,isabella.soto@hotmail.com,+54 9 3558 2004,Alumno,DNI
Valentina ,Aguirre,33673050,valentina..aguirre@yahoo.com,+54 9 2325 1613,Alumno,DNI
Benjamin,Gomez,33386069,benjamin.gomez@gmail.com,+54 9 2999 3057,Alumno,DNI
Olivia,Villalba,36251602,olivia.villalba@yahoo.com,+54 9 2485 6233,Alumno,DNI
Tomas,Gomez,40059343,tomas.gomez@yahoo.com,+54 9 2591 5110,Alumno,DNI
Nina,Acosta,45908531,nina.acosta@yahoo.com,+54 9 2328 8839,Alumno,DNI
Santiago,Cardozo,45948143,santiago.cardozo@outlook.com,+54 9 3611 8096,Alumno,DNI
Thiago Agustin,Gomez,32180590,thiago.agustin.gomez@yahoo.com,+54 9 3993 3633,Alumno,DNI
Joaquin,Franco,30321355,joaquin.franco@yahoo.com,+54 9 2334 0837,Alumno,DNI
Victoria,Ramos,38567788,victoria.ramos@outlook.com,+54 9 3967 9507,Alumno,DNI
Josefina,Garcia,33547291,josefina.garcia@gmail.com,+54 9 2792 6449,Alumno,DNI
Santino,Gonzalez,45422028,santino.gonzalez@outlook.com,+54 9 2474 2803,Alumno,DNI
Maximiliano,Ramirez,41252196,maximiliano.ramirez@hotmail.com,+54 9 2194 0145,Alumno,DNI
Matias,Rivero,41174384,matias.rivero@yahoo.com,+54 9 3868 7669,Alumno,DNI
Lucia,Gonzalez,38720883,lucia.gonzalez@gmail.com,+54 9 2170 5701,Alumno,DNI
Simon,Ferreyra,42826422,simon.ferreyra@outlook.com,+54 9 2314 6197,Alumno,DNI
Mateo,Morales,43972226,mateo.morales@yahoo.com,+54 9 3643 2715,Alumno,DNI
Catalina,Martinez,44441151,catalina.martinez@gmail.com,+54 9 2473 8080,Alumno,DNI
Isabel,Diaz,43695277,,+54 9 3812 0948,Alumno,DNI
Abril,Morales,36800218,abril.morales@hotmail.com,+54 9 2710 3086,Alumno,DNI
Valentino,Martinez,33678309,,+54 9 2137 1058,Alumno,DNI
Catalina,Quiroga,39224971,catalina.quiroga@outlook.com,+54 9 2268 0361,Alumno,DNI
Joaquin,Romero,42905002,joaquin.romero@hotmail.com,+54 9 2595 2252,Alumno,DNI
Tobias,Nuñez,34839561,tobias.nunez@yahoo.com,+54 9 3723 6714,Alumno,DNI
Valentina,Ayala,32264676,valentina.ayala@yahoo.com,+54 9 3151 0774,Alumno,DNI
Genaro,Valdez,40051802,genaro.valdez@outlook.com,+54 9 2691 5722,Alumno,DNI
Rafael,Ledesma,30700814,rafael.ledesma@yahoo.com,+54 9 2976 2954,Alumno,DNI
Rafael,Acuña,32134822,rafael.acuna@gmail.com,+54 9 3445 5159,Alumno,DNI
Alma,Fernandez,32800317,alma.fernandez@yahoo.com,+54 9 3100 1657,Alumno,DNI
Emma,Sosa,40220174,emma.sosa@hotmail.com,+54 9 2914 0113,Alumno,DNI
Manuel,Ruiz,43496917,manuel.ruiz@gmail.com,+54 9 3722 2618,Alumno,DNI
Alma,Ferreyra,33025091,alma.ferreyra@yahoo.com,+54 9 2291 1447,Alumno,DNI
Delfina,Lopez,35569822,delfina.lopez@hotmail.com,+54 9 2250 8478,Alumno,DNI
Lola,Lopez,42011137,lola.lopez@yahoo.com,+54 9 3894 4120,Alumno,DNI
Valentina ,Flores,39679193,valentina..flores@hotmail.com,+54 9 2430 5261,Alumno,DNI
Agustina,Olivera,33109769,agustina.olivera@outlook.com,+54 9 2368 8001,Alumno,DNI
Lola,Aguirre,30300658,lola.aguirre@outlook.com,+54 9 2619 9992,Alumno,DNI
Francisco,Ortiz,40863182,francisco.ortiz@outlook.com,+54 9 3575 7767,Alumno,DNI
Lola,Caceres,34011987,lola.caceres@yahoo.com,+54 9 2996 4004,Alumno,DNI
Maria Guadalupe,Ayala,45507315,maria.guadalupe.ayala@yahoo.com,+54 9 3647 1301,Alumno,DNI
Thiago Valentin,Chavez,44427813,thiago.valentin.chavez@outlook.com,+54 9 3994 8024,Alumno,DNI
Luna,Rojas,39921380,luna.rojas@outlook.com,+54 9 3575 8135,Alumno,DNI
Antonella,Gimenez,42863827,antonella.gimenez@outlook.com,+54 9 2662 5205,Alumno,DNI
Valentino,Gonzalez,44142004,valentino.gonzalez@outlook.com,+54 9 2245 3394,Alumno,DNI
Luisana,Juarez,36462635,luisana.juarez@hotmail.com,+54 9 3608 6690,Alumno,DNI
Santino,Gonzalez,38789605,santino.gonzalez@outlook.com,+54 9 3720 1467,Alumno,DNI
Lucas,Gomez,32902968,lucas.gomez@gmail.com,+54 9 3456 0230,Alumno,DNI
Bruno,Moyano,31065119,bruno.moyano@yahoo.com,+54 9 2797 2420,Alumno,DNI
Juan Bautista,Gonzalez,41182374,juan.bautista.gonzalez@yahoo.com,+54 9 2662 2460,Alumno,DNI
Luna,Sanchez,43948943,luna.sanchez@hotmail.com,+54 9 2710 2305,Alumno,DNI
Valentino,Romero,42168576,valentino.romero@yahoo.com,+54 9 2742 3551,Alumno,DNI
Malena,Rodriguez,32487000,malena.rodriguez@hotmail.com,+54 9 3849 6653,Alumno,DNI
Santino,Ledesma,42954368,santino.ledesma@yahoo.com,+54 9 2214 7459,Alumno,DNI
Nina,Gomez,37665322,nina.gomez@hotmail.com,+54 9 3603 2237,Alumno,DNI
Mateo Ezequiel,Gomez,34457031,mateo.ezequiel.gomez@hotmail.com,+54 9 2178 0993,Alumno,DNI
Camila,Vargas,37123255,camila.vargas@yahoo.com,+54 9 2513 3451,Alumno,DNI
Nicolas,Lopez,36158336,nicolas.lopez@gmail.com,+54 9 2374 8631,Alumno,DNI
Tomàs,Villalba,34761805,tomas.villalba@outlook.com,+54 9 2388 0421,Alumno,DNI
Bruno,Ruiz,44831598,bruno.ruiz@outlook.com,+54 9 3965 7714,Alumno,DNI
Guillermina,Perez,44726844,guillermina.perez@yahoo.com,+54 9 2254 8542,Alumno,DNI
Amparo,Ojeda,30642032,amparo.ojeda@outlook.com,+54 9 2491 3594,Alumno,DNI
Tiziano Valentin,Rodriguez,34554870,tiziano.valentin.rodriguez@yahoo.com,+54 9 2399 3435,Alumno,DNI
Martina,Garcia,39724445,martina.garcia@yahoo.com,+54 9 3699 6992,Alumno,DNI
Juan Cruz,Gonzalez,44084939,juan.cruz.gonzalez@yahoo.com,+54 9 2792 1644,Alumno,DNI
Santiago,Maldonado,39839138,santiago.maldonado@gmail.com,+54 9 2354 9902,Alumno,DNI
Juan Ignacio,Juarez,43956427,juan.ignacio.juarez@hotmail.com,+54 9 2926 7185,Alumno,DNI
Sebastian,Gomez,41503023,sebastian.gomez@outlook.com,+54 9 2487 3994,Alumno,DNI
Paloma,Castro,32247069,paloma.castro@hotmail.com,+54 9 2200 1700,Alumno,DNI
Lucas Benjamin,Perez,36501353,lucas.benjamin.perez@outlook.com,+54 9 3997 1832,Alumno,DNI
Ciro,Ponce,30261560,ciro.ponce@gmail.com,+54 9 3375 2661,Alumno,DNI
Lucía,Bravo,36821499,lucia.bravo@yahoo.com,+54 9 2275 5768,Alumno,DNI
Antonio,Garcia,45140374,antonio.garcia@outlook.com,+54 9 3161 5962,Alumno,DNI
Juan Gabriel,Romero,44263113,juan.gabriel.romero@gmail.com,+54 9 3606 9023,Alumno,DNI
Lucía,Martinez,40237965,lucia.martinez@hotmail.com,+54 9 3634 6774,Alumno,DNI
Maria Belen,Benitez,31896700,maria.belen.benitez@outlook.com,+54 9 2269 3576,Alumno,DNI
Emilia,Luna,36985322,emilia.luna@outlook.com,+54 9 3150 4598,Alumno,DNI
Morena,Peralta,44047485,morena.peralta@hotmail.com,+54 9 3595 8344,Alumno,DNI
Dante,Suarez,43394175,dante.suarez@gmail.com,+54 9 2661 0611,Alumno,DNI
Helena,Lopez,32712408,helena.lopez@outlook.com,+54 9 2837 8733,Alumno,DNI
Juliana,Ortiz,40913314,juliana.ortiz@hotmail.com,+54 9 3356 4856,Alumno,DNI
Lisandro,Peralta,39479461,lisandro.peralta@yahoo.com,+54 9 2193 2637,Alumno,DNI
Santiago Benjamin,Lopez,39263332,santiago.benjamin.lopez@gmail.com,+54 9 3155 4721,Alumno,DNI
Juan Gabriel,Carrizo,39632675,juan.gabriel.carrizo@outlook.com,+54 9 3149 3579,Alumno,DNI
Francesca,Perez,38072230,francesca.perez@yahoo.com,+54 9 3556 0796,Alumno,DNI
Thiago Benjamin,Soria,35213115,thiago.benjamin.soria@outlook.com,+54 9 3794 0567,Alumno,DNI
Mateo,Vargas,31271467,mateo.vargas@yahoo.com,+54 9 2727 5989,Alumno,DNI
Ambar,Vazquez,41813295,ambar.vazquez@yahoo.com,+54 9 2653 5052,Alumno,DNI
Federico,Diaz,38941014,federico.diaz@hotmail.com,+54 9 2268 8021,Alumno,DNI
Gael,Rojas,30815585,gael.rojas@outlook.com,+54 9 3945 8368,Alumno,DNI
Julian,Bravo,37642410,julian.bravo@hotmail.com,+54 9 2473 0358,Alumno,DNI
Ciro Benjamin,Molina,38480744,ciro.benjamin.molina@yahoo.com,+54 9 2573 6629,Alumno,DNI
Paulina,Fernandez,36322281,paulina.fernandez@hotmail.com,+54 9 2896 3138,Alumno,DNI
Lucas,Gutierrez,43554211,lucas.gutierrez@outlook.com,+54 9 3108 4040,Alumno,DNI
Camila,Molina,42630421,camila.molina@gmail.com,+54 9 2273 5209,Alumno,DNI
Bautista Benjamin,Godoy,39371126,bautista.benjamin.godoy@gmail.com,+54 9 2429 8619,Alumno,DNI
Valentino,Garcia,39881121,valentino.garcia@gmail.com,+54 9 2377 5047,Alumno,DNI
Francesca,Rodriguez,37284939,francesca.rodriguez@outlook.com,+54 9 3995 4462,Alumno,DNI
Alma,Diaz,44059778,alma.diaz@gmail.com,+54 9 2522 7337,Alumno,DNI
Lucas Benjamin,Sanchez,30445520,lucas.benjamin.sanchez@outlook.com,+54 9 2973 2240,Alumno,DNI
Thiago Nicolas,Villalba,37239130,thiago.nicolas.villalba@yahoo.com,+54 9 3983 1375,Alumno,DNI
Juan Ignacio,Ponce,34161904,juan.ignacio.ponce@yahoo.com,+54 9 2127 0479,Alumno,DNI
Juan Cruz,Fernandez,31636346,juan.cruz.fernandez@gmail.com,+54 9 3794 6853,Alumno,DNI
Camila,Correa,36050675,camila.correa@outlook.com,+54 9 3885 8201,Alumno,DNI
Lourdes,Lopez,38221990,lourdes.lopez@yahoo.com,+54 9 2192 6523,Alumno,DNI
Guadalupe,Rodriguez,35895932,guadalupe.rodriguez@yahoo.com,+54 9 2995 8689,Alumno,DNI
Lorenzo,Martinez,34666804,lorenzo.martinez@gmail.com,+54 9 3740 2958,Alumno,DNI
Renata,Medina,36514666,renata.medina@yahoo.com,+54 9 2518 2753,Alumno,DNI
Valentin,Martinez,36948669,valentin.martinez@gmail.com,+54 9 2691 1897,Alumno,DNI
Catalina,Gomez,41402719,catalina.gomez@outlook.com,+54 9 3917 2603,Alumno,DNI
Luciano Benjamin,Fernandez,33033916,luciano.benjamin.fernandez@hotmail.com,+54 9 2147 0161,Alumno,DNI
Lara,Mendoza,37337493,lara.mendoza@outlook.com,+54 9 3486 2690,Alumno,DNI
Juan Ignacio,Fernandez,45931150,juan.ignacio.fernandez@outlook.com,+54 9 3568 1526,Alumno,DNI
Pedro,Torres,38749521,pedro.torres@hotmail.com,+54 9 3289 5543,Alumno,DNI
Antonio,Barrios,44778294,antonio.barrios@gmail.com,+54 9 2170 7223,Alumno,DNI
Rafael,Arias,41119537,rafael.arias@outlook.com,+54 9 3981 7786,Alumno,DNI
Delfina,Acuña,33567445,delfina.acuna@yahoo.com,+54 9 3150 4515,Alumno,DNI
Simon,Villalba,37242370,simon.villalba@hotmail.com,+54 9 2441 9233,Alumno,DNI
Luca,Correa,41291663,luca.correa@gmail.com,+54 9 3280 1478,Alumno,DNI
Julian,Aguirre,32540190,julian.aguirre@yahoo.com,+54 9 2472 5293,Alumno,DNI
Maximo,Gonzalez,30506093,maximo.gonzalez@gmail.com,+54 9 3902 8521,Alumno,DNI
Julia,Medina,38353339,julia.medina@gmail.com,+54 9 2309 9286,Alumno,DNI
Isabella,Torres,41866022,isabella.torres@yahoo.com,+54 9 2302 4235,Alumno,DNI
Valentino,Suarez,36892131,valentino.suarez@yahoo.com,+54 9 2390 7466,Alumno,DNI
Zoe Valentina,Torres,32686293,zoe.valentina.torres@gmail.com,+54 9 3833 9847,Alumno,DNI
Jeronimo,Vega,33076159,jeronimo.vega@yahoo.com,+54 9 2940 1402,Alumno,DNI
Mia Jazmin,Gimenez,40775474,mia.jazmin.gimenez@outlook.com,+54 9 3883 8586,Alumno,DNI
Helena,Ortiz,41017872,helena.ortiz@hotmail.com,+54 9 3261 1029,Alumno,DNI
Catalina,Sosa,34554550,catalina.sosa@hotmail.com,+54 9 3904 7776,Alumno,DNI
Benicio,Ponce,35915600,,+54 9 3718 2696,Alumno,DNI
Lucia,Martin,45419935,lucia.martin@gmail.com,+54 9 2104 1490,Alumno,DNI
Santiago,Gimenez,30197508,santiago.gimenez@outlook.com,+54 9 3196 0991,Alumno,DNI
Guadalupe,Gutierrez,38917148,guadalupe.gutierrez@hotmail.com,+54 9 2787 4111,Alumno,DNI
Ludmila,Herrera,36651921,ludmila.herrera@yahoo.com,+54 9 2113 3238,Alumno,DNI
Bautista,Gimenez,43710760,bautista.gimenez@yahoo.com,+54 9 2374 8134,Alumno,DNI
Tomàs,Campos,41437572,tomas.campos@yahoo.com,+54 9 2750 4287,Alumno,DNI
Victoria,Roldan,31731791,victoria.roldan@hotmail.com,+54 9 3469 4962,Alumno,DNI
Benjamin,Gomez,31388447,benjamin.gomez@gmail.com,+54 9 3255 7426,Alumno,DNI
Sofia,Rodriguez,30367578,sofia.rodriguez@outlook.com,+54 9 3965 4385,Alumno,DNI
Santino,Aguirre,37442207,santino.aguirre@gmail.com,+54 9 2225 8599,Alumno,DNI
Milena,Gonzalez,34485777,milena.gonzalez@gmail.com,+54 9 3226 4145,Alumno,DNI
Samuel,Rodriguez,43198246,samuel.rodriguez@gmail.com,+54 9 2751 2214,Alumno,DNI
Santiago,Hernandez,40746517,santiago.hernandez@yahoo.com,+54 9 3370 7661,Alumno,DNI
Ignacio,Martin,32151606,ignacio.martin@outlook.com,+54 9 3552 2221,Alumno,DNI
Dante,Castro,30616294,dante.castro@gmail.com,+54 9 2403 4212,Alumno,DNI
Mateo Benjamin,Cardozo,33619676,mateo.benjamin.cardozo@gmail.com,+54 9 3281 1836,Alumno,DNI
Florencia,Godoy,44358674,florencia.godoy@outlook.com,+54 9 2653 4149,Alumno,DNI
Lola,Ayala,39110609,lola.ayala@hotmail.com,+54 9 2444 5800,Alumno,DNI
Agustín,Perez,33722791,agustin.perez@outlook.com,+54 9 3301 9512,Alumno,DNI
Juan Martin,Medina,31835198,juan.martin.medina@outlook.com,+54 9 2676 9157,Alumno,DNI
Renata,Roldan,42473169,renata.roldan@outlook.com,+54 9 3585 9074,Alumno,DNI
Thiago,Fernandez,37332897,thiago.fernandez@yahoo.com,+54 9 2388 7647,Alumno,DNI
Mateo,Diaz,45341305,mateo.diaz@outlook.com,+54 9 3725 7654,Alumno,DNI
Valentin,Aguirre,36380821,valentin.aguirre@hotmail.com,+54 9 3529 3830,Alumno,DNI
Ambar,Peralta,39540425,ambar.peralta@hotmail.com,+54 9 3676 4024,Alumno,DNI
Alma,Gomez,38156702,alma.gomez@gmail.com,+54 9 3633 3162,Alumno,DNI
Maria Emilia,Suarez,32443281,maria.emilia.suarez@yahoo.com,+54 9 2564 4031,Alumno,DNI
Lola,Garcia,41726756,lola.garcia@gmail.com,+54 9 3148 1089,Alumno,DNI
