ID_Evaluacion,ID_Inscripcion,Fecha_Lista,Nota,Estado
46225626_MKT-200_2025-2_2025-07-12,46225626_MKT-200_2025-2,2025-07-12,6,Aprobado
31177427_DAT-305_2025-2_2025-07-12,31177427_DAT-305_2025-2,2025-07-12,2,Desaprobado
32592763_DAT-101_2025-2_2025-07-12,32592763_DAT-101_2025-2,2025-07-12,8,Aprobado
32451951_GEN-101_2025-2_2025-07-12,32451951_GEN-101_2025-2,2025-07-12,6,Aprobado
41661140_IA-400_2025-2_2025-07-12,41661140_IA-400_2025-2,2025-07-12,10,Aprobado
33596181_DAT-101_2025-2_2025-07-12,33596181_DAT-101_2025-2,2025-07-12,10,Aprobado
46775879_IA-400_2025-2_2025-07-12,46775879_IA-400_2025-2,2025-07-12,8,Aprobado
34299183_NEG-400_2025-2_2025-07-12,34299183_NEG-400_2025-2,2025-07-12,9,Aprobado
44613692_DEV-101_2025-2_2025-07-12,44613692_DEV-101_2025-2,2025-07-12,6,Aprobado
41084438_UX-100_2025-2_2025-07-13,41084438_UX-100_2025-2,2025-07-13,8,Aprobado
40358538_GEN-101_2025-2_2025-07-13,40358538_GEN-101_2025-2,2025-07-13,8,Aprobado
30216143_MKT-200_2025-2_2025-07-13,30216143_MKT-200_2025-2,2025-07-13,10,Aprobado
40284355_DAT-201_2025-2_2025-07-13,40284355_DAT-201_2025-2,2025-07-13,8,Aprobado
30789190_UX-100_2025-2_2025-07-13,30789190_UX-100_2025-2,2025-07-13,7,Aprobado
38500035_MKT-200_2025-2_2025-07-13,38500035_MKT-200_2025-2,2025-07-13,4,Aprobado
37090862_IA-300_2025-2_2025-07-13,37090862_IA-300_2025-2,2025-07-13,4,Aprobado
44221505_GEN-101_2025-2_2025-07-13,44221505_GEN-101_2025-2,2025-07-13,2,Desaprobado
30851248_DAT-305_2025-2_2025-07-13,30851248_DAT-305_2025-2,2025-07-13,5,Aprobado
43344838_IA-300_2025-2_2025-07-13,43344838_IA-300_2025-2,2025-07-13,10,Aprobado
30271801_GEN-101_2025-2_2025-07-13,30271801_GEN-101_2025-2,2025-07-13,2,Desaprobado
37131375_UX-100_2025-2_2025-07-13,37131375_UX-100_2025-2,2025-07-13,6,Aprobado
39684156_DAT-201_2025-2_2025-07-13,39684156_DAT-201_2025-2,2025-07-13,3,Desaprobado
30679979_IA-300_2025-2_2025-07-13,30679979_IA-300_2025-2,2025-07-13,3,Desaprobado
34705463_DAT-201_2025-2_2025-07-13,34705463_DAT-201_2025-2,2025-07-13,2,Desaprobado
34696467_DEV-101_2025-2_2025-07-13,34696467_DEV-101_2025-2,2025-07-13,3,Desaprobado
46860457_DEV-101_2025-2_2025-07-13,46860457_DEV-101_2025-2,2025-07-13,6,Aprobado
33201122_UX-100_2025-2_2025-07-13,33201122_UX-100_2025-2,2025-07-13,10,Aprobado
31076430_GEN-101_2025-2_2025-07-13,31076430_GEN-101_2025-2,2025-07-13,6,Aprobado
39297755_DAT-201_2025-2_2025-07-13,39297755_DAT-201_2025-2,2025-07-13,5,Aprobado
32139544_NEG-400_2025-2_2025-07-14,32139544_NEG-400_2025-2,2025-07-14,4,Aprobado
40655822_DEV-101_2025-2_2025-07-14,40655822_DEV-101_2025-2,2025-07-14,6,Aprobado
32454237_IA-300_2025-2_2025-07-14,32454237_IA-300_2025-2,2025-07-14,5,Aprobado
33614240_DAT-101_2025-2_2025-07-14,33614240_DAT-101_2025-2,2025-07-14,7,Aprobado
41083641_IA-300_2025-2_2025-07-14,41083641_IA-300_2025-2,2025-07-14,3,Desaprobado
37017626_DEV-101_2025-2_2025-07-14,37017626_DEV-101_2025-2,2025-07-14,8,Aprobado
35598065_DEV-101_2025-2_2025-07-14,35598065_DEV-101_2025-2,2025-07-14,1,Desaprobado
35809204_DAT-305_2025-2_2025-07-14,35809204_DAT-305_2025-2,2025-07-14,7,Aprobado
45647473_DAT-201_2025-2_2025-07-14,45647473_DAT-201_2025-2,2025-07-14,9,Aprobado
32935035_GEN-101_2025-2_2025-07-14,32935035_GEN-101_2025-2,2025-07-14,2,Desaprobado
36200569_NEG-400_2025-2_2025-07-14,36200569_NEG-400_2025-2,2025-07-14,10,Aprobado
32108581_MKT-200_2025-2_2025-07-14,32108581_MKT-200_2025-2,2025-07-14,8,Aprobado
44786123_DEV-101_2025-2_2025-07-15,44786123_DEV-101_2025-2,2025-07-15,2,Desaprobado
47993064_NEG-400_2025-2_2025-07-15,47993064_NEG-400_2025-2,2025-07-15,4,Aprobado
44988509_NEG-400_2025-2_2025-07-15,44988509_NEG-400_2025-2,2025-07-15,6,Aprobado
38340878_NEG-400_2025-2_2025-07-15,38340878_NEG-400_2025-2,2025-07-15,7,Aprobado
38002503_DAT-201_2025-2_2025-07-15,38002503_DAT-201_2025-2,2025-07-15,6,Aprobado
43662150_GEN-101_2025-2_2025-07-15,43662150_GEN-101_2025-2,2025-07-15,6,Aprobado
44115909_UX-100_2025-2_2025-07-15,44115909_UX-100_2025-2,2025-07-15,2,Desaprobado
44224033_UX-100_2025-2_2025-07-15,44224033_UX-100_2025-2,2025-07-15,1,Desaprobado
38648189_DAT-201_2025-2_2025-07-15,38648189_DAT-201_2025-2,2025-07-15,2,Desaprobado
43008590_DAT-101_2025-2_2025-07-15,43008590_DAT-101_2025-2,2025-07-15,1,Desaprobado
33698941_IA-400_2025-2_2025-07-15,33698941_IA-400_2025-2,2025-07-15,5,Aprobado
31908414_NEG-400_2025-2_2025-07-15,31908414_NEG-400_2025-2,2025-07-15,8,Aprobado
37572605_IA-300_2025-2_2025-07-15,37572605_IA-300_2025-2,2025-07-15,6,Aprobado
46069202_MKT-200_2025-2_2025-07-15,46069202_MKT-200_2025-2,2025-07-15,7,Aprobado
31848115_IA-400_2025-2_2025-07-15,31848115_IA-400_2025-2,2025-07-15,7,Aprobado
32166416_IA-400_2025-2_2025-07-15,32166416_IA-400_2025-2,2025-07-15,10,Aprobado
32330822_DAT-101_2025-2_2025-07-15,32330822_DAT-101_2025-2,2025-07-15,8,Aprobado
45186536_DAT-101_2025-2_2025-07-15,45186536_DAT-101_2025-2,2025-07-15,2,Desaprobado
30283834_DAT-101_2025-2_2025-07-16,30283834_DAT-101_2025-2,2025-07-16,1,Desaprobado
32101106_IA-400_2025-2_2025-07-16,32101106_IA-400_2025-2,2025-07-16,4,Aprobado
43008590_DEV-101_2025-2_2025-07-16,43008590_DEV-101_2025-2,2025-07-16,3,Desaprobado
43678310_DEV-101_2025-2_2025-07-16,43678310_DEV-101_2025-2,2025-07-16,1,Desaprobado
33304657_IA-400_2025-2_2025-07-16,33304657_IA-400_2025-2,2025-07-16,10,Aprobado
33818954_DEV-101_2025-2_2025-07-16,33818954_DEV-101_2025-2,2025-07-16,1,Desaprobado
40902797_DEV-101_2025-2_2025-07-16,40902797_DEV-101_2025-2,2025-07-16,9,Aprobado
44827801_IA-300_2025-2_2025-07-16,44827801_IA-300_2025-2,2025-07-16,8,Aprobado
46256042_MKT-200_2025-2_2025-07-16,46256042_MKT-200_2025-2,2025-07-16,10,Aprobado
37460819_MKT-200_2025-2_2025-07-16,37460819_MKT-200_2025-2,2025-07-16,7,Aprobado
44111228_DEV-101_2025-2_2025-07-16,44111228_DEV-101_2025-2,2025-07-16,1,Desaprobado
40989234_NEG-400_2025-2_2025-07-16,40989234_NEG-400_2025-2,2025-07-16,3,Desaprobado
46155741_DAT-305_2025-2_2025-07-16,46155741_DAT-305_2025-2,2025-07-16,1,Desaprobado
47645473_NEG-400_2025-2_2025-07-16,47645473_NEG-400_2025-2,2025-07-16,2,Desaprobado
33714793_UX-100_2025-2_2025-07-16,33714793_UX-100_2025-2,2025-07-16,4,Aprobado
38002503_DAT-305_2025-2_2025-07-16,38002503_DAT-305_2025-2,2025-07-16,2,Desaprobado
32966903_DEV-101_2025-2_2025-07-16,32966903_DEV-101_2025-2,2025-07-16,7,Aprobado
36443537_NEG-400_2025-2_2025-07-16,36443537_NEG-400_2025-2,2025-07-16,9,Aprobado
37774603_DAT-201_2025-2_2025-07-17,37774603_DAT-201_2025-2,2025-07-17,8,Aprobado
32966903_NEG-400_2025-2_2025-07-17,32966903_NEG-400_2025-2,2025-07-17,1,Desaprobado
32435922_IA-400_2025-2_2025-07-17,32435922_IA-400_2025-2,2025-07-17,4,Aprobado
45474619_DAT-305_2025-2_2025-07-17,45474619_DAT-305_2025-2,2025-07-17,10,Aprobado
33143242_UX-100_2025-2_2025-07-17,33143242_UX-100_2025-2,2025-07-17,7,Aprobado
40848361_IA-300_2025-2_2025-07-17,40848361_IA-300_2025-2,2025-07-17,8,Aprobado
40681899_MKT-200_2025-2_2025-07-17,40681899_MKT-200_2025-2,2025-07-17,3,Desaprobado
34057124_MKT-200_2025-2_2025-07-17,34057124_MKT-200_2025-2,2025-07-17,3,Desaprobado
46600954_IA-300_2025-2_2025-07-17,46600954_IA-300_2025-2,2025-07-17,10,Aprobado
32550613_MKT-200_2025-2_2025-07-17,32550613_MKT-200_2025-2,2025-07-17,8,Aprobado
30506698_DAT-101_2025-2_2025-07-17,30506698_DAT-101_2025-2,2025-07-17,6,Aprobado
46218945_DAT-305_2025-2_2025-07-17,46218945_DAT-305_2025-2,2025-07-17,6,Aprobado
31355414_DAT-101_2025-2_2025-07-17,31355414_DAT-101_2025-2,2025-07-17,3,Desaprobado
46909132_DAT-101_2025-2_2025-07-17,46909132_DAT-101_2025-2,2025-07-17,4,Aprobado
32911130_IA-300_2025-2_2025-07-17,32911130_IA-300_2025-2,2025-07-17,8,Aprobado
38500035_IA-400_2025-2_2025-07-17,38500035_IA-400_2025-2,2025-07-17,4,Aprobado
30923193_IA-300_2025-2_2025-07-17,30923193_IA-300_2025-2,2025-07-17,2,Desaprobado
37171122_MKT-200_2025-2_2025-07-17,37171122_MKT-200_2025-2,2025-07-17,4,Aprobado
46270211_NEG-400_2025-2_2025-07-17,46270211_NEG-400_2025-2,2025-07-17,7,Aprobado
45024595_IA-400_2025-2_2025-07-17,45024595_IA-400_2025-2,2025-07-17,7,Aprobado
34355144_UX-100_2025-2_2025-07-17,34355144_UX-100_2025-2,2025-07-17,3,Desaprobado
37090862_DEV-101_2025-2_2025-07-17,37090862_DEV-101_2025-2,2025-07-17,7,Aprobado
32329071_MKT-200_2025-2_2025-07-17,32329071_MKT-200_2025-2,2025-07-17,9,Aprobado
41273545_DAT-305_2025-2_2025-07-17,41273545_DAT-305_2025-2,2025-07-17,2,Desaprobado
33397920_IA-400_2025-2_2025-07-17,33397920_IA-400_2025-2,2025-07-17,4,Aprobado
44407218_IA-400_2025-2_2025-07-18,44407218_IA-400_2025-2,2025-07-18,7,Aprobado
34832335_IA-400_2025-2_2025-07-18,34832335_IA-400_2025-2,2025-07-18,2,Desaprobado
47162613_NEG-400_2025-2_2025-07-18,47162613_NEG-400_2025-2,2025-07-18,7,Aprobado
34299183_DAT-101_2025-2_2025-07-18,34299183_DAT-101_2025-2,2025-07-18,6,Aprobado
35608376_NEG-400_2025-2_2025-07-18,35608376_NEG-400_2025-2,2025-07-18,7,Aprobado
45011218_DAT-305_2025-2_2025-07-18,45011218_DAT-305_2025-2,2025-07-18,7,Aprobado
32119317_DAT-101_2025-2_2025-07-18,32119317_DAT-101_2025-2,2025-07-18,4,Aprobado
46997300_DEV-101_2025-2_2025-07-18,46997300_DEV-101_2025-2,2025-07-18,10,Aprobado
44754301_MKT-200_2025-2_2025-07-18,44754301_MKT-200_2025-2,2025-07-18,3,Desaprobado
34151433_NEG-400_2025-2_2025-07-18,34151433_NEG-400_2025-2,2025-07-18,3,Desaprobado
30483176_IA-400_2025-2_2025-07-18,30483176_IA-400_2025-2,2025-07-18,9,Aprobado
46894068_DAT-101_2025-2_2025-07-18,46894068_DAT-101_2025-2,2025-07-18,6,Aprobado
40998609_DAT-101_2025-2_2025-07-18,40998609_DAT-101_2025-2,2025-07-18,8,Aprobado
43249808_GEN-101_2025-2_2025-07-18,43249808_GEN-101_2025-2,2025-07-18,10,Aprobado
39831826_IA-400_2025-2_2025-07-18,39831826_IA-400_2025-2,2025-07-18,1,Desaprobado
41907942_IA-300_2025-2_2025-07-18,41907942_IA-300_2025-2,2025-07-18,8,Aprobado
31067946_UX-100_2025-2_2025-07-18,31067946_UX-100_2025-2,2025-07-18,9,Aprobado
35720054_DAT-305_2025-2_2025-07-18,35720054_DAT-305_2025-2,2025-07-18,6,Aprobado
35310111_IA-400_2025-2_2025-07-18,35310111_IA-400_2025-2,2025-07-18,4,Aprobado
43751737_DAT-305_2025-2_2025-07-18,43751737_DAT-305_2025-2,2025-07-18,7,Aprobado
37171122_MKT-200_2025-2_2025-07-18,37171122_MKT-200_2025-2,2025-07-18,10,Aprobado
43473683_MKT-200_2025-2_2025-07-19,43473683_MKT-200_2025-2,2025-07-19,4,Aprobado
39820530_IA-400_2025-2_2025-07-19,39820530_IA-400_2025-2,2025-07-19,5,Aprobado
32976983_UX-100_2025-2_2025-07-19,32976983_UX-100_2025-2,2025-07-19,8,Aprobado
40235116_IA-300_2025-2_2025-07-19,40235116_IA-300_2025-2,2025-07-19,6,Aprobado
41907942_MKT-200_2025-2_2025-07-19,41907942_MKT-200_2025-2,2025-07-19,1,Desaprobado
34850967_DAT-201_2025-2_2025-07-19,34850967_DAT-201_2025-2,2025-07-19,7,Aprobado
41273545_DAT-201_2025-2_2025-07-19,41273545_DAT-201_2025-2,2025-07-19,1,Desaprobado
39416795_UX-100_2025-2_2025-07-19,39416795_UX-100_2025-2,2025-07-19,4,Aprobado
41830154_DAT-101_2025-2_2025-07-19,41830154_DAT-101_2025-2,2025-07-19,2,Desaprobado
32034364_MKT-200_2025-2_2025-07-19,32034364_MKT-200_2025-2,2025-07-19,7,Aprobado
46833655_MKT-200_2025-2_2025-07-19,46833655_MKT-200_2025-2,2025-07-19,6,Aprobado
31662806_DAT-201_2025-2_2025-07-19,31662806_DAT-201_2025-2,2025-07-19,2,Desaprobado
32604998_DEV-101_2025-2_2025-07-19,32604998_DEV-101_2025-2,2025-07-19,6,Aprobado
33948364_DAT-201_2025-2_2025-07-19,33948364_DAT-201_2025-2,2025-07-19,4,Aprobado
39557640_NEG-400_2025-2_2025-07-19,39557640_NEG-400_2025-2,2025-07-19,9,Aprobado
34814097_IA-400_2025-2_2025-07-19,34814097_IA-400_2025-2,2025-07-19,5,Aprobado
35951430_DAT-201_2025-2_2025-07-20,35951430_DAT-201_2025-2,2025-07-20,6,Aprobado
46170762_MKT-200_2025-2_2025-07-20,46170762_MKT-200_2025-2,2025-07-20,7,Aprobado
32459600_DAT-305_2025-2_2025-07-20,32459600_DAT-305_2025-2,2025-07-20,10,Aprobado
39214817_IA-300_2025-2_2025-07-20,39214817_IA-300_2025-2,2025-07-20,3,Desaprobado
46026190_DEV-101_2025-2_2025-07-20,46026190_DEV-101_2025-2,2025-07-20,10,Aprobado
32664172_DAT-101_2025-2_2025-07-20,32664172_DAT-101_2025-2,2025-07-20,1,Desaprobado
36701529_MKT-200_2025-2_2025-07-20,36701529_MKT-200_2025-2,2025-07-20,7,Aprobado
33948364_DEV-101_2025-2_2025-07-20,33948364_DEV-101_2025-2,2025-07-20,5,Aprobado
43008590_IA-300_2025-2_2025-07-20,43008590_IA-300_2025-2,2025-07-20,4,Aprobado
43254348_DAT-201_2025-2_2025-07-20,43254348_DAT-201_2025-2,2025-07-20,10,Aprobado
38869750_NEG-400_2025-2_2025-07-20,38869750_NEG-400_2025-2,2025-07-20,2,Desaprobado
35821025_IA-400_2025-2_2025-07-20,35821025_IA-400_2025-2,2025-07-20,4,Aprobado
31173022_DAT-305_2025-2_2025-07-20,31173022_DAT-305_2025-2,2025-07-20,8,Aprobado
44858776_DAT-201_2025-2_2025-07-20,44858776_DAT-201_2025-2,2025-07-20,8,Aprobado
36003291_DAT-305_2025-2_2025-07-20,36003291_DAT-305_2025-2,2025-07-20,8,Aprobado
31486885_NEG-400_2025-2_2025-07-20,31486885_NEG-400_2025-2,2025-07-20,4,Aprobado
33984071_DAT-101_2025-2_2025-07-20,33984071_DAT-101_2025-2,2025-07-20,6,Aprobado
45482430_IA-400_2025-2_2025-07-20,45482430_IA-400_2025-2,2025-07-20,1,Desaprobado
37874267_IA-400_2025-2_2025-07-20,37874267_IA-400_2025-2,2025-07-20,9,Aprobado
32330822_DAT-101_2025-2_2025-07-20,32330822_DAT-101_2025-2,2025-07-20,4,Aprobado
33641153_GEN-101_2025-2_2025-07-20,33641153_GEN-101_2025-2,2025-07-20,6,Aprobado
44049715_GEN-101_2025-2_2025-07-20,44049715_GEN-101_2025-2,2025-07-20,4,Aprobado
38340878_DAT-201_2025-2_2025-07-21,38340878_DAT-201_2025-2,2025-07-21,2,Desaprobado
32098690_IA-300_2025-2_2025-07-21,32098690_IA-300_2025-2,2025-07-21,5,Aprobado
33800391_MKT-200_2025-2_2025-07-21,33800391_MKT-200_2025-2,2025-07-21,5,Aprobado
44651662_NEG-400_2025-2_2025-07-21,44651662_NEG-400_2025-2,2025-07-21,4,Aprobado
33698941_DAT-201_2025-2_2025-07-21,33698941_DAT-201_2025-2,2025-07-21,1,Desaprobado
44490644_UX-100_2025-2_2025-07-21,44490644_UX-100_2025-2,2025-07-21,7,Aprobado
37151523_UX-100_2025-2_2025-07-21,37151523_UX-100_2025-2,2025-07-21,3,Desaprobado
30639152_IA-300_2025-2_2025-07-21,30639152_IA-300_2025-2,2025-07-21,8,Aprobado
44340522_DEV-101_2025-2_2025-07-21,44340522_DEV-101_2025-2,2025-07-21,5,Aprobado
45645475_GEN-101_2025-2_2025-07-21,45645475_GEN-101_2025-2,2025-07-21,2,Desaprobado
35926356_DEV-101_2025-2_2025-07-21,35926356_DEV-101_2025-2,2025-07-21,7,Aprobado
40045468_IA-300_2025-2_2025-07-21,40045468_IA-300_2025-2,2025-07-21,8,Aprobado
35983804_GEN-101_2025-2_2025-07-21,35983804_GEN-101_2025-2,2025-07-21,3,Desaprobado
45041476_DAT-201_2025-2_2025-07-21,45041476_DAT-201_2025-2,2025-07-21,2,Desaprobado
32101106_DAT-305_2025-2_2025-07-21,32101106_DAT-305_2025-2,2025-07-21,7,Aprobado
46385782_GEN-101_2025-2_2025-07-21,46385782_GEN-101_2025-2,2025-07-21,7,Aprobado
44398280_GEN-101_2025-2_2025-07-21,44398280_GEN-101_2025-2,2025-07-21,3,Desaprobado
35457839_DEV-101_2025-2_2025-07-21,35457839_DEV-101_2025-2,2025-07-21,5,Aprobado
31445923_DEV-101_2025-2_2025-07-22,31445923_DEV-101_2025-2,2025-07-22,2,Desaprobado
40366603_GEN-101_2025-2_2025-07-22,40366603_GEN-101_2025-2,2025-07-22,5,Aprobado
40582609_UX-100_2025-2_2025-07-22,40582609_UX-100_2025-2,2025-07-22,8,Aprobado
39831826_DAT-101_2025-2_2025-07-22,39831826_DAT-101_2025-2,2025-07-22,6,Aprobado
40523492_GEN-101_2025-2_2025-07-22,40523492_GEN-101_2025-2,2025-07-22,8,Aprobado
39006974_DAT-201_2025-2_2025-07-22,39006974_DAT-201_2025-2,2025-07-22,2,Desaprobado
32201924_IA-400_2025-2_2025-07-22,32201924_IA-400_2025-2,2025-07-22,10,Aprobado
31324108_DEV-101_2025-2_2025-07-22,31324108_DEV-101_2025-2,2025-07-22,9,Aprobado
46649401_DAT-305_2025-2_2025-07-22,46649401_DAT-305_2025-2,2025-07-22,7,Aprobado
38315775_UX-100_2025-2_2025-07-22,38315775_UX-100_2025-2,2025-07-22,3,Desaprobado
45488677_NEG-400_2025-2_2025-07-22,45488677_NEG-400_2025-2,2025-07-22,2,Desaprobado
35930527_IA-300_2025-2_2025-07-22,35930527_IA-300_2025-2,2025-07-22,6,Aprobado
43098716_NEG-400_2025-2_2025-07-22,43098716_NEG-400_2025-2,2025-07-22,3,Desaprobado
39297755_IA-400_2025-2_2025-07-22,39297755_IA-400_2025-2,2025-07-22,2,Desaprobado
38531146_IA-400_2025-2_2025-07-22,38531146_IA-400_2025-2,2025-07-22,3,Desaprobado
40039504_IA-300_2025-2_2025-07-22,40039504_IA-300_2025-2,2025-07-22,6,Aprobado
45002798_IA-400_2025-2_2025-07-22,45002798_IA-400_2025-2,2025-07-22,5,Aprobado
37659718_UX-100_2025-2_2025-07-22,37659718_UX-100_2025-2,2025-07-22,7,Aprobado
34316765_IA-300_2025-2_2025-07-22,34316765_IA-300_2025-2,2025-07-22,4,Aprobado
47122979_UX-100_2025-2_2025-07-22,47122979_UX-100_2025-2,2025-07-22,7,Aprobado
39047069_DEV-101_2025-2_2025-07-22,39047069_DEV-101_2025-2,2025-07-22,10,Aprobado
38648189_MKT-200_2025-2_2025-07-22,38648189_MKT-200_2025-2,2025-07-22,1,Desaprobado
40437937_MKT-200_2025-2_2025-07-22,40437937_MKT-200_2025-2,2025-07-22,8,Aprobado
47775711_GEN-101_2025-2_2025-07-22,47775711_GEN-101_2025-2,2025-07-22,4,Aprobado
44445238_DAT-201_2025-2_2025-07-22,44445238_DAT-201_2025-2,2025-07-22,8,Aprobado
40719473_IA-300_2025-2_2025-07-22,40719473_IA-300_2025-2,2025-07-22,7,Aprobado
30205757_GEN-101_2025-2_2025-07-23,30205757_GEN-101_2025-2,2025-07-23,9,Aprobado
41084438_IA-400_2025-2_2025-07-23,41084438_IA-400_2025-2,2025-07-23,9,Aprobado
32839194_IA-300_2025-2_2025-07-23,32839194_IA-300_2025-2,2025-07-23,9,Aprobado
30639152_GEN-101_2025-2_2025-07-23,30639152_GEN-101_2025-2,2025-07-23,8,Aprobado
40661993_UX-100_2025-2_2025-07-23,40661993_UX-100_2025-2,2025-07-23,8,Aprobado
47915465_IA-400_2025-2_2025-07-23,47915465_IA-400_2025-2,2025-07-23,10,Aprobado
32170253_DEV-101_2025-2_2025-07-23,32170253_DEV-101_2025-2,2025-07-23,5,Aprobado
46572742_DAT-305_2025-2_2025-07-23,46572742_DAT-305_2025-2,2025-07-23,4,Aprobado
34764302_GEN-101_2025-2_2025-07-23,34764302_GEN-101_2025-2,2025-07-23,6,Aprobado
34219114_GEN-101_2025-2_2025-07-23,34219114_GEN-101_2025-2,2025-07-23,10,Aprobado
45225711_DAT-305_2025-2_2025-07-23,45225711_DAT-305_2025-2,2025-07-23,2,Desaprobado
37119833_IA-300_2025-2_2025-07-23,37119833_IA-300_2025-2,2025-07-23,8,Aprobado
43721576_DAT-305_2025-2_2025-07-23,43721576_DAT-305_2025-2,2025-07-23,3,Desaprobado
43889224_IA-400_2025-2_2025-07-23,43889224_IA-400_2025-2,2025-07-23,10,Aprobado
43059176_IA-400_2025-2_2025-07-23,43059176_IA-400_2025-2,2025-07-23,2,Desaprobado
39087618_GEN-101_2025-2_2025-07-24,39087618_GEN-101_2025-2,2025-07-24,7,Aprobado
37412229_DAT-101_2025-2_2025-07-24,37412229_DAT-101_2025-2,2025-07-24,1,Desaprobado
44923903_GEN-101_2025-2_2025-07-24,44923903_GEN-101_2025-2,2025-07-24,7,Aprobado
33276302_NEG-400_2025-2_2025-07-24,33276302_NEG-400_2025-2,2025-07-24,9,Aprobado
43037722_DEV-101_2025-2_2025-07-24,43037722_DEV-101_2025-2,2025-07-24,10,Aprobado
34987487_DEV-101_2025-2_2025-07-24,34987487_DEV-101_2025-2,2025-07-24,1,Desaprobado
31559920_NEG-400_2025-2_2025-07-24,31559920_NEG-400_2025-2,2025-07-24,9,Aprobado
34883029_IA-400_2025-2_2025-07-24,34883029_IA-400_2025-2,2025-07-24,2,Desaprobado
38417833_MKT-200_2025-2_2025-07-24,38417833_MKT-200_2025-2,2025-07-24,4,Aprobado
31277192_MKT-200_2025-2_2025-07-24,31277192_MKT-200_2025-2,2025-07-24,10,Aprobado
38648189_MKT-200_2025-2_2025-07-24,38648189_MKT-200_2025-2,2025-07-24,6,Aprobado
46411752_MKT-200_2025-2_2025-07-24,46411752_MKT-200_2025-2,2025-07-24,7,Aprobado
35385278_MKT-200_2025-2_2025-07-24,35385278_MKT-200_2025-2,2025-07-24,1,Desaprobado
34933614_IA-300_2025-2_2025-07-24,34933614_IA-300_2025-2,2025-07-24,4,Aprobado
32817735_IA-400_2025-2_2025-07-24,32817735_IA-400_2025-2,2025-07-24,10,Aprobado
46271176_UX-100_2025-2_2025-07-24,46271176_UX-100_2025-2,2025-07-24,6,Aprobado
44490644_IA-300_2025-2_2025-07-24,44490644_IA-300_2025-2,2025-07-24,9,Aprobado
37606348_DAT-201_2025-2_2025-07-25,37606348_DAT-201_2025-2,2025-07-25,5,Aprobado
45820668_DEV-101_2025-2_2025-07-25,45820668_DEV-101_2025-2,2025-07-25,5,Aprobado
39335040_IA-400_2025-2_2025-07-25,39335040_IA-400_2025-2,2025-07-25,3,Desaprobado
36974458_UX-100_2025-2_2025-07-25,36974458_UX-100_2025-2,2025-07-25,1,Desaprobado
40681899_UX-100_2025-2_2025-07-25,40681899_UX-100_2025-2,2025-07-25,9,Aprobado
45645475_GEN-101_2025-2_2025-07-25,45645475_GEN-101_2025-2,2025-07-25,6,Aprobado
40745106_GEN-101_2025-2_2025-07-25,40745106_GEN-101_2025-2,2025-07-25,10,Aprobado
47416283_DAT-101_2025-2_2025-07-25,47416283_DAT-101_2025-2,2025-07-25,1,Desaprobado
46210812_DAT-101_2025-2_2025-07-25,46210812_DAT-101_2025-2,2025-07-25,4,Aprobado
38405437_DAT-101_2025-2_2025-07-25,38405437_DAT-101_2025-2,2025-07-25,4,Aprobado
36863273_NEG-400_2025-2_2025-07-25,36863273_NEG-400_2025-2,2025-07-25,7,Aprobado
47764924_DEV-101_2025-2_2025-07-26,47764924_DEV-101_2025-2,2025-07-26,10,Aprobado
35284612_DEV-101_2025-2_2025-07-26,35284612_DEV-101_2025-2,2025-07-26,3,Desaprobado
47122979_DEV-101_2025-2_2025-07-26,47122979_DEV-101_2025-2,2025-07-26,9,Aprobado
39473672_NEG-400_2025-2_2025-07-26,39473672_NEG-400_2025-2,2025-07-26,8,Aprobado
33143242_DAT-305_2025-2_2025-07-26,33143242_DAT-305_2025-2,2025-07-26,6,Aprobado
31015246_DAT-201_2025-2_2025-07-26,31015246_DAT-201_2025-2,2025-07-26,10,Aprobado
39265874_IA-400_2025-2_2025-07-26,39265874_IA-400_2025-2,2025-07-26,5,Aprobado
44197978_UX-100_2025-2_2025-07-26,44197978_UX-100_2025-2,2025-07-26,3,Desaprobado
46708439_IA-300_2025-2_2025-07-26,46708439_IA-300_2025-2,2025-07-26,10,Aprobado
46647366_IA-400_2025-2_2025-07-26,46647366_IA-400_2025-2,2025-07-26,9,Aprobado
46382860_DEV-101_2025-2_2025-07-26,46382860_DEV-101_2025-2,2025-07-26,5,Aprobado
33697024_GEN-101_2025-2_2025-07-26,33697024_GEN-101_2025-2,2025-07-26,6,Aprobado
30271801_DAT-201_2025-2_2025-07-27,30271801_DAT-201_2025-2,2025-07-27,10,Aprobado
34288472_NEG-400_2025-2_2025-07-27,34288472_NEG-400_2025-2,2025-07-27,6,Aprobado
46153310_DAT-201_2025-2_2025-07-27,46153310_DAT-201_2025-2,2025-07-27,4,Aprobado
31615043_DAT-201_2025-2_2025-07-27,31615043_DAT-201_2025-2,2025-07-27,9,Aprobado
33191684_IA-400_2025-2_2025-07-27,33191684_IA-400_2025-2,2025-07-27,5,Aprobado
32844429_UX-100_2025-2_2025-07-27,32844429_UX-100_2025-2,2025-07-27,8,Aprobado
45763623_DEV-101_2025-2_2025-07-27,45763623_DEV-101_2025-2,2025-07-27,8,Aprobado
47983613_IA-300_2025-2_2025-07-27,47983613_IA-300_2025-2,2025-07-27,7,Aprobado
31209670_MKT-200_2025-2_2025-07-27,31209670_MKT-200_2025-2,2025-07-27,6,Aprobado
36331097_DAT-101_2025-2_2025-07-27,36331097_DAT-101_2025-2,2025-07-27,2,Desaprobado
