Numero_Documento__c,Codigo_Materia,ID_Importacion,Anio_Lectivo
40902797,DEV-101,40902797_DEV-101_2025-2,2025-2
44827801,IA-300,44827801_IA-300_2025-2,2025-2
46256042,MKT-200,46256042_MKT-200_2025-2,2025-2
37460819,MKT-200,37460819_MKT-200_2025-2,2025-2
44111228,DEV-101,44111228_DEV-101_2025-2,2025-2
40989234,NEG-400,40989234_NEG-400_2025-2,2025-2
46155741,DAT-305,46155741_DAT-305_2025-2,2025-2
47645473,NEG-400,47645473_NEG-400_2025-2,2025-2
33714793,UX-100,33714793_UX-100_2025-2,2025-2
38002503,DAT-305,38002503_DAT-305_2025-2,2025-2
32966903,DEV-101,32966903_DEV-101_2025-2,2025-2
36443537,NEG-400,36443537_NEG-400_2025-2,2025-2
37774603,DAT-201,37774603_DAT-201_2025-2,2025-2
32966903,NEG-400,32966903_NEG-400_2025-2,2025-2
32435922,IA-400,32435922_IA-400_2025-2,2025-2
45474619,DAT-305,45474619_DAT-305_2025-2,2025-2
33143242,UX-100,33143242_UX-100_2025-2,2025-2
40848361,IA-300,40848361_IA-300_2025-2,2025-2
40681899,MKT-200,40681899_MKT-200_2025-2,2025-2
34057124,MKT-200,34057124_MKT-200_2025-2,2025-2
46600954,IA-300,46600954_IA-300_2025-2,2025-2
32550613,MKT-200,32550613_MKT-200_2025-2,2025-2
30506698,DAT-101,30506698_DAT-101_2025-2,2025-2
46218945,DAT-305,46218945_DAT-305_2025-2,2025-2
31355414,DAT-101,31355414_DAT-101_2025-2,2025-2
46909132,DAT-101,46909132_DAT-101_2025-2,2025-2
32911130,IA-300,32911130_IA-300_2025-2,2025-2
38500035,IA-400,38500035_IA-400_2025-2,2025-2
30923193,IA-300,30923193_IA-300_2025-2,2025-2
37171122,MKT-200,37171122_MKT-200_2025-2,2025-2
46270211,NEG-400,46270211_NEG-400_2025-2,2025-2
45024595,IA-400,45024595_IA-400_2025-2,2025-2
34355144,UX-100,34355144_UX-100_2025-2,2025-2
37090862,DEV-101,37090862_DEV-101_2025-2,2025-2
32329071,MKT-200,32329071_MKT-200_2025-2,2025-2
41273545,DAT-305,41273545_DAT-305_2025-2,2025-2
33397920,IA-400,33397920_IA-400_2025-2,2025-2
44407218,IA-400,44407218_IA-400_2025-2,2025-2
34832335,IA-400,34832335_IA-400_2025-2,2025-2
47162613,NEG-400,47162613_NEG-400_2025-2,2025-2
34299183,DAT-101,34299183_DAT-101_2025-2,2025-2
35608376,NEG-400,35608376_NEG-400_2025-2,2025-2
45011218,DAT-305,45011218_DAT-305_2025-2,2025-2
32119317,DAT-101,32119317_DAT-101_2025-2,2025-2
46997300,DEV-101,46997300_DEV-101_2025-2,2025-2
44754301,MKT-200,44754301_MKT-200_2025-2,2025-2
34151433,NEG-400,34151433_NEG-400_2025-2,2025-2
30483176,IA-400,30483176_IA-400_2025-2,2025-2
40998609,DAT-101,40998609_DAT-101_2025-2,2025-2
43249808,GEN-101,43249808_GEN-101_2025-2,2025-2
39831826,IA-400,39831826_IA-400_2025-2,2025-2
31067946,UX-100,31067946_UX-100_2025-2,2025-2
35720054,DAT-305,35720054_DAT-305_2025-2,2025-2
35310111,IA-400,35310111_IA-400_2025-2,2025-2
43751737,DAT-305,43751737_DAT-305_2025-2,2025-2
43473683,MKT-200,43473683_MKT-200_2025-2,2025-2
39820530,IA-400,39820530_IA-400_2025-2,2025-2
32976983,UX-100,32976983_UX-100_2025-2,2025-2
40235116,IA-300,40235116_IA-300_2025-2,2025-2
41907942,MKT-200,41907942_MKT-200_2025-2,2025-2
34850967,DAT-201,34850967_DAT-201_2025-2,2025-2
41273545,DAT-201,41273545_DAT-201_2025-2,2025-2
39416795,UX-100,39416795_UX-100_2025-2,2025-2
41830154,DAT-101,41830154_DAT-101_2025-2,2025-2
32034364,MKT-200,32034364_MKT-200_2025-2,2025-2
46833655,MKT-200,46833655_MKT-200_2025-2,2025-2
31662806,DAT-201,31662806_DAT-201_2025-2,2025-2
32604998,DEV-101,32604998_DEV-101_2025-2,2025-2
33948364,DAT-201,33948364_DAT-201_2025-2,2025-2
39557640,NEG-400,39557640_NEG-400_2025-2,2025-2
34814097,IA-400,34814097_IA-400_2025-2,2025-2
35951430,DAT-201,35951430_DAT-201_2025-2,2025-2
46170762,MKT-200,46170762_MKT-200_2025-2,2025-2
32459600,DAT-305,32459600_DAT-305_2025-2,2025-2
39214817,IA-300,39214817_IA-300_2025-2,2025-2
46026190,DEV-101,46026190_DEV-101_2025-2,2025-2
32664172,DAT-101,32664172_DAT-101_2025-2,2025-2
36701529,MKT-200,36701529_MKT-200_2025-2,2025-2
33948364,DEV-101,33948364_DEV-101_2025-2,2025-2
43008590,IA-300,43008590_IA-300_2025-2,2025-2
43254348,DAT-201,43254348_DAT-201_2025-2,2025-2
38869750,NEG-400,38869750_NEG-400_2025-2,2025-2
35821025,IA-400,35821025_IA-400_2025-2,2025-2
31173022,DAT-305,31173022_DAT-305_2025-2,2025-2
44858776,DAT-201,44858776_DAT-201_2025-2,2025-2
36003291,DAT-305,36003291_DAT-305_2025-2,2025-2
31486885,NEG-400,31486885_NEG-400_2025-2,2025-2
33984071,DAT-101,33984071_DAT-101_2025-2,2025-2
45482430,IA-400,45482430_IA-400_2025-2,2025-2
37874267,IA-400,37874267_IA-400_2025-2,2025-2
33641153,GEN-101,33641153_GEN-101_2025-2,2025-2
44049715,GEN-101,44049715_GEN-101_2025-2,2025-2
38340878,DAT-201,38340878_DAT-201_2025-2,2025-2
32098690,IA-300,32098690_IA-300_2025-2,2025-2
33800391,MKT-200,33800391_MKT-200_2025-2,2025-2
44651662,NEG-400,44651662_NEG-400_2025-2,2025-2
33698941,DAT-201,33698941_DAT-201_2025-2,2025-2
44490644,UX-100,44490644_UX-100_2025-2,2025-2
37151523,UX-100,37151523_UX-100_2025-2,2025-2
30639152,IA-300,30639152_IA-300_2025-2,2025-2
44340522,DEV-101,44340522_DEV-101_2025-2,2025-2
45645475,GEN-101,45645475_GEN-101_2025-2,2025-2
35926356,DEV-101,35926356_DEV-101_2025-2,2025-2
40045468,IA-300,40045468_IA-300_2025-2,2025-2
45041476,DAT-201,45041476_DAT-201_2025-2,2025-2
32101106,DAT-305,32101106_DAT-305_2025-2,2025-2
46385782,GEN-101,46385782_GEN-101_2025-2,2025-2
44398280,GEN-101,44398280_GEN-101_2025-2,2025-2
35457839,DEV-101,35457839_DEV-101_2025-2,2025-2
31445923,DEV-101,31445923_DEV-101_2025-2,2025-2
40366603,GEN-101,40366603_GEN-101_2025-2,2025-2
40582609,UX-100,40582609_UX-100_2025-2,2025-2
39831826,DAT-101,39831826_DAT-101_2025-2,2025-2
40523492,GEN-101,40523492_GEN-101_2025-2,2025-2
39006974,DAT-201,39006974_DAT-201_2025-2,2025-2
32201924,IA-400,32201924_IA-400_2025-2,2025-2
31324108,DEV-101,31324108_DEV-101_2025-2,2025-2
46649401,DAT-305,46649401_DAT-305_2025-2,2025-2
38315775,UX-100,38315775_UX-100_2025-2,2025-2
45488677,NEG-400,45488677_NEG-400_2025-2,2025-2
35930527,IA-300,35930527_IA-300_2025-2,2025-2
43098716,NEG-400,43098716_NEG-400_2025-2,2025-2
39297755,IA-400,39297755_IA-400_2025-2,2025-2
38531146,IA-400,38531146_IA-400_2025-2,2025-2
40039504,IA-300,40039504_IA-300_2025-2,2025-2
45002798,IA-400,45002798_IA-400_2025-2,2025-2
37659718,UX-100,37659718_UX-100_2025-2,2025-2
34316765,IA-300,34316765_IA-300_2025-2,2025-2
47122979,UX-100,47122979_UX-100_2025-2,2025-2
39047069,DEV-101,39047069_DEV-101_2025-2,2025-2
38648189,MKT-200,38648189_MKT-200_2025-2,2025-2
40437937,MKT-200,40437937_MKT-200_2025-2,2025-2
47775711,GEN-101,47775711_GEN-101_2025-2,2025-2
40719473,IA-300,40719473_IA-300_2025-2,2025-2
30205757,GEN-101,30205757_GEN-101_2025-2,2025-2
41084438,IA-400,41084438_IA-400_2025-2,2025-2
32839194,IA-300,32839194_IA-300_2025-2,2025-2
30639152,GEN-101,30639152_GEN-101_2025-2,2025-2
40661993,UX-100,40661993_UX-100_2025-2,2025-2
47915465,IA-400,47915465_IA-400_2025-2,2025-2
32170253,DEV-101,32170253_DEV-101_2025-2,2025-2
46572742,DAT-305,46572742_DAT-305_2025-2,2025-2
34764302,GEN-101,34764302_GEN-101_2025-2,2025-2
34219114,GEN-101,34219114_GEN-101_2025-2,2025-2
45225711,DAT-305,45225711_DAT-305_2025-2,2025-2
37119833,IA-300,37119833_IA-300_2025-2,2025-2
43721576,DAT-305,43721576_DAT-305_2025-2,2025-2
43889224,IA-400,43889224_IA-400_2025-2,2025-2
43059176,IA-400,43059176_IA-400_2025-2,2025-2
39087618,GEN-101,39087618_GEN-101_2025-2,2025-2
37412229,DAT-101,37412229_DAT-101_2025-2,2025-2
44923903,GEN-101,44923903_GEN-101_2025-2,2025-2
33276302,NEG-400,33276302_NEG-400_2025-2,2025-2
43037722,DEV-101,43037722_DEV-101_2025-2,2025-2
34987487,DEV-101,34987487_DEV-101_2025-2,2025-2
31559920,NEG-400,31559920_NEG-400_2025-2,2025-2
34883029,IA-400,34883029_IA-400_2025-2,2025-2
38417833,MKT-200,38417833_MKT-200_2025-2,2025-2
31277192,MKT-200,31277192_MKT-200_2025-2,2025-2
46411752,MKT-200,46411752_MKT-200_2025-2,2025-2
35385278,MKT-200,35385278_MKT-200_2025-2,2025-2
34933614,IA-300,34933614_IA-300_2025-2,2025-2
32817735,IA-400,32817735_IA-400_2025-2,2025-2
46271176,UX-100,46271176_UX-100_2025-2,2025-2
44490644,IA-300,44490644_IA-300_2025-2,2025-2
37606348,DAT-201,37606348_DAT-201_2025-2,2025-2
45820668,DEV-101,45820668_DEV-101_2025-2,2025-2
39335040,IA-400,39335040_IA-400_2025-2,2025-2
36974458,UX-100,36974458_UX-100_2025-2,2025-2
40681899,UX-100,40681899_UX-100_2025-2,2025-2
40745106,GEN-101,40745106_GEN-101_2025-2,2025-2
47416283,DAT-101,47416283_DAT-101_2025-2,2025-2
46210812,DAT-101,46210812_DAT-101_2025-2,2025-2
38405437,DAT-101,38405437_DAT-101_2025-2,2025-2
36863273,NEG-400,36863273_NEG-400_2025-2,2025-2
47764924,DEV-101,47764924_DEV-101_2025-2,2025-2
35284612,DEV-101,35284612_DEV-101_2025-2,2025-2
47122979,DEV-101,47122979_DEV-101_2025-2,2025-2
39473672,NEG-400,39473672_NEG-400_2025-2,2025-2
33143242,DAT-305,33143242_DAT-305_2025-2,2025-2
31015246,DAT-201,31015246_DAT-201_2025-2,2025-2
39265874,IA-400,39265874_IA-400_2025-2,2025-2
44197978,UX-100,44197978_UX-100_2025-2,2025-2
46708439,IA-300,46708439_IA-300_2025-2,2025-2
46647366,IA-400,46647366_IA-400_2025-2,2025-2
46382860,DEV-101,46382860_DEV-101_2025-2,2025-2
33697024,GEN-101,33697024_GEN-101_2025-2,2025-2
30271801,DAT-201,30271801_DAT-201_2025-2,2025-2
34288472,NEG-400,34288472_NEG-400_2025-2,2025-2
46153310,DAT-201,46153310_DAT-201_2025-2,2025-2
31615043,DAT-201,31615043_DAT-201_2025-2,2025-2
33191684,IA-400,33191684_IA-400_2025-2,2025-2
32844429,UX-100,32844429_UX-100_2025-2,2025-2
45763623,DEV-101,45763623_DEV-101_2025-2,2025-2
47983613,IA-300,47983613_IA-300_2025-2,2025-2
31209670,MKT-200,31209670_MKT-200_2025-2,2025-2
38964128,IA-400,38964128_IA-400_2025-2,2025-2
40762250,IA-400,40762250_IA-400_2025-2,2025-2
41416545,IA-300,41416545_IA-300_2025-2,2025-2
38818793,UX-100,38818793_UX-100_2025-2,2025-2
39733145,DAT-305,39733145_DAT-305_2025-2,2025-2
34729179,IA-400,34729179_IA-400_2025-2,2025-2
40287807,MKT-200,40287807_MKT-200_2025-2,2025-2
34577564,UX-100,34577564_UX-100_2025-2,2025-2
47700089,MKT-200,47700089_MKT-200_2025-2,2025-2
40451762,IA-300,40451762_IA-300_2025-2,2025-2
40305444,NEG-400,40305444_NEG-400_2025-2,2025-2
36765559,DAT-101,36765559_DAT-101_2025-2,2025-2
44692963,DAT-101,44692963_DAT-101_2025-2,2025-2
33320861,DEV-101,33320861_DEV-101_2025-2,2025-2
41204894,MKT-200,41204894_MKT-200_2025-2,2025-2
32108581,IA-300,32108581_IA-300_2025-2,2025-2
30377321,UX-100,30377321_UX-100_2025-2,2025-2
44173257,IA-300,44173257_IA-300_2025-2,2025-2
36156003,GEN-101,36156003_GEN-101_2025-2,2025-2
44454123,IA-300,44454123_IA-300_2025-2,2025-2
46706919,IA-400,46706919_IA-400_2025-2,2025-2
43690930,DAT-201,43690930_DAT-201_2025-2,2025-2
39159460,MKT-200,39159460_MKT-200_2025-2,2025-2
44811354,IA-300,44811354_IA-300_2025-2,2025-2
35629692,NEG-400,35629692_NEG-400_2025-2,2025-2
30789190,IA-400,30789190_IA-400_2025-2,2025-2
46024126,NEG-400,46024126_NEG-400_2025-2,2025-2
44241859,NEG-400,44241859_NEG-400_2025-2,2025-2
44442488,NEG-400,44442488_NEG-400_2025-2,2025-2
31662806,IA-400,31662806_IA-400_2025-2,2025-2
46564562,IA-300,46564562_IA-300_2025-2,2025-2
39297755,GEN-101,39297755_GEN-101_2025-2,2025-2
43471496,NEG-400,43471496_NEG-400_2025-2,2025-2
45259638,IA-300,45259638_IA-300_2025-2,2025-2
45444903,MKT-200,45444903_MKT-200_2025-2,2025-2
34057124,IA-300,34057124_IA-300_2025-2,2025-2
40756585,NEG-400,40756585_NEG-400_2025-2,2025-2
44724307,IA-300,44724307_IA-300_2025-2,2025-2
36219416,DAT-101,36219416_DAT-101_2025-2,2025-2
31185628,MKT-200,31185628_MKT-200_2025-2,2025-2
38780853,MKT-200,38780853_MKT-200_2025-2,2025-2
46828583,IA-300,46828583_IA-300_2025-2,2025-2
37335497,MKT-200,37335497_MKT-200_2025-2,2025-2
41830154,DEV-101,41830154_DEV-101_2025-2,2025-2
41904080,DAT-101,41904080_DAT-101_2025-2,2025-2
34089245,DAT-305,34089245_DAT-305_2025-2,2025-2
38089426,DAT-201,38089426_DAT-201_2025-2,2025-2
37799625,DAT-201,37799625_DAT-201_2025-2,2025-2
45311516,IA-300,45311516_IA-300_2025-2,2025-2
36156003,MKT-200,36156003_MKT-200_2025-2,2025-2
36235580,DAT-305,36235580_DAT-305_2025-2,2025-2
36570791,DAT-101,36570791_DAT-101_2025-2,2025-2
37515292,IA-400,37515292_IA-400_2025-2,2025-2
33518284,MKT-200,33518284_MKT-200_2025-2,2025-2
37885100,DAT-101,37885100_DAT-101_2025-2,2025-2
33831924,UX-100,33831924_UX-100_2025-2,2025-2
30173121,DAT-201,30173121_DAT-201_2025-2,2025-2
46920666,DAT-101,46920666_DAT-101_2025-2,2025-2
38714246,UX-100,38714246_UX-100_2025-2,2025-2
47367569,DEV-101,47367569_DEV-101_2025-2,2025-2
32130223,IA-300,32130223_IA-300_2025-2,2025-2
46920666,IA-300,46920666_IA-300_2025-2,2025-2
36907961,IA-300,36907961_IA-300_2025-2,2025-2
31221561,DAT-305,31221561_DAT-305_2025-2,2025-2
47993064,UX-100,47993064_UX-100_2025-2,2025-2
46060979,DAT-101,46060979_DAT-101_2025-2,2025-2
33397920,GEN-101,33397920_GEN-101_2025-2,2025-2
30839312,MKT-200,30839312_MKT-200_2025-2,2025-2
45890411,DEV-101,45890411_DEV-101_2025-2,2025-2
47247100,DAT-305,47247100_DAT-305_2025-2,2025-2
37091816,NEG-400,37091816_NEG-400_2025-2,2025-2
46541120,UX-100,46541120_UX-100_2025-2,2025-2
30344498,DAT-101,30344498_DAT-101_2025-2,2025-2
31467025,DAT-305,31467025_DAT-305_2025-2,2025-2
31278420,MKT-200,31278420_MKT-200_2025-2,2025-2
44473224,IA-300,44473224_IA-300_2025-2,2025-2
47199649,DAT-101,47199649_DAT-101_2025-2,2025-2
33742338,NEG-400,33742338_NEG-400_2025-2,2025-2
47633067,UX-100,47633067_UX-100_2025-2,2025-2
32098690,DAT-101,32098690_DAT-101_2025-2,2025-2
31221480,IA-300,31221480_IA-300_2025-2,2025-2
46377357,NEG-400,46377357_NEG-400_2025-2,2025-2
33831924,GEN-101,33831924_GEN-101_2025-2,2025-2
39684156,UX-100,39684156_UX-100_2025-2,2025-2
35218002,IA-400,35218002_IA-400_2025-2,2025-2
45259638,IA-400,45259638_IA-400_2025-2,2025-2
41416545,DAT-305,41416545_DAT-305_2025-2,2025-2
44025027,NEG-400,44025027_NEG-400_2025-2,2025-2
35199789,GEN-101,35199789_GEN-101_2025-2,2025-2
31864701,GEN-101,31864701_GEN-101_2025-2,2025-2
44911255,UX-100,44911255_UX-100_2025-2,2025-2
34148661,DEV-101,34148661_DEV-101_2025-2,2025-2
35753821,NEG-400,35753821_NEG-400_2025-2,2025-2
35809204,DAT-201,35809204_DAT-201_2025-2,2025-2
44064200,DAT-101,44064200_DAT-101_2025-2,2025-2
38794221,IA-400,38794221_IA-400_2025-2,2025-2
47221206,MKT-200,47221206_MKT-200_2025-2,2025-2
46026190,DAT-305,46026190_DAT-305_2025-2,2025-2
33846409,DEV-101,33846409_DEV-101_2025-2,2025-2
34661132,DAT-201,34661132_DAT-201_2025-2,2025-2
34841664,DEV-101,34841664_DEV-101_2025-2,2025-2
44107875,DAT-305,44107875_DAT-305_2025-2,2025-2
36092237,GEN-101,36092237_GEN-101_2025-2,2025-2
31067946,IA-300,31067946_IA-300_2025-2,2025-2
44878225,UX-100,44878225_UX-100_2025-2,2025-2
40655822,DAT-201,40655822_DAT-201_2025-2,2025-2
37774603,UX-100,37774603_UX-100_2025-2,2025-2
32171676,NEG-400,32171676_NEG-400_2025-2,2025-2
32027618,UX-100,32027618_UX-100_2025-2,2025-2
43342517,IA-400,43342517_IA-400_2025-2,2025-2
46647366,MKT-200,46647366_MKT-200_2025-2,2025-2
31332769,MKT-200,31332769_MKT-200_2025-2,2025-2
33914516,GEN-101,33914516_GEN-101_2025-2,2025-2
46345360,DAT-201,46345360_DAT-201_2025-2,2025-2
30958838,IA-300,30958838_IA-300_2025-2,2025-2
40948220,DAT-305,40948220_DAT-305_2025-2,2025-2
46382860,GEN-101,46382860_GEN-101_2025-2,2025-2
34743897,NEG-400,34743897_NEG-400_2025-2,2025-2
45841815,DEV-101,45841815_DEV-101_2025-2,2025-2
47700089,DEV-101,47700089_DEV-101_2025-2,2025-2
33304657,NEG-400,33304657_NEG-400_2025-2,2025-2
45645475,DAT-201,45645475_DAT-201_2025-2,2025-2
37013243,IA-400,37013243_IA-400_2025-2,2025-2
39449899,DAT-305,39449899_DAT-305_2025-2,2025-2
40283838,MKT-200,40283838_MKT-200_2025-2,2025-2
39737785,DAT-201,39737785_DAT-201_2025-2,2025-2
32567561,DAT-305,32567561_DAT-305_2025-2,2025-2
38549006,IA-400,38549006_IA-400_2025-2,2025-2
31864701,UX-100,31864701_UX-100_2025-2,2025-2
38695540,NEG-400,38695540_NEG-400_2025-2,2025-2
43721576,IA-400,43721576_IA-400_2025-2,2025-2
33895965,UX-100,33895965_UX-100_2025-2,2025-2
39087618,DEV-101,39087618_DEV-101_2025-2,2025-2
35994686,GEN-101,35994686_GEN-101_2025-2,2025-2
43690930,UX-100,43690930_UX-100_2025-2,2025-2
40175984,UX-100,40175984_UX-100_2025-2,2025-2
35983804,DEV-101,35983804_DEV-101_2025-2,2025-2
32817735,NEG-400,32817735_NEG-400_2025-2,2025-2
35983804,DAT-101,35983804_DAT-101_2025-2,2025-2
35410565,UX-100,35410565_UX-100_2025-2,2025-2
33362152,IA-300,33362152_IA-300_2025-2,2025-2
40409948,MKT-200,40409948_MKT-200_2025-2,2025-2
36511898,DAT-201,36511898_DAT-201_2025-2,2025-2
30703214,IA-400,30703214_IA-400_2025-2,2025-2
44476887,NEG-400,44476887_NEG-400_2025-2,2025-2
32228319,DAT-101,32228319_DAT-101_2025-2,2025-2
45482430,DEV-101,45482430_DEV-101_2025-2,2025-2
41641503,DAT-201,41641503_DAT-201_2025-2,2025-2
39046561,NEG-400,39046561_NEG-400_2025-2,2025-2
35267675,DEV-101,35267675_DEV-101_2025-2,2025-2
45417606,UX-100,45417606_UX-100_2025-2,2025-2
44182964,UX-100,44182964_UX-100_2025-2,2025-2
31324108,UX-100,31324108_UX-100_2025-2,2025-2
36169395,NEG-400,36169395_NEG-400_2025-2,2025-2
43647497,NEG-400,43647497_NEG-400_2025-2,2025-2
38695540,DEV-101,38695540_DEV-101_2025-2,2025-2
44965151,IA-300,44965151_IA-300_2025-2,2025-2
47864391,DAT-305,47864391_DAT-305_2025-2,2025-2
47788251,UX-100,47788251_UX-100_2025-2,2025-2
30703214,DAT-101,30703214_DAT-101_2025-2,2025-2
47826221,UX-100,47826221_UX-100_2025-2,2025-2
39817999,DAT-305,39817999_DAT-305_2025-2,2025-2
39121001,UX-100,39121001_UX-100_2025-2,2025-2
47122979,GEN-101,47122979_GEN-101_2025-2,2025-2
37121626,IA-400,37121626_IA-400_2025-2,2025-2
43331228,DAT-201,43331228_DAT-201_2025-2,2025-2
34508579,DEV-101,34508579_DEV-101_2025-2,2025-2
39623347,MKT-200,39623347_MKT-200_2025-2,2025-2
41815317,GEN-101,41815317_GEN-101_2025-2,2025-2
45309663,IA-400,45309663_IA-400_2025-2,2025-2
43537356,NEG-400,43537356_NEG-400_2025-2,2025-2
33709759,NEG-400,33709759_NEG-400_2025-2,2025-2
32435922,UX-100,32435922_UX-100_2025-2,2025-2
33191684,DEV-101,33191684_DEV-101_2025-2,2025-2
30639152,NEG-400,30639152_NEG-400_2025-2,2025-2
33127447,UX-100,33127447_UX-100_2025-2,2025-2
30283080,DAT-201,30283080_DAT-201_2025-2,2025-2
43597806,MKT-200,43597806_MKT-200_2025-2,2025-2
46398361,MKT-200,46398361_MKT-200_2025-2,2025-2
32816822,MKT-200,32816822_MKT-200_2025-2,2025-2
45474521,DAT-101,45474521_DAT-101_2025-2,2025-2
44305990,MKT-200,44305990_MKT-200_2025-2,2025-2
32581169,DAT-101,32581169_DAT-101_2025-2,2025-2
35077928,MKT-200,35077928_MKT-200_2025-2,2025-2
40394280,DAT-305,40394280_DAT-305_2025-2,2025-2
41083641,NEG-400,41083641_NEG-400_2025-2,2025-2
39195104,IA-300,39195104_IA-300_2025-2,2025-2
45820668,DAT-305,45820668_DAT-305_2025-2,2025-2
46385782,DAT-305,46385782_DAT-305_2025-2,2025-2
47690351,DAT-201,47690351_DAT-201_2025-2,2025-2
30851248,DAT-201,30851248_DAT-201_2025-2,2025-2
30173121,DAT-101,30173121_DAT-101_2025-2,2025-2
33333250,IA-300,33333250_IA-300_2025-2,2025-2
35415212,DEV-101,35415212_DEV-101_2025-2,2025-2
41627786,DAT-305,41627786_DAT-305_2025-2,2025-2
44111228,NEG-400,44111228_NEG-400_2025-2,2025-2
33717161,DAT-201,33717161_DAT-201_2025-2,2025-2
36314879,DAT-201,36314879_DAT-201_2025-2,2025-2
41083641,DAT-305,41083641_DAT-305_2025-2,2025-2
31742344,IA-400,31742344_IA-400_2025-2,2025-2
46600954,DAT-201,46600954_DAT-201_2025-2,2025-2
40350483,IA-400,40350483_IA-400_2025-2,2025-2
32028866,IA-300,32028866_IA-300_2025-2,2025-2
43647497,DAT-305,43647497_DAT-305_2025-2,2025-2
32480780,MKT-200,32480780_MKT-200_2025-2,2025-2
31848115,DAT-305,31848115_DAT-305_2025-2,2025-2
36617253,UX-100,36617253_UX-100_2025-2,2025-2
44118742,GEN-101,44118742_GEN-101_2025-2,2025-2
33614240,IA-300,33614240_IA-300_2025-2,2025-2
41006133,NEG-400,41006133_NEG-400_2025-2,2025-2
34793173,IA-400,34793173_IA-400_2025-2,2025-2
44334164,MKT-200,44334164_MKT-200_2025-2,2025-2
35310111,UX-100,35310111_UX-100_2025-2,2025-2
41994164,IA-300,41994164_IA-300_2025-2,2025-2
32997790,NEG-400,32997790_NEG-400_2025-2,2025-2
35947218,MKT-200,35947218_MKT-200_2025-2,2025-2
43185797,MKT-200,43185797_MKT-200_2025-2,2025-2
35837738,NEG-400,35837738_NEG-400_2025-2,2025-2
40915348,IA-300,40915348_IA-300_2025-2,2025-2
43751737,GEN-101,43751737_GEN-101_2025-2,2025-2
30820105,DEV-101,30820105_DEV-101_2025-2,2025-2
32703610,DAT-305,32703610_DAT-305_2025-2,2025-2
32388706,NEG-400,32388706_NEG-400_2025-2,2025-2
35133995,IA-300,35133995_IA-300_2025-2,2025-2
44115909,MKT-200,44115909_MKT-200_2025-2,2025-2
35720054,NEG-400,35720054_NEG-400_2025-2,2025-2
44717216,DEV-101,44717216_DEV-101_2025-2,2025-2
33379578,DAT-101,33379578_DAT-101_2025-2,2025-2
31181222,UX-100,31181222_UX-100_2025-2,2025-2
46653953,DAT-201,46653953_DAT-201_2025-2,2025-2
36971688,MKT-200,36971688_MKT-200_2025-2,2025-2
34401288,DEV-101,34401288_DEV-101_2025-2,2025-2
46233381,IA-400,46233381_IA-400_2025-2,2025-2
30386246,GEN-101,30386246_GEN-101_2025-2,2025-2
31239788,DAT-101,31239788_DAT-101_2025-2,2025-2
36691364,DAT-201,36691364_DAT-201_2025-2,2025-2
33717161,UX-100,33717161_UX-100_2025-2,2025-2
46410216,DEV-101,46410216_DEV-101_2025-2,2025-2
32270986,UX-100,32270986_UX-100_2025-2,2025-2
47358131,IA-400,47358131_IA-400_2025-2,2025-2
32460250,IA-300,32460250_IA-300_2025-2,2025-2
32284312,UX-100,32284312_UX-100_2025-2,2025-2
40804778,MKT-200,40804778_MKT-200_2025-2,2025-2
35753821,UX-100,35753821_UX-100_2025-2,2025-2
34401288,IA-400,34401288_IA-400_2025-2,2025-2
35837738,DAT-101,35837738_DAT-101_2025-2,2025-2
38940969,DAT-201,38940969_DAT-201_2025-2,2025-2
45474521,IA-400,45474521_IA-400_2025-2,2025-2
37947511,DAT-101,37947511_DAT-101_2025-2,2025-2
43037722,IA-400,43037722_IA-400_2025-2,2025-2
46596607,IA-300,46596607_IA-300_2025-2,2025-2
39265874,DAT-305,39265874_DAT-305_2025-2,2025-2
33520372,DAT-101,33520372_DAT-101_2025-2,2025-2
45496689,DAT-101,45496689_DAT-101_2025-2,2025-2
30662919,IA-400,30662919_IA-400_2025-2,2025-2
40330349,IA-300,40330349_IA-300_2025-2,2025-2
47906696,IA-400,47906696_IA-400_2025-2,2025-2
36040952,DAT-201,36040952_DAT-201_2025-2,2025-2
43008590,MKT-200,43008590_MKT-200_2025-2,2025-2
44544802,UX-100,44544802_UX-100_2025-2,2025-2
40437078,UX-100,40437078_UX-100_2025-2,2025-2
38111908,IA-300,38111908_IA-300_2025-2,2025-2
34858008,MKT-200,34858008_MKT-200_2025-2,2025-2
40902797,NEG-400,40902797_NEG-400_2025-2,2025-2
47776360,DAT-201,47776360_DAT-201_2025-2,2025-2
33698941,IA-300,33698941_IA-300_2025-2,2025-2
30055439,GEN-101,30055439_GEN-101_2025-2,2025-2
39195104,IA-400,39195104_IA-400_2025-2,2025-2
44613692,IA-400,44613692_IA-400_2025-2,2025-2
32098690,NEG-400,32098690_NEG-400_2025-2,2025-2
36145210,IA-300,36145210_IA-300_2025-2,2025-2
46147941,UX-100,46147941_UX-100_2025-2,2025-2
47969954,DAT-305,47969954_DAT-305_2025-2,2025-2
46521420,DEV-101,46521420_DEV-101_2025-2,2025-2
47649810,MKT-200,47649810_MKT-200_2025-2,2025-2
35930527,NEG-400,35930527_NEG-400_2025-2,2025-2
45589540,DEV-101,45589540_DEV-101_2025-2,2025-2
46263687,IA-300,46263687_IA-300_2025-2,2025-2
37725025,DAT-101,37725025_DAT-101_2025-2,2025-2
43624314,MKT-200,43624314_MKT-200_2025-2,2025-2
