Nombre,Apellido,Numero_Documento__c,Email,Telefono,Rol__c,Tipo_Documento__c
Isabella,Coronel,45256600,isabella.coronel25@outlook.com,+54 9 2611 5687,Alumno,DNI
Santiago Nicolas,Ponce,40950154,santiago.nicolas.ponce@gmail.com,+54 9 3841 4023,Alumno,DNI
Agustin,Gonzalez,40904939,agustin.gonzalez@gmail.com,+54 9 2218 7975,Alumno,DNI
Francesca,Ruiz,35667236,francesca.ruiz@gmail.com,+54 9 3545 7920,Alumno,DNI
Josefina,Fernandez,41627786,josefina.fernandez@gmail.com,+54 9 2599 9754,Alumno,DNI
Juan,Dominguez,39281798,juan.dominguez@gmail.com,+54 9 3390 1416,Alumno,DNI
Juan Bautista,Cardozo,35509748,juan.bautista.cardozo@gmail.com,+54 9 3898 1732,Alumno,DNI
Francisco,Medina,33914516,francisco.medina@gmail.com,+54 9 2170 5083,Alumno,DNI
Bruno,Ramos,46653953,bruno.ramos25@outlook.com,+54 9 2897 3303,Alumno,DNI
Zoe Jazmin,Rojas,41001006,zoe.jazmin.rojas@gmail.com,+54 9 2431 5467,Alumno,DNI
Luciana,Caceres,41671067,luciana.caceres@gmail.com,+54 9 3975 2743,Alumno,DNI
Agustin,Hernandez,40296795,agustin.hernandez@gmail.com,+54 9 2150 0504,Alumno,DNI
Juan Ignacio,Cabrera,31425696,juan.ignacio.cabrera@gmail.com,+54 9 2237 6605,Alumno,DNI
Thiago Ezequiel,Herrera,39297755,thiago.ezequiel.herrera@gmail.com,+54 9 2844 0577,Alumno,DNI
Luciano Benjamin,Gonzalez,38017139,luciano.benjamin.gonzalez@gmail.com,+54 9 2118 0896,Alumno,DNI
Lara,Peralta,32171676,lara.peralta@gmail.com,+54 9 2143 7730,Alumno,DNI
Agustín,Martinez,30294943,agustin.martinez@gmail.com,+54 9 2298 9209,Alumno,DNI
Tomas,Pereyra,31206140,tomas.pereyra@gmail.com,+54 9 3797 5403,Alumno,DNI
Julieta,Quiroga,38964128,julieta.quiroga@gmail.com,+54 9 2997 1411,Alumno,DNI
Luz Milagros,Paz,36156003,luz.milagros.paz@gmail.com,+54 9 3142 1931,Alumno,DNI
Santiago,Lucero,44284431,santiago.lucero25@outlook.com,+54 9 2793 1757,Alumno,DNI
Felipe,Castillo,39480865,felipe.castillo@gmail.com,+54 9 2863 2853,Alumno,DNI
Bianca,Miranda,31531992,bianca.miranda@gmail.com,+54 9 2921 0384,Alumno,DNI
Jazmín,Figueroa,38313159,jazmin.figueroa@gmail.com,+54 9 3198 8595,Alumno,DNI
Santino Benjamin,Aguero,41994956,santino.benjamin.aguero@gmail.com,+54 9 2570 6892,Alumno,DNI
Uma,Martinez,43889224,uma.martinez25@outlook.com,+54 9 3161 3837,Alumno,DNI
Ignacio,Miranda,31615043,ignacio.miranda@gmail.com,+54 9 2574 4777,Alumno,DNI
Joaquin,Mansilla,43721576,joaquin.mansilla25@outlook.com,+54 9 3211 2576,Alumno,DNI
Ambar,Martinez,41641503,ambar.martinez@gmail.com,+54 9 2263 4099,Alumno,DNI
Giuliana,Campos,43542829,giuliana.campos25@outlook.com,+54 9 2374 6730,Alumno,DNI
Isabella,Romero,37106276,isabella.romero@gmail.com,+54 9 2995 6996,Alumno,DNI
Luca,Gonzalez,32805911,luca.gonzalez@gmail.com,+54 9 2843 9079,Alumno,DNI
Thiago Benjamin,Romero,35450908,thiago.benjamin.romero@gmail.com,+54 9 2559 8530,Alumno,DNI
Sofia,Gimenez,32119317,sofia.gimenez@gmail.com,+54 9 2389 3033,Alumno,DNI
Thiago Leonel,Avila,46356164,thiago.leonel.avila25@outlook.com,+54 9 3276 2400,Alumno,DNI
Valentin,Gonzalez,43941263,valentin.gonzalez25@outlook.com,+54 9 3151 4372,Alumno,DNI
Nahuel,Ramirez,38780853,nahuel.ramirez@gmail.com,+54 9 2737 9559,Alumno,DNI
Morena,Cardozo,41833461,morena.cardozo@gmail.com,+54 9 2732 9591,Alumno,DNI
Mateo,Sanchez,38310176,mateo.sanchez@gmail.com,+54 9 3677 5459,Alumno,DNI
Federico,Cordoba,33276302,federico.cordoba@gmail.com,+54 9 3661 7911,Alumno,DNI
Simon,Miranda,40311533,simon.miranda@gmail.com,+54 9 2501 3910,Alumno,DNI
Mia Morena,Ramirez,47233498,mia.morena.ramirez25@outlook.com,+54 9 3170 8619,Alumno,DNI
Julieta,Luna,31110381,julieta.luna@gmail.com,+54 9 3248 3787,Alumno,DNI
Clara,Fernandez,46225626,clara.fernandez25@outlook.com,+54 9 3708 8556,Alumno,DNI
Alma Valentina,Medina,45315237,alma.valentina.medina25@outlook.com,+54 9 2251 7215,Alumno,DNI
Francisco,Flores,39623347,francisco.flores@gmail.com,+54 9 2101 9948,Alumno,DNI
Mateo,Rios,37907386,mateo.rios@gmail.com,+54 9 2561 9595,Alumno,DNI
Julia,Ruiz,35294128,julia.ruiz@gmail.com,+54 9 2286 8953,Alumno,DNI
Nicolas,Rodriguez,39396593,nicolas.rodriguez@gmail.com,+54 9 3777 9793,Alumno,DNI
Valentina,Castro,43055426,valentina.castro25@outlook.com,+54 9 3424 2168,Alumno,DNI
Juana,Maldonado,35532629,juana.maldonado@gmail.com,+54 9 3613 1037,Alumno,DNI
Guadalupe,Suarez,44811354,guadalupe.suarez25@outlook.com,+54 9 2203 0506,Alumno,DNI
Emilia,Morales,38275238,emilia.morales@gmail.com,+54 9 3287 0630,Alumno,DNI
Agustín,Acosta,36882138,agustin.acosta@gmail.com,+54 9 2451 1690,Alumno,DNI
Julian,Fernandez,34508579,julian.fernandez@gmail.com,+54 9 2362 0745,Alumno,DNI
Valentino,Gimenez,36092237,valentino.gimenez@gmail.com,+54 9 2622 8522,Alumno,DNI
Jeronimo,Romero,37151523,jeronimo.romero@gmail.com,+54 9 2900 3200,Alumno,DNI
Ian,Morales,30781172,ian.morales@gmail.com,+54 9 2845 5090,Alumno,DNI
Thiago Nahuel,Muñoz,43671566,thiago.nahuel.munoz25@outlook.com,+54 9 3757 7861,Alumno,DNI
Jazmin,Barrios,44911255,jazmin.barrios25@outlook.com,+54 9 3242 2607,Alumno,DNI
Julia,Romero,46270211,julia.romero25@outlook.com,+54 9 3300 1505,Alumno,DNI
Giuliana,Fernandez,44443284,giuliana.fernandez25@outlook.com,+54 9 3223 7666,Alumno,DNI
Gael,Medina,37952540,gael.medina@gmail.com,+54 9 3322 6257,Alumno,DNI
Pilar,Arias,44878225,pilar.arias25@outlook.com,+54 9 3712 3590,Alumno,DNI
Tiziana,Flores,41532385,tiziana.flores@gmail.com,+54 9 3747 5194,Alumno,DNI
Maria Victoria,Ojeda,37880219,maria.victoria.ojeda@gmail.com,+54 9 2686 9879,Alumno,DNI
Renzo,Rodriguez,30523625,renzo.rodriguez@gmail.com,+54 9 2696 1633,Alumno,DNI
Santino,Herrera,34764302,santino.herrera@gmail.com,+54 9 2544 4531,Alumno,DNI
Tomas,Rodriguez,41818271,tomas.rodriguez@gmail.com,+54 9 3256 7760,Alumno,DNI
Mia,Quiroga,37381074,mia.quiroga@gmail.com,+54 9 3252 2837,Alumno,DNI
Bautista Benjamin,Caceres,47197652,bautista.benjamin.caceres25@outlook.com,+54 9 2762 7365,Alumno,DNI
Joaquín,Peralta,46372785,joaquin.peralta25@outlook.com,+54 9 3801 1599,Alumno,DNI
Dante,Ramirez,35425422,dante.ramirez@gmail.com,+54 9 3205 6715,Alumno,DNI
Bianca,Alvarez,39231072,bianca.alvarez@gmail.com,+54 9 2274 2808,Alumno,DNI
Faustino,Lopez,32101106,faustino.lopez@gmail.com,+54 9 2628 4268,Alumno,DNI
Mora,Moreno,32318137,mora.moreno@gmail.com,+54 9 3220 2564,Alumno,DNI
Sofia,Castro,39416795,sofia.castro@gmail.com,+54 9 2163 2423,Alumno,DNI
Francesca,Ramos,38181190,francesca.ramos@gmail.com,+54 9 2982 4752,Alumno,DNI
Juan Cruz,Moyano,30800017,juan.cruz.moyano@gmail.com,+54 9 2808 1024,Alumno,DNI
Ciro,Aguirre,46137809,ciro.aguirre25@outlook.com,+54 9 2585 2761,Alumno,DNI
Juan Bautista,Perez,46556662,juan.bautista.perez25@outlook.com,+54 9 3755 1308,Alumno,DNI
Ciro,Velazquez,39145092,ciro.velazquez@gmail.com,+54 9 2145 9376,Alumno,DNI
Samuel,Paez,44986230,samuel.paez25@outlook.com,+54 9 2908 7183,Alumno,DNI
Valentina,Gonzalez,45482430,valentina.gonzalez25@outlook.com,+54 9 3479 4266,Alumno,DNI
Bruno,Cruz,46706919,bruno.cruz25@outlook.com,+54 9 2846 5923,Alumno,DNI
Ana Paula,Molina,36480390,ana.paula.molina@gmail.com,+54 9 3377 3025,Alumno,DNI
Priscila,Gonzalez,32966903,priscila.gonzalez@gmail.com,+54 9 3910 5293,Alumno,DNI
Julieta,Gonzalez,38902809,julieta.gonzalez@gmail.com,+54 9 2885 7977,Alumno,DNI
Martina,Gimenez,36594251,martina.gimenez@gmail.com,+54 9 3517 9045,Alumno,DNI
Ignacio,Diaz,35563087,ignacio.diaz@gmail.com,+54 9 2494 9875,Alumno,DNI
Santino,Lopez,39265874,santino.lopez@gmail.com,+54 9 3354 9405,Alumno,DNI
Valentino,Velazquez,43267084,valentino.velazquez25@outlook.com,+54 9 3708 0733,Alumno,DNI
Martin,Toledo,47416283,martin.toledo25@outlook.com,+54 9 2702 3459,Alumno,DNI
Agustín,Soria,45351925,agustin.soria25@outlook.com,+54 9 3897 5265,Alumno,DNI
Thiago Agustin,Suarez,37774603,thiago.agustin.suarez@gmail.com,+54 9 2250 4670,Alumno,DNI
Agustina,Blanco,43744263,agustina.blanco25@outlook.com,+54 9 3703 5683,Alumno,DNI
Ciro Benjamin,Juarez,44811661,ciro.benjamin.juarez25@outlook.com,+54 9 2447 6107,Alumno,DNI
Joaquin,Fernandez,46647366,joaquin.fernandez25@outlook.com,+54 9 2647 1797,Alumno,DNI
Ignacio,Blanco,45679679,ignacio.blanco25@outlook.com,+54 9 3818 2260,Alumno,DNI
Luana,Martinez,45417606,luana.martinez25@outlook.com,+54 9 3215 1578,Alumno,DNI
Dante,Ruiz,35722006,dante.ruiz@gmail.com,+54 9 3948 5100,Alumno,DNI
Sofia,Sanchez,41314648,sofia.sanchez@gmail.com,+54 9 2374 2561,Alumno,DNI
Sofía,Nuñez,39908813,sofia.nunez@gmail.com,+54 9 3794 3359,Alumno,DNI
Ramiro,Perez,43827991,ramiro.perez25@outlook.com,+54 9 3631 4194,Alumno,DNI
Tomas,Gimenez,37561794,tomas.gimenez@gmail.com,+54 9 2385 2866,Alumno,DNI
Thiago Leonel,Chavez,37606348,thiago.leonel.chavez@gmail.com,+54 9 2875 7301,Alumno,DNI
Juan Ignacio,Navarro,31510273,juan.ignacio.navarro@gmail.com,+54 9 3212 7446,Alumno,DNI
Juan Ignacio,Garcia,37059839,juan.ignacio.garcia@gmail.com,+54 9 3264 9730,Alumno,DNI
Isabella,Guzman,44305990,isabella.guzman25@outlook.com,+54 9 2758 8829,Alumno,DNI
Emilia,Rivero,33247551,emilia.rivero@gmail.com,+54 9 3135 7659,Alumno,DNI
Lucía,Castro,30973506,lucia.castro@gmail.com,+54 9 2614 2638,Alumno,DNI
Thiago Nicolas,Rivero,44419143,thiago.nicolas.rivero25@outlook.com,+54 9 3742 4730,Alumno,DNI
Victoria,Gonzalez,46952948,victoria.gonzalez25@outlook.com,+54 9 2573 8533,Alumno,DNI
Lucía,Diaz,45488677,lucia.diaz25@outlook.com,+54 9 2301 7703,Alumno,DNI
Luciana,Moreno,37351522,luciana.moreno@gmail.com,+54 9 3606 2624,Alumno,DNI
Guadalupe,Perez,40201800,guadalupe.perez@gmail.com,+54 9 3201 3021,Alumno,DNI
Maria Paz,Sosa,44640011,maria.paz.sosa25@outlook.com,+54 9 3358 5318,Alumno,DNI
Valentina,Luna,38671585,valentina.luna@gmail.com,+54 9 3921 4984,Alumno,DNI
Milagros,Diaz,41950319,milagros.diaz@gmail.com,+54 9 3290 5987,Alumno,DNI
Francisco,Barrios,46669980,francisco.barrios25@outlook.com,+54 9 3636 9138,Alumno,DNI
Maite,Torres,43549346,maite.torres25@outlook.com,+54 9 2226 2116,Alumno,DNI
Josefina,Gonzalez,34919210,josefina.gonzalez@gmail.com,+54 9 3239 8088,Alumno,DNI
Tomàs,Lopez,46210812,tomas.lopez25@outlook.com,+54 9 3981 6909,Alumno,DNI
Ian,Chavez,41340763,ian.chavez@gmail.com,+54 9 3307 7011,Alumno,DNI
Uma ,Chavez,30186819,uma..chavez@gmail.com,+54 9 2368 9480,Alumno,DNI
Lautaro Benjamin,Sanchez,39171997,lautaro.benjamin.sanchez@gmail.com,+54 9 3126 2775,Alumno,DNI
Mateo,Cabrera,45177328,mateo.cabrera25@outlook.com,+54 9 3616 0407,Alumno,DNI
Mateo,Acuña,33916616,mateo.acuna@gmail.com,+54 9 2732 0983,Alumno,DNI
Gonzalo,Silva,30271801,gonzalo.silva@gmail.com,+54 9 3180 3146,Alumno,DNI
Alma,Figueroa,41830154,alma.figueroa@gmail.com,+54 9 2259 8678,Alumno,DNI
Lautaro Nahuel,Campos,40854875,lautaro.nahuel.campos@gmail.com,+54 9 2827 0015,Alumno,DNI
Ignacio,Medina,34356341,ignacio.medina@gmail.com,+54 9 3335 3620,Alumno,DNI
Thiago Benjamin,Diaz,44554637,thiago.benjamin.diaz25@outlook.com,+54 9 2144 4662,Alumno,DNI
Lucía,Sosa,43624314,lucia.sosa25@outlook.com,+54 9 2724 3920,Alumno,DNI
Lucía ,Fernandez,31177427,lucia..fernandez@gmail.com,+54 9 2914 3080,Alumno,DNI
Benicio,Vega,32073901,benicio.vega@gmail.com,+54 9 3425 5825,Alumno,DNI
Gonzalo,Sanchez,41890956,gonzalo.sanchez@gmail.com,+54 9 3817 4896,Alumno,DNI
Juan Cruz,Garcia,46858102,juan.cruz.garcia25@outlook.com,+54 9 3422 9990,Alumno,DNI
Pedro,Gonzalez,43098716,pedro.gonzalez25@outlook.com,+54 9 2604 8512,Alumno,DNI
Sara,Sosa,41396027,sara.sosa@gmail.com,+54 9 2628 3735,Alumno,DNI
Mora,Cabrera,37182051,mora.cabrera@gmail.com,+54 9 2254 1875,Alumno,DNI
Lautaro Ezequiel,Miranda,41289442,lautaro.ezequiel.miranda@gmail.com,+54 9 3967 1656,Alumno,DNI
Valentino,Maidana,47483336,valentino.maidana25@outlook.com,+54 9 2685 8111,Alumno,DNI
Santino Benjamin,Lopez,35129843,santino.benjamin.lopez@gmail.com,+54 9 2174 8383,Alumno,DNI
Sol,Rojas,31961540,sol.rojas@gmail.com,+54 9 3770 9067,Alumno,DNI
Benjamin Ezequiel,Garcia,34705463,benjamin.ezequiel.garcia@gmail.com,+54 9 2410 6445,Alumno,DNI
Clara,Gomez,34935270,clara.gomez@gmail.com,+54 9 2637 3974,Alumno,DNI
Julieta,Ramirez,45763623,julieta.ramirez25@outlook.com,+54 9 3271 8048,Alumno,DNI
Morena,Romero,30283834,morena.romero@gmail.com,+54 9 2878 8010,Alumno,DNI
Francisco,Garcia,30205757,francisco.garcia@gmail.com,+54 9 3175 2323,Alumno,DNI
Joaquín,Romero,46377357,joaquin.romero25@outlook.com,+54 9 2358 6508,Alumno,DNI
Nicolas,Torres,44988381,nicolas.torres25@outlook.com,+54 9 3103 2180,Alumno,DNI
Bianca,Martinez,32911130,bianca.martinez@gmail.com,+54 9 2260 9700,Alumno,DNI
Bautista,Rios,30227674,bautista.rios@gmail.com,+54 9 3476 9371,Alumno,DNI
Camila,Cabrera,44107875,camila.cabrera25@outlook.com,+54 9 2307 2733,Alumno,DNI
Juliana,Barrios,43040142,juliana.barrios25@outlook.com,+54 9 3274 5296,Alumno,DNI
Antonella,Ruiz,32583779,antonella.ruiz@gmail.com,+54 9 3119 4733,Alumno,DNI
Mateo Agustin,Medina,36300221,mateo.agustin.medina@gmail.com,+54 9 3907 8832,Alumno,DNI
Victoria,Pereyra,37448077,victoria.pereyra@gmail.com,+54 9 2581 0486,Alumno,DNI
Salvador,Fernandez,43254348,salvador.fernandez25@outlook.com,+54 9 3626 8718,Alumno,DNI
Martina,Martinez,30342609,martina.martinez@gmail.com,+54 9 2874 9345,Alumno,DNI
Nina,Martinez,44613692,nina.martinez25@outlook.com,+54 9 3327 7762,Alumno,DNI
Ignacio,Aguirre,33304657,ignacio.aguirre@gmail.com,+54 9 3425 7613,Alumno,DNI
Julian,Gomez,44059178,julian.gomez25@outlook.com,+54 9 2879 6484,Alumno,DNI
Emma,Perez,31528064,emma.perez@gmail.com,+54 9 2736 1269,Alumno,DNI
Juan David,Martinez,33505185,juan.david.martinez@gmail.com,+54 9 3568 5770,Alumno,DNI
Franco,Ponce,46278232,franco.ponce25@outlook.com,+54 9 3611 1891,Alumno,DNI
Martina,Cardozo,47061751,martina.cardozo25@outlook.com,+54 9 2699 7390,Alumno,DNI
Malena,Sanchez,46521420,malena.sanchez25@outlook.com,+54 9 3250 0146,Alumno,DNI
Santiago,Villalba,32330822,santiago.villalba@gmail.com,+54 9 3285 3364,Alumno,DNI
Joaquin,Molina,47186211,joaquin.molina25@outlook.com,+54 9 2295 8022,Alumno,DNI
Francisco,Rodriguez,43462497,francisco.rodriguez25@outlook.com,+54 9 3619 5749,Alumno,DNI
Mateo,Lopez,30278086,mateo.lopez@gmail.com,+54 9 3374 3377,Alumno,DNI
Agustina,Pereyra,39244530,agustina.pereyra@gmail.com,+54 9 3667 4320,Alumno,DNI
Francisca,Medina,32460250,francisca.medina@gmail.com,+54 9 3379 4613,Alumno,DNI
Luz Milagros,Paz,39121001,luz.milagros.paz@gmail.com,+54 9 2886 6970,Alumno,DNI
Mora,Gonzalez,31181222,mora.gonzalez@gmail.com,+54 9 2521 0276,Alumno,DNI
Juan Ignacio,Perez,36534604,juan.ignacio.perez@gmail.com,+54 9 3411 9083,Alumno,DNI
Delfina,Morales,45417367,delfina.morales25@outlook.com,+54 9 3893 1156,Alumno,DNI
Ezequiel,Gonzalez,43597806,ezequiel.gonzalez25@outlook.com,+54 9 3171 3315,Alumno,DNI
Lautaro Nicolas,Molina,47579509,lautaro.nicolas.molina25@outlook.com,+54 9 2448 7264,Alumno,DNI
Ramiro,Ruiz,45198757,ramiro.ruiz25@outlook.com,+54 9 2164 7783,Alumno,DNI
Catalina,Quiroga,34318077,catalina.quiroga@gmail.com,+54 9 2805 6505,Alumno,DNI
Benjamin,Romero,44242960,benjamin.romero25@outlook.com,+54 9 3617 8558,Alumno,DNI
Matias,Diaz,38991597,matias.diaz@gmail.com,+54 9 3119 9955,Alumno,DNI
Benjamin,Gomez,46411752,benjamin.gomez25@outlook.com,+54 9 2160 7932,Alumno,DNI
Julieta,Gomez,39752062,julieta.gomez@gmail.com,+54 9 2874 1381,Alumno,DNI
Valentina,Rodriguez,43059176,valentina.rodriguez25@outlook.com,+54 9 3560 5986,Alumno,DNI
Emanuel,Gomez,31576981,emanuel.gomez@gmail.com,+54 9 3734 4828,Alumno,DNI
Benjamin,Lopez,34290854,benjamin.lopez@gmail.com,+54 9 2284 8412,Alumno,DNI
Mia,Mendez,33717161,mia.mendez@gmail.com,+54 9 3271 1287,Alumno,DNI
Ambar,Gonzalez,36003291,ambar.gonzalez@gmail.com,+54 9 2573 9740,Alumno,DNI
Ciro,Toledo,35834047,ciro.toledo@gmail.com,+54 9 3988 7405,Alumno,DNI
Thiago Agustin,Vega,36314879,thiago.agustin.vega@gmail.com,+54 9 2198 6549,Alumno,DNI
Francesco,Maidana,33816707,francesco.maidana@gmail.com,+54 9 3874 8874,Alumno,DNI
Ana Paula,Flores,44717216,ana.paula.flores25@outlook.com,+54 9 3867 9438,Alumno,DNI
Juan Martin,Perez,38625723,juan.martin.perez@gmail.com,+54 9 3820 2174,Alumno,DNI
Benjamin,Carrizo,37840610,benjamin.carrizo@gmail.com,+54 9 3290 3920,Alumno,DNI
Maximo,Aguirre,44904960,maximo.aguirre25@outlook.com,+54 9 3213 8249,Alumno,DNI
Isabella,Sanchez,46026190,isabella.sanchez25@outlook.com,+54 9 3250 2466,Alumno,DNI
Agustín,Maldonado,33084765,agustin.maldonado@gmail.com,+54 9 2392 6791,Alumno,DNI
Ignacio,Gimenez,37733861,ignacio.gimenez@gmail.com,+54 9 3319 0771,Alumno,DNI
Bianca,Aguirre,39737785,bianca.aguirre@gmail.com,+54 9 2169 0430,Alumno,DNI
Alma,Fernandez,30820105,alma.fernandez@gmail.com,+54 9 2825 3545,Alumno,DNI
Bianca,Torres,37584867,bianca.torres@gmail.com,+54 9 3666 0592,Alumno,DNI
Joaquin,Roldan,34743406,joaquin.roldan@gmail.com,+54 9 2931 3988,Alumno,DNI
Ignacio,Vega,37280564,ignacio.vega@gmail.com,+54 9 3678 9364,Alumno,DNI
Bruno,Castro,47983613,bruno.castro25@outlook.com,+54 9 2812 7578,Alumno,DNI
Francisca,Benitez,46894068,francisca.benitez25@outlook.com,+54 9 2130 9611,Alumno,DNI
Santino,Vazquez,35643961,santino.vazquez@gmail.com,+54 9 3923 3922,Alumno,DNI
Maximo,Nuñez,38030283,maximo.nunez@gmail.com,+54 9 3820 5865,Alumno,DNI
Octavio,Dominguez,40948220,octavio.dominguez@gmail.com,+54 9 3880 4190,Alumno,DNI
Matias,Gomez,31685297,matias.gomez@gmail.com,+54 9 3978 2359,Alumno,DNI
Nahiara,Acosta,46775879,nahiara.acosta25@outlook.com,+54 9 3247 3179,Alumno,DNI
Jazmin,Cordoba,32976983,jazmin.cordoba@gmail.com,+54 9 2289 4607,Alumno,DNI
Sofia,Sanchez,43276053,sofia.sanchez25@outlook.com,+54 9 2563 6859,Alumno,DNI
Bianca,Dominguez,45153061,bianca.dominguez25@outlook.com,+54 9 2946 2035,Alumno,DNI
Maria Victoria,Blanco,33649881,maria.victoria.blanco@gmail.com,+54 9 2106 0667,Alumno,DNI
Thiago,Gomez,39835913,thiago.gomez@gmail.com,+54 9 3360 2893,Alumno,DNI
Joaquin,Aguirre,45024595,joaquin.aguirre25@outlook.com,+54 9 2117 6640,Alumno,DNI
Santino,Duarte,41815317,santino.duarte@gmail.com,+54 9 2268 9888,Alumno,DNI
Maria Paz,Velazquez,30377321,maria.paz.velazquez@gmail.com,+54 9 2953 8715,Alumno,DNI
Joaquín,Torres,37148568,joaquin.torres@gmail.com,+54 9 3210 7058,Alumno,DNI
Isabella,Mansilla,46183284,isabella.mansilla25@outlook.com,+54 9 2389 1890,Alumno,DNI
Felipe,Sanchez,31594339,felipe.sanchez@gmail.com,+54 9 2687 2298,Alumno,DNI
Alma Mia,Gonzalez,36040952,alma.mia.gonzalez@gmail.com,+54 9 3610 7840,Alumno,DNI
Ciro,Peralta,35069582,ciro.peralta@gmail.com,+54 9 2448 4464,Alumno,DNI
Emma,Chavez,32817735,emma.chavez@gmail.com,+54 9 3212 1715,Alumno,DNI
Joaquin,Ramos,46271176,joaquin.ramos25@outlook.com,+54 9 3899 8281,Alumno,DNI
Jazmin,Martinez,33742338,jazmin.martinez@gmail.com,+54 9 3250 5960,Alumno,DNI
Julieta,Martinez,44858776,julieta.martinez25@outlook.com,+54 9 2762 9518,Alumno,DNI
Ignacio,Farias,41204894,ignacio.farias@gmail.com,+54 9 3335 6297,Alumno,DNI
Helena,Gomez,47911334,helena.gomez25@outlook.com,+54 9 3739 5483,Alumno,DNI
Olivia,Quiroga,46599245,olivia.quiroga25@outlook.com,+54 9 3911 0488,Alumno,DNI
Thiago,Rodriguez,45496689,thiago.rodriguez25@outlook.com,+54 9 2502 7179,Alumno,DNI
Lucía,Gonzalez,37121626,lucia.gonzalez@gmail.com,+54 9 3888 3121,Alumno,DNI
Genaro,Gomez,46541120,genaro.gomez25@outlook.com,+54 9 3992 3890,Alumno,DNI
Jazmin,Franco,44491570,jazmin.franco25@outlook.com,+54 9 2431 0630,Alumno,DNI
Matias,Moyano,32183463,matias.moyano@gmail.com,+54 9 2984 0447,Alumno,DNI
Sofia,Rodriguez,45619097,sofia.rodriguez25@outlook.com,+54 9 3816 8140,Alumno,DNI
Bautista,Garcia,35267675,bautista.garcia@gmail.com,+54 9 3802 5884,Alumno,DNI
Thiago Joaquin,Ruiz,30416964,thiago.joaquin.ruiz@gmail.com,+54 9 2632 7060,Alumno,DNI
Delfina,Gimenez,40681899,delfina.gimenez@gmail.com,+54 9 2601 3423,Alumno,DNI
Amparo,Lopez,38171209,amparo.lopez@gmail.com,+54 9 2133 8625,Alumno,DNI
Ignacio,Castro,38315775,ignacio.castro@gmail.com,+54 9 2968 7243,Alumno,DNI
Lucas,Rodriguez,45090752,lucas.rodriguez25@outlook.com,+54 9 3928 7601,Alumno,DNI
Gael,Rivero,38292751,gael.rivero@gmail.com,+54 9 2905 3775,Alumno,DNI
Luz Maria,Juarez,37024576,luz.maria.juarez@gmail.com,+54 9 2343 2079,Alumno,DNI
Mateo,Rodriguez,32349636,mateo.rodriguez@gmail.com,+54 9 3116 9960,Alumno,DNI
Milo,Moyano,44726166,milo.moyano25@outlook.com,+54 9 2928 9758,Alumno,DNI
Tomas,Ruiz,46060979,tomas.ruiz25@outlook.com,+54 9 2517 4790,Alumno,DNI
Delfina,Juarez,35276014,delfina.juarez@gmail.com,+54 9 2312 6237,Alumno,DNI
Francisco,Romero,30672524,francisco.romero@gmail.com,+54 9 2357 4938,Alumno,DNI
Constanza,Avila,46649401,constanza.avila25@outlook.com,+54 9 3819 4368,Alumno,DNI
Manuel,Martinez,36727561,manuel.martinez@gmail.com,+54 9 2203 5091,Alumno,DNI
Mateo Joaquin,Diaz,40756585,mateo.joaquin.diaz@gmail.com,+54 9 2848 6512,Alumno,DNI
Valentino,Carrizo,47506119,valentino.carrizo25@outlook.com,+54 9 3951 8009,Alumno,DNI
Pedro,Sosa,44173257,pedro.sosa25@outlook.com,+54 9 2933 1433,Alumno,DNI
Antonio,Aguero,30055439,antonio.aguero@gmail.com,+54 9 3209 3344,Alumno,DNI
Lautaro Ezequiel,Rodriguez,31015246,lautaro.ezequiel.rodriguez@gmail.com,+54 9 2312 7513,Alumno,DNI
Juan Ignacio,Gomez,40401825,juan.ignacio.gomez@gmail.com,+54 9 3163 0057,Alumno,DNI
Tomàs,Morales,33507272,tomas.morales@gmail.com,+54 9 2129 0851,Alumno,DNI
Joaquin,Benitez,46829066,joaquin.benitez25@outlook.com,+54 9 3393 8903,Alumno,DNI
Benjamin,Soria,36434636,benjamin.soria@gmail.com,+54 9 2828 7129,Alumno,DNI
Sara,Leiva,44291013,sara.leiva25@outlook.com,+54 9 3870 0298,Alumno,DNI
Rafael,Ramirez,40874592,rafael.ramirez@gmail.com,+54 9 3620 8843,Alumno,DNI
Jeremias,Moyano,33127447,jeremias.moyano@gmail.com,+54 9 3386 7942,Alumno,DNI
Maria Luz,Moyano,31365812,maria.luz.moyano@gmail.com,+54 9 3856 5055,Alumno,DNI
Juan Martin,Rodriguez,45647473,juan.martin.rodriguez25@outlook.com,+54 9 2971 9077,Alumno,DNI
Malena,Diaz,44241859,malena.diaz25@outlook.com,+54 9 3988 7159,Alumno,DNI
Valentin,Caceres,47217063,valentin.caceres25@outlook.com,+54 9 2415 2665,Alumno,DNI
Julia,Rodriguez,44064200,julia.rodriguez25@outlook.com,+54 9 3294 0259,Alumno,DNI
Joaquina,Coronel,38869750,joaquina.coronel@gmail.com,+54 9 3954 2767,Alumno,DNI
Thiago Nahuel,Gimenez,44473224,thiago.nahuel.gimenez25@outlook.com,+54 9 2722 0256,Alumno,DNI
Dylan Benjamin,Mendez,34498415,dylan.benjamin.mendez@gmail.com,+54 9 3835 6149,Alumno,DNI
Catalina,Gonzalez,38818793,catalina.gonzalez@gmail.com,+54 9 3465 4130,Alumno,DNI
