Numero_Documento__c;Codigo_Materia;ID_Importacion;Anio_Lectivo
39001607;DAT-201;39001607-DAT201;2024 - I
39001607;GEN-101;39001607-GEN101;2024 - II
39003369;UX-100;39003369-UX100;2024 - I
39003369;DAT-201;39003369-DAT201;2024 - II
39006974;UX-100;39006974-UX100;2025 - I
39006974;DAT-305;39006974-DAT305;2025 - II
39006974;DAT-201;39006974-DAT201;2025 - II
39023389;IA-300;39023389-IA300;2025 - II
39023389;UX-100;39023389-UX100;2025 - I
39023389;IA-400;39023389-IA400;2025 - I
39038900;DAT-201;39038900-DAT201;2024 - II
39038900;UX-100;39038900-UX100;2024 - II
39040140;MKT-200;39040140-MKT200;2025 - II
39040140;IA-300;39040140-IA300;2025 - I
39040140;DAT-305;39040140-DAT305;2025 - I
39040140;DAT-101;39040140-DAT101;2025 - I
39040140;IA-400;39040140-IA400;2025 - II
39041016;DEV-101;39041016-DEV101;2024 - I
39041016;IA-300;39041016-IA300;2024 - II
39041016;DAT-201;39041016-DAT201;2024 - II
39046561;IA-400;39046561-IA400;2025 - I
39046561;NEG-400;39046561-NEG400;2025 - II
39046561;DAT-305;39046561-DAT305;2025 - I
39047069;DAT-305;39047069-DAT305;2025 - II
39047069;DEV-101;39047069-DEV101;2025 - II
39047069;MKT-200;39047069-MKT200;2025 - II
39047069;DAT-201;39047069-DAT201;2025 - II
39047069;NEG-400;39047069-NEG400;2025 - II
39054820;DAT-201;39054820-DAT201;2024 - I
39068971;UX-100;39068971-UX100;2025 - I
39068971;GEN-101;39068971-GEN101;2025 - I
39068971;IA-400;39068971-IA400;2025 - II
39068971;DAT-101;39068971-DAT101;2025 - I
39073064;DEV-101;39073064-DEV101;2025 - II
39073064;IA-400;39073064-IA400;2025 - II
39073064;GEN-101;39073064-GEN101;2025 - I
39073370;NEG-400;39073370-NEG400;2025 - I
39073370;MKT-200;39073370-MKT200;2025 - II
39073370;DAT-101;39073370-DAT101;2025 - II
39073370;UX-100;39073370-UX100;2025 - II
39074649;NEG-400;39074649-NEG400;2024 - II
39074649;DEV-101;39074649-DEV101;2024 - I
39087618;DEV-101;39087618-DEV101;2025 - II
39087618;GEN-101;39087618-GEN101;2025 - II
39087618;DAT-201;39087618-DAT201;2025 - II
39087618;UX-100;39087618-UX100;2025 - I
39093550;DAT-101;39093550-DAT101;2025 - II
39099433;NEG-400;39099433-NEG400;2024 - I
39107282;IA-400;39107282-IA400;2025 - II
39107282;GEN-101;39107282-GEN101;2025 - I
39107282;UX-100;39107282-UX100;2025 - II
39107282;DAT-305;39107282-DAT305;2025 - I
39110609;GEN-101;39110609-GEN101;2024 - II
39110609;DAT-201;39110609-DAT201;2024 - II
39110609;DEV-101;39110609-DEV101;2024 - II
39121001;DAT-201;39121001-DAT201;2025 - I
39121001;NEG-400;39121001-NEG400;2025 - I
39121001;DAT-305;39121001-DAT305;2025 - II
39121001;UX-100;39121001-UX100;2025 - II
39126892;DAT-201;39126892-DAT201;2025 - I
39126892;DAT-305;39126892-DAT305;2025 - II
39126892;GEN-101;39126892-GEN101;2025 - II
39129106;MKT-200;39129106-MKT200;2024 - I
39129106;GEN-101;39129106-GEN101;2024 - I
39129106;NEG-400;39129106-NEG400;2024 - II
39129106;DAT-201;39129106-DAT201;2024 - I
39129106;DAT-101;39129106-DAT101;2024 - II
39144752;DAT-201;39144752-DAT201;2024 - I
39144752;IA-300;39144752-IA300;2024 - I
39145092;IA-400;39145092-IA400;2025 - II
39145092;DEV-101;39145092-DEV101;2025 - II
39145092;NEG-400;39145092-NEG400;2025 - I
39145092;MKT-200;39145092-MKT200;2025 - I
39145092;DAT-201;39145092-DAT201;2025 - II
39157120;IA-300;39157120-IA300;2024 - I
39157120;UX-100;39157120-UX100;2024 - II
39159460;GEN-101;39159460-GEN101;2025 - II
39159460;DEV-101;39159460-DEV101;2025 - II
39159460;MKT-200;39159460-MKT200;2025 - II
39159460;IA-400;39159460-IA400;2025 - I
39160706;IA-400;39160706-IA400;2025 - II
39160706;NEG-400;39160706-NEG400;2025 - II
39160706;MKT-200;39160706-MKT200;2025 - I
39160706;DAT-305;39160706-DAT305;2025 - I
39160706;GEN-101;39160706-GEN101;2025 - I
39164387;UX-100;39164387-UX100;2024 - I
39171997;DAT-201;39171997-DAT201;2025 - I
39171997;IA-400;39171997-IA400;2025 - I
39194704;DEV-101;39194704-DEV101;2024 - I
39195104;GEN-101;39195104-GEN101;2025 - I
39195104;DEV-101;39195104-DEV101;2025 - I
39195104;IA-300;39195104-IA300;2025 - II
39195104;MKT-200;39195104-MKT200;2025 - I
39195104;IA-400;39195104-IA400;2025 - I
39208663;DEV-101;39208663-DEV101;2024 - II
39214817;IA-300;39214817-IA300;2025 - II
39214817;MKT-200;39214817-MKT200;2025 - II
39214817;DEV-101;39214817-DEV101;2025 - II
39214817;DAT-305;39214817-DAT305;2025 - II
39216162;MKT-200;39216162-MKT200;2024 - I
39220415;IA-300;39220415-IA300;2025 - I
39220415;DEV-101;39220415-DEV101;2025 - I
39220415;DAT-305;39220415-DAT305;2025 - II
39220415;MKT-200;39220415-MKT200;2025 - I
39224971;NEG-400;39224971-NEG400;2024 - I
39231072;UX-100;39231072-UX100;2025 - I
39231072;GEN-101;39231072-GEN101;2025 - II
39244530;DAT-305;39244530-DAT305;2025 - II
39244530;MKT-200;39244530-MKT200;2025 - I
39250711;IA-300;39250711-IA300;2025 - II
39250711;DAT-201;39250711-DAT201;2025 - II
39251592;GEN-101;39251592-GEN101;2024 - II
39255922;DAT-101;39255922-DAT101;2025 - I
39255922;IA-300;39255922-IA300;2025 - II
39255922;NEG-400;39255922-NEG400;2025 - I
39255922;MKT-200;39255922-MKT200;2025 - II
39255922;GEN-101;39255922-GEN101;2025 - I
39260956;NEG-400;39260956-NEG400;2024 - II
39263332;UX-100;39263332-UX100;2024 - II
39264124;DEV-101;39264124-DEV101;2024 - I
39264124;MKT-200;39264124-MKT200;2024 - II
39264124;DAT-101;39264124-DAT101;2024 - II
39265874;NEG-400;39265874-NEG400;2025 - I
39265874;IA-400;39265874-IA400;2025 - II
39265874;DAT-305;39265874-DAT305;2025 - II
39265874;DAT-201;39265874-DAT201;2025 - I
39265874;UX-100;39265874-UX100;2025 - I
39265874;DEV-101;39265874-DEV101;2025 - II
39268069;IA-300;39268069-IA300;2024 - II
39268069;NEG-400;39268069-NEG400;2024 - I
39269288;MKT-200;39269288-MKT200;2024 - II
39269288;DAT-101;39269288-DAT101;2024 - I
39269288;UX-100;39269288-UX100;2024 - I
39278348;UX-100;39278348-UX100;2025 - I
39278348;GEN-101;39278348-GEN101;2025 - II
39278348;DEV-101;39278348-DEV101;2025 - II
39278348;NEG-400;39278348-NEG400;2025 - I
39278348;DAT-201;39278348-DAT201;2025 - II
39278348;IA-400;39278348-IA400;2025 - I
39281798;GEN-101;39281798-GEN101;2025 - II
39281798;NEG-400;39281798-NEG400;2025 - II
39281798;DAT-305;39281798-DAT305;2025 - I
39297755;DAT-101;39297755-DAT101;2025 - I
39297755;NEG-400;39297755-NEG400;2025 - II
39297755;DAT-201;39297755-DAT201;2025 - II
39297755;GEN-101;39297755-GEN101;2025 - II
39297755;IA-400;39297755-IA400;2025 - II
39297755;UX-100;39297755-UX100;2025 - I
39308771;DEV-101;39308771-DEV101;2024 - I
39311402;GEN-101;39311402-GEN101;2025 - II
39311402;IA-300;39311402-IA300;2025 - I
39311402;DAT-201;39311402-DAT201;2025 - II
39314240;NEG-400;39314240-NEG400;2024 - II
39335040;IA-300;39335040-IA300;2025 - I
39335040;MKT-200;39335040-MKT200;2025 - I
39335040;IA-400;39335040-IA400;2025 - II
39335040;DAT-101;39335040-DAT101;2025 - I
39337175;IA-400;39337175-IA400;2025 - I
39337175;DAT-305;39337175-DAT305;2025 - I
39337175;IA-300;39337175-IA300;2025 - I
39337175;DAT-201;39337175-DAT201;2025 - II
39337175;NEG-400;39337175-NEG400;2025 - II
39337175;UX-100;39337175-UX100;2025 - I
39337175;DAT-101;39337175-DAT101;2025 - I
39341417;NEG-400;39341417-NEG400;2024 - I
39341417;DAT-201;39341417-DAT201;2024 - I
39341417;DEV-101;39341417-DEV101;2024 - II
39353079;UX-100;39353079-UX100;2024 - II
39371126;DEV-101;39371126-DEV101;2024 - II
39371126;DAT-101;39371126-DAT101;2024 - II
39386440;DAT-201;39386440-DAT201;2024 - I
39386440;DEV-101;39386440-DEV101;2024 - II
39386440;UX-100;39386440-UX100;2024 - II
39386861;DEV-101;39386861-DEV101;2024 - I
39386861;DAT-201;39386861-DAT201;2024 - I
39386861;UX-100;39386861-UX100;2024 - I
39396593;MKT-200;39396593-MKT200;2025 - II
39396593;DEV-101;39396593-DEV101;2025 - II
39396593;DAT-201;39396593-DAT201;2025 - I
39396593;UX-100;39396593-UX100;2025 - II
39402003;DAT-101;39402003-DAT101;2024 - I
39405037;GEN-101;39405037-GEN101;2024 - I
39407484;UX-100;39407484-UX100;2025 - I
39407484;GEN-101;39407484-GEN101;2025 - I
39407484;IA-400;39407484-IA400;2025 - I
39407484;DEV-101;39407484-DEV101;2025 - II
39407484;MKT-200;39407484-MKT200;2025 - I
39412125;DAT-305;39412125-DAT305;2025 - II
39412125;DAT-201;39412125-DAT201;2025 - II
39412125;IA-300;39412125-IA300;2025 - II
39412125;GEN-101;39412125-GEN101;2025 - I
39412125;DAT-101;39412125-DAT101;2025 - I
39412125;NEG-400;39412125-NEG400;2025 - I
39416795;MKT-200;39416795-MKT200;2025 - II
39416795;NEG-400;39416795-NEG400;2025 - I
39416795;GEN-101;39416795-GEN101;2025 - I
39416795;UX-100;39416795-UX100;2025 - II
39430035;DEV-101;39430035-DEV101;2024 - I
39442545;DAT-201;39442545-DAT201;2025 - II
39442545;IA-400;39442545-IA400;2025 - II
39449899;IA-400;39449899-IA400;2025 - II
39449899;DAT-101;39449899-DAT101;2025 - II
39449899;NEG-400;39449899-NEG400;2025 - II
39449899;DAT-305;39449899-DAT305;2025 - II
39451059;GEN-101;39451059-GEN101;2024 - I
39451059;NEG-400;39451059-NEG400;2024 - II
39463207;UX-100;39463207-UX100;2024 - II
39463207;IA-300;39463207-IA300;2024 - I
39463207;DAT-201;39463207-DAT201;2024 - I
39473672;NEG-400;39473672-NEG400;2025 - II
39473672;DAT-101;39473672-DAT101;2025 - I
39473672;DEV-101;39473672-DEV101;2025 - II
39473672;IA-400;39473672-IA400;2025 - I
39473672;DAT-305;39473672-DAT305;2025 - I
39475622;DAT-201;39475622-DAT201;2025 - I
39475622;MKT-200;39475622-MKT200;2025 - I
39475622;DAT-305;39475622-DAT305;2025 - II
39479461;GEN-101;39479461-GEN101;2024 - II
39479461;DAT-201;39479461-DAT201;2024 - II
39480865;DAT-101;39480865-DAT101;2025 - II
39480865;IA-400;39480865-IA400;2025 - I
39480865;DEV-101;39480865-DEV101;2025 - I
39500363;UX-100;39500363-UX100;2024 - I
39500363;IA-300;39500363-IA300;2024 - II
39515864;IA-300;39515864-IA300;2024 - II
39515864;DAT-101;39515864-DAT101;2024 - II
39535799;UX-100;39535799-UX100;2025 - II
39535799;IA-400;39535799-IA400;2025 - II
39535799;DAT-101;39535799-DAT101;2025 - II
39540425;UX-100;39540425-UX100;2024 - II
39540425;DAT-201;39540425-DAT201;2024 - II
39547835;DAT-201;39547835-DAT201;2025 - II
39547835;DEV-101;39547835-DEV101;2025 - I
39547835;MKT-200;39547835-MKT200;2025 - I
39547835;NEG-400;39547835-NEG400;2025 - I
39556507;DAT-201;39556507-DAT201;2024 - II
39556507;IA-300;39556507-IA300;2024 - I
39557640;NEG-400;39557640-NEG400;2025 - II
39557640;DAT-305;39557640-DAT305;2025 - I
39563230;DAT-201;39563230-DAT201;2024 - I
39563230;NEG-400;39563230-NEG400;2024 - II
39571770;GEN-101;39571770-GEN101;2024 - II
39571770;IA-300;39571770-IA300;2024 - I
39579172;DAT-305;39579172-DAT305;2025 - II
39579172;NEG-400;39579172-NEG400;2025 - II
39579172;UX-100;39579172-UX100;2025 - II
39579172;IA-400;39579172-IA400;2025 - I
39579403;UX-100;39579403-UX100;2024 - I
39579403;DAT-201;39579403-DAT201;2024 - I
39579403;DAT-101;39579403-DAT101;2024 - I
39579403;GEN-101;39579403-GEN101;2024 - II
39579403;MKT-200;39579403-MKT200;2024 - II
39592778;IA-400;39592778-IA400;2025 - II
39592778;DAT-305;39592778-DAT305;2025 - II
39592778;DAT-101;39592778-DAT101;2025 - II
39592778;UX-100;39592778-UX100;2025 - II
39592778;DAT-201;39592778-DAT201;2025 - II
39605597;UX-100;39605597-UX100;2024 - I
39605597;DEV-101;39605597-DEV101;2024 - II
39605597;DAT-101;39605597-DAT101;2024 - I
39623347;GEN-101;39623347-GEN101;2025 - I
39623347;MKT-200;39623347-MKT200;2025 - II
39623347;DEV-101;39623347-DEV101;2025 - I
39623347;IA-300;39623347-IA300;2025 - I
39623347;UX-100;39623347-UX100;2025 - I
39632675;DAT-101;39632675-DAT101;2024 - II
39632675;DEV-101;39632675-DEV101;2024 - II
39641826;GEN-101;39641826-GEN101;2024 - II
39641826;DAT-101;39641826-DAT101;2024 - I
39647120;UX-100;39647120-UX100;2025 - II
39647120;DEV-101;39647120-DEV101;2025 - I
39647120;DAT-101;39647120-DAT101;2025 - I
39647120;DAT-201;39647120-DAT201;2025 - I
39679193;MKT-200;39679193-MKT200;2024 - I
39679193;DEV-101;39679193-DEV101;2024 - II
39684156;DAT-201;39684156-DAT201;2025 - II
39684156;DAT-101;39684156-DAT101;2025 - I
39684156;UX-100;39684156-UX100;2025 - II
39684246;IA-300;39684246-IA300;2024 - II
39684246;GEN-101;39684246-GEN101;2024 - II
39691054;UX-100;39691054-UX100;2024 - I
39695033;GEN-101;39695033-GEN101;2024 - II
39695989;UX-100;39695989-UX100;2024 - I
39696052;DEV-101;39696052-DEV101;2024 - II
39696052;DAT-101;39696052-DAT101;2024 - II
39696052;GEN-101;39696052-GEN101;2024 - I
39718327;DEV-101;39718327-DEV101;2024 - I
39718327;DAT-201;39718327-DAT201;2024 - II
39724445;IA-300;39724445-IA300;2024 - II
39733145;DAT-201;39733145-DAT201;2025 - II
39733145;IA-400;39733145-IA400;2025 - I
39733145;DAT-305;39733145-DAT305;2025 - II
39733145;GEN-101;39733145-GEN101;2025 - I
39733145;IA-300;39733145-IA300;2025 - I
39734889;UX-100;39734889-UX100;2024 - I
39734889;DAT-101;39734889-DAT101;2024 - II
39734889;GEN-101;39734889-GEN101;2024 - I
39737785;DEV-101;39737785-DEV101;2025 - II
39737785;MKT-200;39737785-MKT200;2025 - I
39737785;DAT-201;39737785-DAT201;2025 - II
39737785;GEN-101;39737785-GEN101;2025 - I
39747478;NEG-400;39747478-NEG400;2024 - I
39749714;UX-100;39749714-UX100;2024 - II
39749714;IA-300;39749714-IA300;2024 - II
39749714;MKT-200;39749714-MKT200;2024 - II
39752062;UX-100;39752062-UX100;2025 - I
39752062;MKT-200;39752062-MKT200;2025 - I
39752062;GEN-101;39752062-GEN101;2025 - I
39752062;IA-400;39752062-IA400;2025 - II
39759071;UX-100;39759071-UX100;2025 - II
39759071;MKT-200;39759071-MKT200;2025 - I
39765048;IA-400;39765048-IA400;2025 - II
39765048;DAT-201;39765048-DAT201;2025 - I
39765048;DAT-305;39765048-DAT305;2025 - II
39765048;IA-300;39765048-IA300;2025 - II
39765048;NEG-400;39765048-NEG400;2025 - I
39775624;UX-100;39775624-UX100;2024 - I
39777873;NEG-400;39777873-NEG400;2024 - I
39777873;DAT-201;39777873-DAT201;2024 - I
39777873;IA-300;39777873-IA300;2024 - II
39796864;DAT-101;39796864-DAT101;2025 - II
39796864;IA-300;39796864-IA300;2025 - I
39796864;IA-400;39796864-IA400;2025 - I
39796864;GEN-101;39796864-GEN101;2025 - I
39817999;DAT-305;39817999-DAT305;2025 - II
39817999;IA-400;39817999-IA400;2025 - I
39817999;DAT-101;39817999-DAT101;2025 - II
39820530;IA-300;39820530-IA300;2025 - II
39820530;DAT-101;39820530-DAT101;2025 - II
39820530;GEN-101;39820530-GEN101;2025 - II
39820530;IA-400;39820530-IA400;2025 - II
39820530;UX-100;39820530-UX100;2025 - I
39820530;NEG-400;39820530-NEG400;2025 - I
39820530;DAT-305;39820530-DAT305;2025 - II
39820530;DAT-201;39820530-DAT201;2025 - II
39822223;MKT-200;39822223-MKT200;2024 - II
39822223;IA-300;39822223-IA300;2024 - I
39831826;DAT-201;39831826-DAT201;2025 - II
39831826;IA-400;39831826-IA400;2025 - II
39831826;DAT-101;39831826-DAT101;2025 - II
39835913;NEG-400;39835913-NEG400;2025 - I
39835913;IA-400;39835913-IA400;2025 - II
39835913;MKT-200;39835913-MKT200;2025 - II
39835913;DAT-201;39835913-DAT201;2025 - I
39839138;DAT-201;39839138-DAT201;2024 - II
39839138;MKT-200;39839138-MKT200;2024 - II
39842417;DEV-101;39842417-DEV101;2024 - I
39856178;DAT-101;39856178-DAT101;2024 - I
39875233;NEG-400;39875233-NEG400;2024 - I
39875233;IA-300;39875233-IA300;2024 - II
39877132;DAT-101;39877132-DAT101;2024 - II
39881121;IA-300;39881121-IA300;2024 - II
39881121;UX-100;39881121-UX100;2024 - II
39901527;IA-400;39901527-IA400;2025 - II
39901527;IA-300;39901527-IA300;2025 - II
39901527;DAT-101;39901527-DAT101;2025 - I
39901527;NEG-400;39901527-NEG400;2025 - II
39901527;GEN-101;39901527-GEN101;2025 - II
39905167;DAT-201;39905167-DAT201;2025 - I
39908813;IA-300;39908813-IA300;2025 - I
39908813;NEG-400;39908813-NEG400;2025 - II
39908813;DAT-305;39908813-DAT305;2025 - I
39908813;MKT-200;39908813-MKT200;2025 - I
39910307;UX-100;39910307-UX100;2024 - II
39910307;DAT-101;39910307-DAT101;2024 - II
39916823;UX-100;39916823-UX100;2024 - II
39916823;IA-300;39916823-IA300;2024 - I
39919057;UX-100;39919057-UX100;2025 - II
39919057;MKT-200;39919057-MKT200;2025 - II
39921380;DAT-201;39921380-DAT201;2024 - I
39921380;MKT-200;39921380-MKT200;2024 - II
39924190;DAT-201;39924190-DAT201;2024 - II
39924190;DAT-101;39924190-DAT101;2024 - II
39924190;GEN-101;39924190-GEN101;2024 - I
39924190;IA-300;39924190-IA300;2024 - I
39961417;UX-100;39961417-UX100;2025 - II
39996815;IA-400;39996815-IA400;2025 - II
39996815;DAT-101;39996815-DAT101;2025 - II
39996815;NEG-400;39996815-NEG400;2025 - II
39996815;GEN-101;39996815-GEN101;2025 - I
39996815;IA-300;39996815-IA300;2025 - I
40014561;DAT-201;40014561-DAT201;2025 - I
40014561;DAT-101;40014561-DAT101;2025 - I
40014561;NEG-400;40014561-NEG400;2025 - II
40014561;IA-300;40014561-IA300;2025 - I
40033579;UX-100;40033579-UX100;2024 - I
40038176;UX-100;40038176-UX100;2024 - II
40039504;IA-300;40039504-IA300;2025 - II
40039504;UX-100;40039504-UX100;2025 - II
40039504;GEN-101;40039504-GEN101;2025 - I
40039504;DAT-101;40039504-DAT101;2025 - II
40039504;DAT-305;40039504-DAT305;2025 - I
40045468;IA-300;40045468-IA300;2025 - II
40045468;UX-100;40045468-UX100;2025 - II
40045468;IA-400;40045468-IA400;2025 - I
40045468;GEN-101;40045468-GEN101;2025 - I
40051444;GEN-101;40051444-GEN101;2024 - I
40051802;IA-300;40051802-IA300;2024 - I
40059343;GEN-101;40059343-GEN101;2024 - I
40069107;DEV-101;40069107-DEV101;2024 - II
40069107;DAT-201;40069107-DAT201;2024 - II
40069107;MKT-200;40069107-MKT200;2024 - I
40069107;GEN-101;40069107-GEN101;2024 - II
40099804;IA-400;40099804-IA400;2025 - I
40099804;DAT-305;40099804-DAT305;2025 - II
40099804;GEN-101;40099804-GEN101;2025 - I
40099804;NEG-400;40099804-NEG400;2025 - II
40102789;UX-100;40102789-UX100;2025 - I
40102789;DEV-101;40102789-DEV101;2025 - I
40102789;DAT-305;40102789-DAT305;2025 - II
40102789;IA-400;40102789-IA400;2025 - II
40104822;GEN-101;40104822-GEN101;2025 - II
40104822;MKT-200;40104822-MKT200;2025 - I
40104822;DEV-101;40104822-DEV101;2025 - I
40105729;MKT-200;40105729-MKT200;2024 - I
40105729;GEN-101;40105729-GEN101;2024 - I
40105729;DAT-101;40105729-DAT101;2024 - II
40116733;IA-300;40116733-IA300;2025 - II
40116733;DEV-101;40116733-DEV101;2025 - I
40116733;UX-100;40116733-UX100;2025 - I
40126484;DAT-101;40126484-DAT101;2024 - I
40132599;MKT-200;40132599-MKT200;2024 - II
40132599;GEN-101;40132599-GEN101;2024 - II
40132599;DAT-201;40132599-DAT201;2024 - II
40133866;NEG-400;40133866-NEG400;2024 - I
40140970;DAT-305;40140970-DAT305;2025 - I
40140970;MKT-200;40140970-MKT200;2025 - II
40140970;NEG-400;40140970-NEG400;2025 - I
40140970;IA-400;40140970-IA400;2025 - I
40140970;GEN-101;40140970-GEN101;2025 - II
40156501;MKT-200;40156501-MKT200;2024 - II
40167473;IA-300;40167473-IA300;2024 - II
40167473;MKT-200;40167473-MKT200;2024 - I
40167473;UX-100;40167473-UX100;2024 - I
40174122;DAT-101;40174122-DAT101;2024 - II
40175984;IA-400;40175984-IA400;2025 - I
40175984;UX-100;40175984-UX100;2025 - I
40175984;DAT-305;40175984-DAT305;2025 - II
40176154;IA-300;40176154-IA300;2025 - I
40176154;GEN-101;40176154-GEN101;2025 - I
40192554;IA-300;40192554-IA300;2025 - I
40201800;UX-100;40201800-UX100;2025 - II
40201800;DAT-101;40201800-DAT101;2025 - I
40201800;DAT-305;40201800-DAT305;2025 - I
40204911;DEV-101;40204911-DEV101;2025 - I
40204911;DAT-305;40204911-DAT305;2025 - I
40204911;MKT-200;40204911-MKT200;2025 - I
40214433;DAT-101;40214433-DAT101;2024 - I
40214433;UX-100;40214433-UX100;2024 - II
40214433;GEN-101;40214433-GEN101;2024 - II
40220174;DEV-101;40220174-DEV101;2024 - I
40228309;NEG-400;40228309-NEG400;2025 - I
40228309;IA-300;40228309-IA300;2025 - II
40228309;IA-400;40228309-IA400;2025 - II
40230385;DAT-101;40230385-DAT101;2025 - II
40230385;DEV-101;40230385-DEV101;2025 - II
40230385;MKT-200;40230385-MKT200;2025 - II
40230385;DAT-201;40230385-DAT201;2025 - II
40230385;IA-400;40230385-IA400;2025 - II
40235116;DAT-201;40235116-DAT201;2025 - I
40235116;NEG-400;40235116-NEG400;2025 - II
40235116;IA-300;40235116-IA300;2025 - II
40235116;IA-400;40235116-IA400;2025 - II
40235116;DAT-305;40235116-DAT305;2025 - II
40235116;MKT-200;40235116-MKT200;2025 - I
40237965;UX-100;40237965-UX100;2024 - II
40237965;MKT-200;40237965-MKT200;2024 - II
40245831;NEG-400;40245831-NEG400;2024 - I
40250893;MKT-200;40250893-MKT200;2025 - II
40253163;DEV-101;40253163-DEV101;2025 - II
40253163;DAT-101;40253163-DAT101;2025 - I
40253163;IA-400;40253163-IA400;2025 - I
40253163;GEN-101;40253163-GEN101;2025 - II
40253163;MKT-200;40253163-MKT200;2025 - I
40253163;IA-300;40253163-IA300;2025 - I
40269989;IA-400;40269989-IA400;2025 - II
40269989;DAT-305;40269989-DAT305;2025 - II
40269989;DAT-201;40269989-DAT201;2025 - I
40283838;DEV-101;40283838-DEV101;2025 - II
40283838;MKT-200;40283838-MKT200;2025 - II
40283838;DAT-305;40283838-DAT305;2025 - II
40283838;IA-300;40283838-IA300;2025 - I
40284355;NEG-400;40284355-NEG400;2025 - I
40284355;IA-400;40284355-IA400;2025 - I
40284355;DAT-201;40284355-DAT201;2025 - II
40284355;IA-300;40284355-IA300;2025 - I
40284355;DEV-101;40284355-DEV101;2025 - II
40287807;MKT-200;40287807-MKT200;2025 - II
40287807;DAT-305;40287807-DAT305;2025 - II
40287807;UX-100;40287807-UX100;2025 - II
40287807;DAT-201;40287807-DAT201;2025 - I
40293144;IA-300;40293144-IA300;2025 - II
40293144;DEV-101;40293144-DEV101;2025 - II
40296795;DEV-101;40296795-DEV101;2025 - I
40296795;NEG-400;40296795-NEG400;2025 - II
40296795;MKT-200;40296795-MKT200;2025 - I
40305444;DAT-201;40305444-DAT201;2025 - I
40305444;IA-400;40305444-IA400;2025 - I
40305444;NEG-400;40305444-NEG400;2025 - II
40305444;UX-100;40305444-UX100;2025 - I
40305444;MKT-200;40305444-MKT200;2025 - II
40305444;DAT-305;40305444-DAT305;2025 - I
40305444;DAT-101;40305444-DAT101;2025 - II
40306605;DEV-101;40306605-DEV101;2024 - II
40306605;DAT-201;40306605-DAT201;2024 - II
40311533;GEN-101;40311533-GEN101;2025 - I
40328227;IA-300;40328227-IA300;2024 - I
40330349;MKT-200;40330349-MKT200;2025 - I
40330349;GEN-101;40330349-GEN101;2025 - I
40330349;UX-100;40330349-UX100;2025 - II
40330349;IA-400;40330349-IA400;2025 - I
40330349;IA-300;40330349-IA300;2025 - II
40330349;DAT-101;40330349-DAT101;2025 - II
40333573;DAT-101;40333573-DAT101;2025 - II
40333573;UX-100;40333573-UX100;2025 - I
40333573;IA-400;40333573-IA400;2025 - I
40333573;MKT-200;40333573-MKT200;2025 - II
40333573;GEN-101;40333573-GEN101;2025 - I
40337941;MKT-200;40337941-MKT200;2025 - II
40337941;DAT-101;40337941-DAT101;2025 - II
40337941;NEG-400;40337941-NEG400;2025 - II
40338924;DAT-201;40338924-DAT201;2024 - I
40338924;NEG-400;40338924-NEG400;2024 - I
40348880;DAT-201;40348880-DAT201;2024 - I
40348880;UX-100;40348880-UX100;2024 - II
40350483;DAT-101;40350483-DAT101;2025 - II
40350483;IA-400;40350483-IA400;2025 - II
40358012;DAT-101;40358012-DAT101;2024 - II
40358012;UX-100;40358012-UX100;2024 - II
40358012;NEG-400;40358012-NEG400;2024 - II
40358538;IA-300;40358538-IA300;2025 - I
40358538;GEN-101;40358538-GEN101;2025 - II
40358538;DEV-101;40358538-DEV101;2025 - I
40366603;IA-400;40366603-IA400;2025 - II
40366603;DAT-201;40366603-DAT201;2025 - I
40366603;GEN-101;40366603-GEN101;2025 - II
40366603;NEG-400;40366603-NEG400;2025 - I
40371152;DAT-201;40371152-DAT201;2024 - I
40391525;DAT-101;40391525-DAT101;2024 - II
40394280;DAT-305;40394280-DAT305;2025 - II
40399678;IA-400;40399678-IA400;2025 - II
40399678;GEN-101;40399678-GEN101;2025 - II
40400092;DAT-201;40400092-DAT201;2025 - I
40400092;DEV-101;40400092-DEV101;2025 - I
40400092;DAT-101;40400092-DAT101;2025 - I
40400092;MKT-200;40400092-MKT200;2025 - II
40400092;DAT-305;40400092-DAT305;2025 - II
40401825;DEV-101;40401825-DEV101;2025 - I
40401825;NEG-400;40401825-NEG400;2025 - II
40401825;DAT-305;40401825-DAT305;2025 - I
40409948;MKT-200;40409948-MKT200;2025 - II
40409948;IA-300;40409948-IA300;2025 - I
40419585;IA-300;40419585-IA300;2024 - II
40421216;GEN-101;40421216-GEN101;2024 - I
40421216;DAT-101;40421216-DAT101;2024 - II
40421216;DEV-101;40421216-DEV101;2024 - II
40422549;DAT-201;40422549-DAT201;2024 - II
40422549;MKT-200;40422549-MKT200;2024 - I
40423919;DAT-305;40423919-DAT305;2025 - I
40423919;DAT-201;40423919-DAT201;2025 - I
40434897;GEN-101;40434897-GEN101;2024 - I
40437078;DEV-101;40437078-DEV101;2025 - II
40437078;UX-100;40437078-UX100;2025 - II
40437078;DAT-101;40437078-DAT101;2025 - I
40437078;NEG-400;40437078-NEG400;2025 - II
40437078;DAT-305;40437078-DAT305;2025 - II
40437078;MKT-200;40437078-MKT200;2025 - II
40437937;MKT-200;40437937-MKT200;2025 - II
40446070;NEG-400;40446070-NEG400;2024 - I
40451762;UX-100;40451762-UX100;2025 - I
40451762;DAT-101;40451762-DAT101;2025 - I
40451762;DAT-201;40451762-DAT201;2025 - II
