Nombre;Apellido;Numero_Documento__c;Email;Telefono;Rol__c;Tipo_Documento__c
Julia;Medina;38353339;julia.medina@gmail.com;+54923099286;Alumno;DNI
Isabella;Ortiz;38353870;isabella.ortiz@gmail.com;+54932153823;Alumno;DNI
Tomás;Martinez;38370600;tomas.martinez@yahoo.com;+54928545404;Alumno;DNI
Faustino;Roldan;38373582;faustino.roldan@yahoo.com;+54929001671;Alumno;DNI
Benjamin;Alvarez;38388641;benjamin.alvarez@outlook.com;+54931748991;Alumno;DNI
Santiago Nicolas;Miranda;38393487;santiago.nicolas.miranda@gmail.com;+54933206037;Alumno;DNI
Sol;Gomez;38393673;sol.gomez@outlook.com;+54928181789;Alumno;DNI
Tiziano Valentin;Caceres;38405437;tiziano.valentin.caceres@gmail.com;+54924510969;Alumno;DNI
Olivia;Lopez;38406894;olivia.lopez@outlook.com;+54929196333;Alumno;DNI
Bautista;Ramirez;38406935;bautista.ramirez@outlook.com;+54936506437;Alumno;DNI
Ambar;Romero;38417833;ambar.romero@gmail.com;+54935471543;Alumno;DNI
Lautaro Nicolas;Diaz;38434835;lautaro.nicolas.diaz@hotmail.com;+54928077144;Alumno;DNI
Lucia;Sanchez;38443830;lucia.sanchez@hotmail.com;+54927156544;Alumno;DNI
Ramiro;Gonzalez;38446695;ramiro.gonzalez@gmail.com;+54934950074;Alumno;DNI
Lorenzo;Sosa;38451826;lorenzo.sosa@outlook.com;+54921796644;Alumno;DNI
Luna;Peralta;38452657;luna.peralta@gmail.com;+54933044049;Alumno;DNI
Ciro Benjamin;Molina;38480744;ciro.benjamin.molina@yahoo.com;+54925736629;Alumno;DNI
Maria Victoria;Pereyra;38481398;maria.victoria.pereyra@gmail.com;+54921831275;Alumno;DNI
Ana Paula;Cardozo;38485886;ana.paula.cardozo@hotmail.com;+54935379742;Alumno;DNI
Julian;Maldonado;38498499;julian.maldonado@gmail.com;+54923198703;Alumno;DNI
Paloma;Diaz;38500035;paloma.diaz@gmail.com;+54929743058;Alumno;DNI
Lara;Gonzalez;38519723;lara.gonzalez@outlook.com;+54932665415;Alumno;DNI
Sofia;Garcia;38526500;sofia.garcia@outlook.com;+54939304224;Alumno;DNI
Juan Ignacio;Gomez;38531146;juan.ignacio.gomez@gmail.com;+54927035360;Alumno;DNI
Catalina;Rodriguez;38531623;catalina.rodriguez@gmail.com;+54937278330;Alumno;DNI
Maite;Farias;38542906;maite.farias@yahoo.com;+54929458137;Alumno;DNI
Benjamin;Gomez;38549006;benjamin.gomez@gmail.com;+54938543007;Alumno;DNI
Juan Francisco;Maidana;38559625;juan.francisco.maidana@gmail.com;+54931067177;Alumno;DNI
Victoria;Ramos;38567788;victoria.ramos@outlook.com;+54939679507;Alumno;DNI
Jeronimo;Gomez;38589344;jeronimo.gomez@gmail.com;+54925940236;Alumno;DNI
Renata;Bustos;38600036;renata.bustos@outlook.com;+54929872630;Alumno;DNI
Bautista;Cabrera;38622234;bautista.cabrera@outlook.com;+54925471522;Alumno;DNI
Agustin;Moreno;38622475;agustin.moreno@gmail.com;+54939500522;Alumno;DNI
Juan Martin;Perez;38625723;juan.martin.perez@gmail.com;+54938202174;Alumno;DNI
Martina;Torres;38629655;martina.torres@gmail.com;+54935647486;Alumno;DNI
Martín;Gonzalez;38631479;martin.gonzalez@gmail.com;+54939939658;Alumno;DNI
Catalina;Acosta;38632250;catalina.acosta@gmail.com;+54935530248;Alumno;DNI
Benjamin;Garcia;38642477;benjamin.garcia@gmail.com;+54939266299;Alumno;DNI
Agustina;Martinez;38645258;agustina.martinez@yahoo.com;+54926789032;Alumno;DNI
Sofia;Rodriguez;38648189;sofia.rodriguez@gmail.com;+54936532883;Alumno;DNI
Santiago;Rodriguez;38657054;santiago.rodriguez@outlook.com;+54932435121;Alumno;DNI
Santiago Nicolas;Rodriguez;38661719;santiago.nicolas.rodriguez@gmail.com;+54932762307;Alumno;DNI
Valentina;Luna;38671585;valentina.luna@gmail.com;+54939214984;Alumno;DNI
Dante;Romero;38677145;dante.romero@outlook.com;+54929610720;Alumno;DNI
Maximo;Rodriguez;38680320;maximo.rodriguez@gmail.com;+54925760138;Alumno;DNI
Maria Victoria;Ruiz;38689454;maria.victoria.ruiz@gmail.com;+54922076028;Alumno;DNI
Josefina;Arias;38693211;josefina.arias@gmail.com;+54923305908;Alumno;DNI
Dylan;Peralta;38695540;dylan.peralta@gmail.com;+54921056753;Alumno;DNI
Facundo;Fernandez;38703238;facundo.fernandez@hotmail.com;+54928664633;Alumno;DNI
Olivia;Perez;38703285;olivia.perez@gmail.com;+54931311449;Alumno;DNI
Joaquin;Pereyra;38714246;joaquin.pereyra@gmail.com;+54932396010;Alumno;DNI
Luciano;Soria;38717375;luciano.soria@outlook.com;+54923168447;Alumno;DNI
Lucia;Gonzalez;38720883;lucia.gonzalez@gmail.com;+54921705701;Alumno;DNI
Julieta;Figueroa;38724522;julieta.figueroa@outlook.com;+54938930912;Alumno;DNI
Juan Ignacio;Torres;38726954;juan.ignacio.torres@gmail.com;+54934605839;Alumno;DNI
Pedro;Torres;38749521;pedro.torres@hotmail.com;+54932895543;Alumno;DNI
Catalina;Gutierrez;38750180;catalina.gutierrez@yahoo.com;+54932508351;Alumno;DNI
Franco;Morales;38766730;franco.morales@outlook.com;+54939703314;Alumno;DNI
Bianca;Arias;38773709;bianca.arias@gmail.com;+54928898252;Alumno;DNI
Nahuel;Ramirez;38780853;nahuel.ramirez@gmail.com;+54927379559;Alumno;DNI
Benjamin;Ojeda;38786481;benjamin.ojeda@gmail.com;+54923512173;Alumno;DNI
Santino;Gonzalez;38789605;santino.gonzalez@outlook.com;+54937201467;Alumno;DNI
Francisca;Nuñez;38794221;francisca.nunez@gmail.com;+54921823647;Alumno;DNI
Lautaro;Sosa;38811418;lautaro.sosa@outlook.com;+54934097570;Alumno;DNI
Catalina;Gonzalez;38818793;catalina.gonzalez@gmail.com;+54934654130;Alumno;DNI
Lautaro;Luna;38832034;lautaro.luna@outlook.com;+54925134886;Alumno;DNI
Maria Belen;Ramos;38842716;maria.belen.ramos@yahoo.com;+54928054050;Alumno;DNI
Valentina;Benitez;38856423;valentina.benitez@yahoo.com;+54932117388;Alumno;DNI
Sofia;Morales;38866674;sofia.morales@outlook.com;+54938914602;Alumno;DNI
Joaquina;Coronel;38869750;joaquina.coronel@gmail.com;+54939542767;Alumno;DNI
Tiziano;Gomez;38877407;tiziano.gomez@outlook.com;+54935112847;Alumno;DNI
Julieta;Gonzalez;38902809;julieta.gonzalez@gmail.com;+54928857977;Alumno;DNI
Guadalupe;Gutierrez;38917148;guadalupe.gutierrez@hotmail.com;+54927874111;Alumno;DNI
Gabriel;Benitez;38925094;gabriel.benitez@yahoo.com;+54924118929;Alumno;DNI
Thiago Benjamin;Martinez;38928581;thiago.benjamin.martinez@gmail.com;+54925682980;Alumno;DNI
Juana;Nuñez;38934818;juana.nunez@outlook.com;+54935160997;Alumno;DNI
Simon;Blanco;38936509;simon.blanco@gmail.com;+54931061436;Alumno;DNI
Renata;Diaz;38940969;renata.diaz@gmail.com;+54924224877;Alumno;DNI
Federico;Diaz;38941014;federico.diaz@hotmail.com;+54922688021;Alumno;DNI
Mia;Ponce;38946448;mia.ponce@gmail.com;+54924658212;Alumno;DNI
Juan Pablo;Hernandez;38955588;juan.pablo.hernandez@gmail.com;+54934728072;Alumno;DNI
Julieta;Quiroga;38964128;julieta.quiroga@gmail.com;+54929971411;Alumno;DNI
Lucas;Correa;38967997;lucas.correa@gmail.com;+54932122230;Alumno;DNI
Matias;Diaz;38991597;matias.diaz@gmail.com;+54931199955;Alumno;DNI
Lorenzo;Fernandez;39001607;lorenzo.fernandez@hotmail.com;+54933502779;Alumno;DNI
Valentina;Ledesma;39003369;valentina.ledesma@outlook.com;+54928087111;Alumno;DNI
Tiziana;Rios;39006974;tiziana.rios@gmail.com;+54936924085;Alumno;DNI
Juan Manuel;Arias;39023389;juan.manuel.arias@gmail.com;+54932901431;Alumno;DNI
Victoria;Martin;39038900;victoria.martin@yahoo.com;+54925686840;Alumno;DNI
Thiago;Castro;39040140;thiago.castro@gmail.com;+54936106463;Alumno;DNI
Thiago Benjamin;Sanchez;39041016;thiago.benjamin.sanchez@gmail.com;+54923858705;Alumno;DNI
Ciro;Diaz;39046561;ciro.diaz@gmail.com;+54922908580;Alumno;DNI
Renata;Fernandez;39047069;renata.fernandez@gmail.com;+54924215023;Alumno;DNI
Dante;Correa;39054820;dante.correa@yahoo.com;+54921477006;Alumno;DNI
Emanuel;Figueroa;39068971;emanuel.figueroa@gmail.com;+54939386344;Alumno;DNI
Zoe Jazmin;Castillo;39073064;zoe.jazmin.castillo@gmail.com;+54935950967;Alumno;DNI
Camila;Rodriguez;39073370;camila.rodriguez@gmail.com;+54936904388;Alumno;DNI
Tomás;Sanchez;39074649;tomas.sanchez@outlook.com;+54921775226;Alumno;DNI
Santiago;Ramos;39087618;santiago.ramos@gmail.com;+54928029717;Alumno;DNI
Martina;Gutierrez;39093550;martina.gutierrez@gmail.com;+54936105498;Alumno;DNI
Zoe Valentina;Rios;39099433;zoe.valentina.rios@gmail.com;+54923225982;Alumno;DNI
Thiago;Villalba;39107282;thiago.villalba@gmail.com;+54936394235;Alumno;DNI
Lola;Ayala;39110609;lola.ayala@hotmail.com;+54924445800;Alumno;DNI
Luz Milagros;Paz;39121001;luz.milagros.paz@gmail.com;+54928866970;Alumno;DNI
Amparo;Herrera;39126892;amparo.herrera@gmail.com;+54936357667;Alumno;DNI
Pedro;Bustos;39129106;pedro.bustos@yahoo.com;+54923902204;Alumno;DNI
Joaquín;Morales;39144752;joaquin.morales@yahoo.com;+54937003705;Alumno;DNI
Ciro;Velazquez;39145092;ciro.velazquez@gmail.com;+54921459376;Alumno;DNI
Victoria;Gomez;39157120;victoria.gomez@outlook.com;+54933103142;Alumno;DNI
Guillermina;Garcia;39159460;guillermina.garcia@gmail.com;+54938203838;Alumno;DNI
Renata;Dominguez;39160706;renata.dominguez@gmail.com;+54939813766;Alumno;DNI
Emma;Perez;39164387;emma.perez@gmail.com;+54933917027;Alumno;DNI
Lautaro Benjamin;Sanchez;39171997;lautaro.benjamin.sanchez@gmail.com;+54931262775;Alumno;DNI
Lara;Gimenez;39194704;lara.gimenez@yahoo.com;+54936761820;Alumno;DNI
Ignacio;Avila;39195104;ignacio.avila@gmail.com;+54924736581;Alumno;DNI
Camila;Martinez;39208663;camila.martinez@outlook.com;+54934433706;Alumno;DNI
Josefina;Duarte;39214817;josefina.duarte@gmail.com;+54933764118;Alumno;DNI
Facundo;Lopez;39216162;facundo.lopez@outlook.com;+54936782102;Alumno;DNI
Tobias;Cruz;39220415;tobias.cruz@gmail.com;+54935555056;Alumno;DNI
Catalina;Quiroga;39224971;catalina.quiroga@outlook.com;+54922680361;Alumno;DNI
Bianca;Alvarez;39231072;bianca.alvarez@gmail.com;+54922742808;Alumno;DNI
Agustina;Pereyra;39244530;agustina.pereyra@gmail.com;+54936674320;Alumno;DNI
Benjamin;Lucero;39250711;benjamin.lucero@gmail.com;+54939961233;Alumno;DNI
Benicio;Farias;39251592;benicio.farias@hotmail.com;+54939977083;Alumno;DNI
Bautista;Velazquez;39255922;bautista.velazquez@gmail.com;+54923396181;Alumno;DNI
Nicolas;Gimenez;39260956;nicolas.gimenez@hotmail.com;+54924832272;Alumno;DNI
Santiago Benjamin;Lopez;39263332;santiago.benjamin.lopez@gmail.com;+54931554721;Alumno;DNI
Francisco;Gonzalez;39264124;francisco.gonzalez@outlook.com;+54922043954;Alumno;DNI
Santino;Lopez;39265874;santino.lopez@gmail.com;+54933549405;Alumno;DNI
Abril;Sosa;39268069;abril.sosa@gmail.com;+54933314281;Alumno;DNI
Ana Paula;Martinez;39269288;ana.paula.martinez@hotmail.com;+54923163329;Alumno;DNI
Gino;Farias;39278348;gino.farias@gmail.com;+54933682775;Alumno;DNI
Juan;Dominguez;39281798;juan.dominguez@gmail.com;+54933901416;Alumno;DNI
Thiago Ezequiel;Herrera;39297755;thiago.ezequiel.herrera@gmail.com;+54928440577;Alumno;DNI
Mia Morena;Gonzalez;39308771;mia.morena.gonzalez@outlook.com;+54921798775;Alumno;DNI
Tomás;Cardozo;39311402;tomas.cardozo@gmail.com;+54921134033;Alumno;DNI
Emiliano;Alvarez;39314240;emiliano.alvarez@outlook.com;+54926229740;Alumno;DNI
Agustín;Hernandez;39335040;agustin.hernandez@gmail.com;+54926695824;Alumno;DNI
Isabella;Romero;39337175;isabella.romero@gmail.com;+54928464951;Alumno;DNI
Pedro;Silva;39341417;pedro.silva@hotmail.com;+54926436929;Alumno;DNI
Santiago;Bravo;39353079;santiago.bravo@outlook.com;+54932743743;Alumno;DNI
Bautista Benjamin;Godoy;39371126;bautista.benjamin.godoy@gmail.com;+54924298619;Alumno;DNI
Valentina;Rios;39386440;valentina.rios@gmail.com;+54932349603;Alumno;DNI
Mia;Correa;39386861;mia.correa@hotmail.com;+54931379865;Alumno;DNI
Nicolas;Rodriguez;39396593;nicolas.rodriguez@gmail.com;+54937779793;Alumno;DNI
Francesca;Quiroga;39402003;francesca.quiroga@yahoo.com;+54924020580;Alumno;DNI
Uma ;Martin;39405037;uma.martin@outlook.com;+54929227871;Alumno;DNI
Mia Valentina;Gomez;39407484;mia.valentina.gomez@gmail.com;+54922299819;Alumno;DNI
Lola;Valdez;39412125;lola.valdez@gmail.com;+54931150663;Alumno;DNI
Sofia;Castro;39416795;sofia.castro@gmail.com;+54921632423;Alumno;DNI
Kiara;Cardozo;39430035;kiara.cardozo@outlook.com;+54924941634;Alumno;DNI
Lucas;Gonzalez;39442545;lucas.gonzalez@gmail.com;+54932412757;Alumno;DNI
Camila;Romero;39449899;camila.romero@gmail.com;+54937020303;Alumno;DNI
Joaquin;Perez;39451059;joaquin.perez@yahoo.com;+54935715483;Alumno;DNI
Gonzalo;Garcia;39463207;gonzalo.garcia@outlook.com;+54939353291;Alumno;DNI
Nahiara;Miranda;39473672;nahiara.miranda@gmail.com;+54926981134;Alumno;DNI
Sofía;Gomez;39475622;sofia.gomez@gmail.com;+54926495613;Alumno;DNI
Lisandro;Peralta;39479461;lisandro.peralta@yahoo.com;+54921932637;Alumno;DNI
Felipe;Castillo;39480865;felipe.castillo@gmail.com;+54928632853;Alumno;DNI
Ian;Herrera;39500363;ian.herrera@gmail.com;+54927448221;Alumno;DNI
Valentino;Navarro;39515864;valentino.navarro@yahoo.com;+54934225210;Alumno;DNI
Alma;Olivera;39535799;alma.olivera@gmail.com;+54937796396;Alumno;DNI
Ambar;Peralta;39540425;ambar.peralta@hotmail.com;+54936764024;Alumno;DNI
Lola;Diaz;39547835;lola.diaz@gmail.com;+54926955368;Alumno;DNI
Gino;Castro;39556507;gino.castro@gmail.com;+54931337629;Alumno;DNI
Luz Milagros;Soto;39557640;luz.milagros.soto@gmail.com;+54929254098;Alumno;DNI
Lautaro;Ramos;39563230;lautaro_ramos24@nuevo-email.com;+54934360889;Alumno;DNI
Valentino;Castillo;39571770;valentino.castillo@outlook.com;+54922708416;Alumno;DNI
Sofia Belen;Castillo;39579172;sofia.belen.castillo@gmail.com;+54932494706;Alumno;DNI
Nicolas;Ayala;39579403;nicolas.ayala@yahoo.com;+54939891667;Alumno;DNI
Matias;Alvarez;39592778;matias.alvarez@gmail.com;+54932285704;Alumno;DNI
Luisana;Sanchez;39605597;luisana.sanchez@gmail.com;+54934748228;Alumno;DNI
Francisco;Flores;39623347;francisco.flores@gmail.com;+54921019948;Alumno;DNI
Juan Gabriel;Carrizo;39632675;juan.gabriel.carrizo@outlook.com;+54931493579;Alumno;DNI
Santino;Aguero;39641826;santino.aguero@yahoo.com;+54937406873;Alumno;DNI
Bautista;Castro;39647120;bautista.castro@gmail.com;+54938597299;Alumno;DNI
Valentina ;Flores;39679193;valentina.flores@hotmail.com;+54924305261;Alumno;DNI
Helena;Avila;39684156;helena.avila@gmail.com;+54933125660;Alumno;DNI
Maria Victoria;Castro;39684246;maria.victoria.castro@gmail.com;+54938156300;Alumno;DNI
Dante;Lopez;39691054;dante.lopez@hotmail.com;+54938293464;Alumno;DNI
Juan Ignacio;Mendez;39695033;juan.ignacio.mendez@hotmail.com;+54936623805;Alumno;DNI
Isabel;Rodriguez;39695989;isabel.rodriguez@gmail.com;+54936251347;Alumno;DNI
Joaquin;Lopez;39696052;joaquin.lopez@gmail.com;+54932665055;Alumno;DNI
Juan Manuel;Gonzalez;39718327;juan.manuel.gonzalez@yahoo.com;+54922557778;Alumno;DNI
Martina;Garcia;39724445;martina.garcia@yahoo.com;+54936996992;Alumno;DNI
Alfonsina;Ramos;39733145;alfonsina.ramos@gmail.com;+54923928879;Alumno;DNI
Agustín;Gomez;39734889;agustin.gomez@yahoo.com;+54932213066;Alumno;DNI
Bianca;Aguirre;39737785;bianca.aguirre@gmail.com;+54921690430;Alumno;DNI
Thiago Lionel;Sosa;39747478;thiago.lionel.sosa@yahoo.com;+54923044743;Alumno;DNI
Catalina;Martinez;39749714;catalina.martinez@gmail.com;+54939730075;Alumno;DNI
Julieta;Gomez;39752062;julieta.gomez@gmail.com;+54928741381;Alumno;DNI
Thiago;Moreno;39759071;thiago.moreno@gmail.com;+54933123505;Alumno;DNI
Miguel Angel;Sosa;39765048;miguel.angel.sosa@gmail.com;+54922656557;Alumno;DNI
Samuel;Molina;39775624;samuel.molina@yahoo.com;+54923231548;Alumno;DNI
Nicolas;Suarez;39777873;nicolas.suarez@yahoo.com;+54928049821;Alumno;DNI
Alma;Rodriguez;39796864;alma.rodriguez@gmail.com;+54937719880;Alumno;DNI
Guillermina;Lopez;39817999;guillermina.lopez@gmail.com;+54932927922;Alumno;DNI
Morena Jazmin;Gomez;39820530;morena.jazmin.gomez@gmail.com;+54925998329;Alumno;DNI
Lautaro;Gonzalez;39822223;lautaro.gonzalez@outlook.com;+54931422701;Alumno;DNI
Paulina;Godoy;39831826;paulina.godoy@gmail.com;+54933067182;Alumno;DNI
Thiago;Gomez;39835913;thiago.gomez@gmail.com;+54933602893;Alumno;DNI
Santiago;Maldonado;39839138;santiago.maldonado@gmail.com;+54923549902;Alumno;DNI
Lorenzo;Gonzalez;39842417;lorenzo.gonzalez@hotmail.com;+54928913674;Alumno;DNI
Ambar;Benitez;39856178;ambar.benitez@hotmail.com;+54928015416;Alumno;DNI
Benicio;Perez;39875233;benicio.perez@outlook.com;+54923270125;Alumno;DNI
Mora;Maldonado;39877132;mora.maldonado@yahoo.com;+54933975284;Alumno;DNI
Valentino;Garcia;39881121;valentino.garcia@gmail.com;+54923775047;Alumno;DNI
Emma;Soria;39901527;emma.soria@gmail.com;+54927028197;Alumno;DNI
Martina;Bravo;39905167;martina.bravo@gmail.com;+54925761183;Alumno;DNI
Sofía;Nuñez;39908813;sofia.nunez@gmail.com;+54937943359;Alumno;DNI
Ignacio;Mansilla;39910307;ignacio_mansilla24@nuevo-email.com;+54922221032;Alumno;DNI
Facundo;Pereyra;39916823;facundo.pereyra@outlook.com;+54934603432;Alumno;DNI
Catalina;Moreno;39919057;catalina.moreno@gmail.com;+54927155291;Alumno;DNI
Luna;Rojas;39921380;luna.rojas@outlook.com;+54935758135;Alumno;DNI
Isabella;Sanchez;39924190;isabella.sanchez@hotmail.com;+54926221510;Alumno;DNI
Mateo;Juarez;39961417;mateo.juarez@gmail.com;+54934827033;Alumno;DNI
Agustin;Gimenez;39996815;agustin.gimenez@gmail.com;+54922692834;Alumno;DNI
Benjamin;Perez;40014561;benjamin.perez@gmail.com;+54938045680;Alumno;DNI
Guillermina;Lucero;40033579;guillermina.lucero@hotmail.com;+54936220074;Alumno;DNI
Lucas;Ramirez;40038176;lucas.ramirez@hotmail.com;+54939443657;Alumno;DNI
Juana;Benitez;40039504;juana.benitez@gmail.com;+54925776493;Alumno;DNI
Juan Ignacio;Lucero;40045468;juan.ignacio.lucero@gmail.com;+54921231979;Alumno;DNI
Benjamin;Herrera;40051444;benjamin.herrera@yahoo.com;+54935845295;Alumno;DNI
Genaro;Valdez;40051802;genaro.valdez@outlook.com;+54926915722;Alumno;DNI
Tomas;Gomez;40059343;tomas.gomez@yahoo.com;+54925915110;Alumno;DNI
Martina;Garcia;40069107;martina.garcia@gmail.com;+54928819157;Alumno;DNI
Pedro;Mendez;40099804;pedro.mendez@gmail.com;+54922607597;Alumno;DNI
Antonio;Ramirez;40102789;antonio.ramirez@gmail.com;+54937107301;Alumno;DNI
Isabella;Alvarez;40104822;isabella.alvarez@gmail.com;+54925458644;Alumno;DNI
Bautista;Gomez;40105729;bautista.gomez@outlook.com;+54928631004;Alumno;DNI
Sofía;Fernandez;40116733;sofia.fernandez@gmail.com;+54925082621;Alumno;DNI
Renata;Quiroga;40126484;renata.quiroga@hotmail.com;+54935017223;Alumno;DNI
Nahiara;Quiroga;40132599;nahiara.quiroga@yahoo.com;+54928017393;Alumno;DNI
Josefina;Castillo;40133866;josefina.castillo@outlook.com;+54935403797;Alumno;DNI
Felipe;Arias;40140970;felipe.arias@gmail.com;+54937628206;Alumno;DNI
Mora;Flores;40156501;mora.flores@outlook.com;+54922547112;Alumno;DNI
Juana;Gomez;40167473;juana.gomez@outlook.com;+54923496632;Alumno;DNI
Julia;Suarez;40174122;julia.suarez@hotmail.com;+54929091920;Alumno;DNI
Santino;Gonzalez;40175984;santino.gonzalez@gmail.com;+54923234216;Alumno;DNI
Lucio;Gomez;40176154;lucio.gomez@gmail.com;+54924225856;Alumno;DNI
Benjamin;Gomez;40192554;benjamin.gomez@gmail.com;+54931964533;Alumno;DNI
Guadalupe;Perez;40201800;guadalupe.perez@gmail.com;+54932013021;Alumno;DNI
Valentina;Mendez;40204911;valentina.mendez@gmail.com;+54931448911;Alumno;DNI
Ciro;Nuñez;40214433;ciro.nunez@hotmail.com;+54926593467;Alumno;DNI
Emma;Sosa;40220174;emma.sosa@hotmail.com;+54929140113;Alumno;DNI
Julian;Ledesma;40228309;julian.ledesma@gmail.com;+54921192341;Alumno;DNI
Juan Sebastian;Acosta;40230385;juan.sebastian.acosta@gmail.com;+54921380899;Alumno;DNI
Felipe;Fernandez;40235116;felipe.fernandez@gmail.com;+54934913591;Alumno;DNI
Lucía;Martinez;40237965;lucia.martinez@hotmail.com;+54936346774;Alumno;DNI
Olivia;Acosta;40245831;olivia.acosta@yahoo.com;+54927859055;Alumno;DNI
Martín;Romero;40250893;martin.romero@gmail.com;+54938006411;Alumno;DNI
Agustín;Roldan;40253163;agustin.roldan@gmail.com;+54921368544;Alumno;DNI
Josefina;Gonzalez;40269989;josefina.gonzalez@gmail.com;+54923758291;Alumno;DNI
Lisandro;Pereyra;40283838;lisandro.pereyra@gmail.com;+54932118821;Alumno;DNI
Sofía;Acosta;40284355;sofia.acosta@gmail.com;+54936919391;Alumno;DNI
Joaquin;Herrera;40287807;joaquin.herrera@gmail.com;+54923231233;Alumno;DNI
Malena;Lucero;40293144;malena.lucero@gmail.com;+54928569027;Alumno;DNI
Agustin;Hernandez;40296795;agustin.hernandez@gmail.com;+54921500504;Alumno;DNI
Valentino;Diaz;40305444;valentino.diaz@gmail.com;+54939097225;Alumno;DNI
Lola;Gonzalez;40306605;lola.gonzalez@yahoo.com;+54922061641;Alumno;DNI
Simon;Miranda;40311533;simon.miranda@gmail.com;+54925013910;Alumno;DNI
Emanuel;Villalba;40328227;emanuel.villalba@gmail.com;+54932287687;Alumno;DNI
Thiago Nahuel;Castro;40330349;thiago.nahuel.castro@gmail.com;+54925132629;Alumno;DNI
Mora;Gonzalez;40333573;mora.gonzalez@gmail.com;+54924486466;Alumno;DNI
Matias;Gutierrez;40337941;matias.gutierrez@gmail.com;+54935798170;Alumno;DNI
Tobias;Acosta;40338924;tobias.acosta@gmail.com;+54922790887;Alumno;DNI
Valentino;Cardozo;40348880;valentino.cardozo@yahoo.com;+54935869893;Alumno;DNI
Alma;Martinez;40350483;alma.martinez@gmail.com;+54932401935;Alumno;DNI
Alma;Acuña;40358012;alma.acuna@gmail.com;+54921577844;Alumno;DNI
Camila;Gonzalez;40358538;camila.gonzalez@gmail.com;+54927229597;Alumno;DNI
Juan Martin;Olivera;40366603;juan.martin.olivera@gmail.com;+54921535577;Alumno;DNI
Olivia;Soto;40371152;olivia.soto@outlook.com;+54927018989;Alumno;DNI
Paulina;Sanchez;40391525;paulina.sanchez@yahoo.com;+54932677615;Alumno;DNI
Agustin;Avila;40394280;agustin.avila@gmail.com;+54936710892;Alumno;DNI
Ramiro;Rodriguez;40399678;ramiro.rodriguez@gmail.com;+54923633552;Alumno;DNI
Juan Francisco;Cruz;40400092;juan.francisco.cruz@gmail.com;+54938640213;Alumno;DNI
Juan Ignacio;Gomez;40401825;juan.ignacio.gomez@gmail.com;+54931630057;Alumno;DNI
Rafael;Nuñez;40409948;rafael.nunez@gmail.com;+54938929373;Alumno;DNI
Emilia;Miranda;40419585;emilia.miranda@hotmail.com;+54937077251;Alumno;DNI
Mora;Martinez;40421216;mora.martinez@outlook.com;+54939347210;Alumno;DNI
Simon;Vega;40422549;simon.vega@hotmail.com;+54938276182;Alumno;DNI
Simon;Sanchez;40423919;simon.sanchez@gmail.com;+54926647787;Alumno;DNI
Tiziano Benjamin;Garcia;40434897;tiziano.benjamin.garcia@hotmail.com;+54929294952;Alumno;DNI
Francisco;Ferreyra;40437078;francisco.ferreyra@gmail.com;+54939854160;Alumno;DNI
Pedro;Miranda;40437937;pedro.miranda@gmail.com;+54928699217;Alumno;DNI
Julian;Acuña;40446070;julian.acuna@outlook.com;+54922336706;Alumno;DNI
Luna;Mendoza;40451762;luna.mendoza@gmail.com;+54921867469;Alumno;DNI
Joaquin;Diaz;40454674;joaquin.diaz@gmail.com;+54924665320;Alumno;DNI
Sofia;Gimenez;40496612;sofia.gimenez@yahoo.com;+54923740267;Alumno;DNI
Ian Ezequiel;Sosa;40513724;ian.ezequiel.sosa@yahoo.com;+54927091624;Alumno;DNI
Geronimo;Maldonado;40523492;geronimo.maldonado@gmail.com;+54939469646;Alumno;DNI
Matias;Moreno;40531804;matias.moreno@gmail.com;+54925720376;Alumno;DNI
Thiago Gabriel;Morales;40532051;thiago.gabriel.morales@hotmail.com;+54925119172;Alumno;DNI
Valentin;Acosta;40534516;valentin.acosta@yahoo.com;+54932759629;Alumno;DNI
Faustino;Suarez;40578248;faustino.suarez@yahoo.com;+54935778183;Alumno;DNI
Rafael;Flores;40579606;rafael.flores@outlook.com;+54929521963;Alumno;DNI
Martina;Cruz;40582609;martina.cruz@gmail.com;+54923200008;Alumno;DNI
Kiara;Gimenez;40583085;kiara.gimenez@hotmail.com;+54932024623;Alumno;DNI
Agustin;Ledesma;40597857;agustin.ledesma@gmail.com;+54939865887;Alumno;DNI
Thiago Benjamin;Cabrera;40603350;thiago.benjamin.cabrera@hotmail.com;+54933476137;Alumno;DNI
Mia Jazmin;Quiroga;40606935;mia.jazmin.quiroga@gmail.com;+54927040082;Alumno;DNI
Julieta;Aguero;40612010;julieta.aguero@gmail.com;+54929237514;Alumno;DNI
Camila;Franco;40626532;camila.franco@hotmail.com;+54935809460;Alumno;DNI
Rafael;Sosa;40642269;rafael.sosa@gmail.com;+54936593142;Alumno;DNI
Fausto;Gutierrez;40649002;fausto.gutierrez@outlook.com;+54932833666;Alumno;DNI
Martina;Moreno;40655822;martina.moreno@gmail.com;+54921068293;Alumno;DNI
Amparo;Rodriguez;40658261;amparo.rodriguez@gmail.com;+54931642056;Alumno;DNI
Lucio;Soto;40661993;lucio.soto@gmail.com;+54939428997;Alumno;DNI
Juan Cruz;Fernandez;40665974;juan.cruz.fernandez@hotmail.com;+54939834184;Alumno;DNI
Zoe Jazmin;Paez;40668065;zoe.jazmin.paez@yahoo.com;+54938499314;Alumno;DNI
