"ID","Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","STATUS"
"a04fj000001Z9V8AAK","45225711","DAT-305","45225711_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9V9AAK","37412229","DAT-101","37412229_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VAAA0","43037722","DEV-101","43037722_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VBAA0","38405437","DAT-101","38405437_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VCAA0","44197978","UX-100","44197978_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VDAA0","33697024","GEN-101","33697024_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VEAA0","32844429","UX-100","32844429_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VFAA0","43690930","DAT-201","43690930_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9VGAA0","44724307","IA-300","44724307_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VHAA0","36219416","DAT-101","36219416_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VIAA0","37335497","MKT-200","37335497_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9VJAA0","37799625","DAT-201","37799625_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9VKAA0","45311516","IA-300","45311516_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VLAA0","33518284","MKT-200","33518284_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9VMAA0","38714246","UX-100","38714246_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VNAA0","31221561","DAT-305","31221561_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9VOAA0","37091816","NEG-400","37091816_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VPAA0","31221480","IA-300","31221480_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VQAA0","47221206","MKT-200","47221206_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9VRAA0","32027618","UX-100","32027618_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VSAA0","43342517","IA-400","43342517_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VTAA0","31332769","MKT-200","31332769_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9VUAA0","43690930","UX-100","43690930_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VVAA0","40175984","UX-100","40175984_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VWAA0","33362152","IA-300","33362152_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VXAA0","36511898","DAT-201","36511898_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9VYAA0","44476887","NEG-400","44476887_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VZAA0","35077928","MKT-200","35077928_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9VaAAK","31848115","DAT-305","31848115_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9VbAAK","33614240","IA-300","33614240_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VcAAK","35310111","UX-100","35310111_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VdAAK","31239788","DAT-101","31239788_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VeAAK","46410216","DEV-101","46410216_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VfAAK","32270986","UX-100","32270986_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VgAAK","43037722","IA-400","43037722_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VhAAK","44544802","UX-100","44544802_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9ViAAK","40437078","UX-100","40437078_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VjAAK","43037722","DAT-305","43037722_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9VkAAK","31136038","UX-100","31136038_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VlAAK","45280236","NEG-400","45280236_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VmAAK","47320705","DEV-101","47320705_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VnAAK","45368291","GEN-101","45368291_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VoAAK","44445238","DEV-101","44445238_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VpAAK","31153469","GEN-101","31153469_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VqAAK","45311516","UX-100","45311516_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VrAAK","40284355","NEG-400","40284355_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VsAAK","31221561","UX-100","31221561_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VtAAK","31681085","NEG-400","31681085_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VuAAK","44343339","IA-300","44343339_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9VvAAK","31445923","GEN-101","31445923_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9VwAAK","33418893","UX-100","33418893_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9VxAAK","40269989","IA-400","40269989_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9VyAAK","40437078","DAT-305","40437078_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9VzAAK","32270986","IA-300","32270986_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9W0AAK","31136038","MKT-200","31136038_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9W1AAK","44190336","IA-400","44190336_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9W2AAK","36996781","IA-400","36996781_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9W3AAK","40235116","IA-400","40235116_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9W4AAK","46410216","MKT-200","46410216_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9W5AAK","43558573","DAT-101","43558573_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9W6AAK","39796864","IA-300","39796864_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9W7AAK","45368291","MKT-200","45368291_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9W8AAK","46890428","DEV-101","46890428_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9W9AAK","36511898","GEN-101","36511898_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WAAA0","37639684","DEV-101","37639684_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WBAA0","44197978","DAT-201","44197978_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9WCAA0","30301798","GEN-101","30301798_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WDAA0","40833222","NEG-400","40833222_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WEAA0","44730308","DAT-305","44730308_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WFAA0","45663240","DAT-201","45663240_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9WGAA0","32604998","MKT-200","32604998_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WHAA0","30808375","IA-400","30808375_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WIAA0","33518284","GEN-101","33518284_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WJAA0","30224289","DAT-101","30224289_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WKAA0","30520054","MKT-200","30520054_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WLAA0","36511898","MKT-200","36511898_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WMAA0","31332769","IA-300","31332769_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WNAA0","44197978","DEV-101","44197978_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WOAA0","44415606","UX-100","44415606_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9WPAA0","40437078","NEG-400","40437078_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WQAA0","37639684","IA-300","37639684_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WRAA0","44190336","NEG-400","44190336_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WSAA0","44343339","GEN-101","44343339_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WTAA0","45280236","MKT-200","45280236_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WUAA0","30808375","NEG-400","30808375_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WVAA0","37335497","IA-300","37335497_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WWAA0","37091816","IA-400","37091816_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WXAA0","45280236","IA-300","45280236_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WYAA0","41907942","DAT-201","41907942_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9WZAA0","44544802","DAT-201","44544802_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9WaAAK","44197978","DAT-305","44197978_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WbAAK","32459600","DAT-201","32459600_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9WcAAK","47075635","DEV-101","47075635_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WdAAK","47320705","UX-100","47320705_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9WeAAK","44544802","DAT-305","44544802_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WfAAK","31786305","DAT-101","31786305_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WgAAK","33792064","MKT-200","33792064_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WhAAK","45311516","MKT-200","45311516_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WiAAK","45225711","DAT-101","45225711_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WjAAK","46890428","UX-100","46890428_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9WkAAK","32844429","DEV-101","32844429_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WlAAK","31786305","DAT-305","31786305_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WmAAK","33568791","IA-300","33568791_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WnAAK","31332769","UX-100","31332769_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9WoAAK","33201122","DAT-305","33201122_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WpAAK","40104822","GEN-101","40104822_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WqAAK","40833222","MKT-200","40833222_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9WrAAK","33614240","IA-400","33614240_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WsAAK","38714246","IA-300","38714246_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WtAAK","31848115","IA-300","31848115_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9WuAAK","40175984","DAT-305","40175984_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9WvAAK","32844429","NEG-400","32844429_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9WwAAK","43729856","GEN-101","43729856_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WxAAK","40284355","DEV-101","40284355_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WyAAK","40437078","DEV-101","40437078_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9WzAAK","44724307","DAT-201","44724307_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9X0AAK","41016204","IA-300","41016204_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9X1AAK","32027618","NEG-400","32027618_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9X2AAK","35077928","UX-100","35077928_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9X3AAK","37799625","DAT-305","37799625_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9X4AAK","44544802","GEN-101","44544802_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9X5AAK","38714246","MKT-200","38714246_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9X6AAK","44730308","NEG-400","44730308_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9X7AAK","43507384","DEV-101","43507384_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9X8AAK","30674136","UX-100","30674136_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9X9AAK","36219416","GEN-101","36219416_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XAAA0","33792064","DAT-101","33792064_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XBAA0","43558573","MKT-200","43558573_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XCAA0","31681085","DAT-305","31681085_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9XDAA0","43871938","NEG-400","43871938_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XEAA0","30277884","GEN-101","30277884_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XFAA0","43652049","IA-400","43652049_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XGAA0","36742732","NEG-400","36742732_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XHAA0","37799625","GEN-101","37799625_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XIAA0","44286872","UX-100","44286872_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9XJAA0","33201122","MKT-200","33201122_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XKAA0","33800391","GEN-101","33800391_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XLAA0","32027618","MKT-200","32027618_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XMAA0","40235116","DAT-305","40235116_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9XNAA0","46410216","NEG-400","46410216_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XOAA0","35844073","DAT-305","35844073_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9XPAA0","44190336","DAT-201","44190336_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9XQAA0","37091816","IA-300","37091816_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9XRAA0","31332769","IA-400","31332769_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XSAA0","35077928","DEV-101","35077928_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XTAA0","38714246","DEV-101","38714246_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XUAA0","34341037","UX-100","34341037_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9XVAA0","46890428","GEN-101","46890428_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XWAA0","43558573","GEN-101","43558573_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XXAA0","44286872","NEG-400","44286872_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XYAA0","41016204","DAT-305","41016204_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9XZAA0","32935035","NEG-400","32935035_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XaAAK","40833222","IA-300","40833222_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9XbAAK","40437078","MKT-200","40437078_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XcAAK","44730308","DAT-201","44730308_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9XdAAK","34223113","GEN-101","34223113_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XeAAK","43342517","GEN-101","43342517_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XfAAK","31445923","IA-400","31445923_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XgAAK","41785959","DAT-101","41785959_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XhAAK","39796864","DAT-101","39796864_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XiAAK","38040781","NEG-400","38040781_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XjAAK","46585675","DAT-101","46585675_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XkAAK","31221480","IA-400","31221480_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XlAAK","41016204","MKT-200","41016204_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XmAAK","34316765","GEN-101","34316765_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XnAAK","44343339","MKT-200","44343339_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XoAAK","44343339","IA-400","44343339_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XpAAK","38040781","DAT-305","38040781_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9XqAAK","34341037","MKT-200","34341037_MKT-200_2025-2","2025-2","Item Created"
"a04fj000001Z9XrAAK","44343339","DAT-101","44343339_DAT-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XsAAK","41016204","IA-400","41016204_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XtAAK","36996781","GEN-101","36996781_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XuAAK","47221206","GEN-101","47221206_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9XvAAK","41907942","IA-400","41907942_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XwAAK","30674136","IA-400","30674136_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9XxAAK","43678310","UX-100","43678310_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9XyAAK","33614240","DAT-201","33614240_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9XzAAK","45225711","DEV-101","45225711_DEV-101_2025-2","2025-2","Item Created"
"a04fj000001Z9Y0AAK","44415606","DAT-201","44415606_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9Y1AAK","43558573","NEG-400","43558573_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9Y2AAK","40235116","NEG-400","40235116_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9Y3AAK","40269989","DAT-305","40269989_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9Y4AAK","46585675","UX-100","46585675_UX-100_2025-2","2025-2","Item Created"
"a04fj000001Z9Y5AAK","46890428","IA-300","46890428_IA-300_2025-2","2025-2","Item Created"
"a04fj000001Z9Y6AAK","40204911","DAT-305","40204911_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9Y7AAK","35844073","DAT-201","35844073_DAT-201_2025-2","2025-2","Item Created"
"a04fj000001Z9Y8AAK","33614240","GEN-101","33614240_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9Y9AAK","35310111","NEG-400","35310111_NEG-400_2025-2","2025-2","Item Created"
"a04fj000001Z9YAAA0","46193548","DAT-305","46193548_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9YBAA0","31136038","DAT-305","31136038_DAT-305_2025-2","2025-2","Item Created"
"a04fj000001Z9YCAA0","33792064","IA-400","33792064_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9YDAA0","33568791","GEN-101","33568791_GEN-101_2025-2","2025-2","Item Created"
"a04fj000001Z9YEAA0","45225711","IA-400","45225711_IA-400_2025-2","2025-2","Item Created"
"a04fj000001Z9YFAA0","34364066","IA-300","34364066_IA-300_2025-2","2025-2","Item Created"
