"ID","ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","STATUS"
"a03fj00000jXDH8AAO","37412229_DEV-101_2025-1_2025-03-06","37412229_DEV-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a03fj00000jXDH9AAO","45311516_IA-400_2025-1_2025-03-06","45311516_IA-400_2025-1","2025-03-06","4","Aprobado","Item Created"
"a03fj00000jXDHAAA4","45368291_UX-100_2025-1_2025-03-06","45368291_UX-100_2025-1","2025-03-06","7","Aprobado","Item Created"
"a03fj00000jXDHBAA4","39796864_IA-400_2025-1_2025-03-06","39796864_IA-400_2025-1","2025-03-06","10","Aprobado","Item Created"
"a03fj00000jXDHCAA4","43652049_NEG-400_2025-1_2025-03-06","43652049_NEG-400_2025-1","2025-03-06","6","Aprobado","Item Created"
"a03fj00000jXDHDAA4","31332769_UX-100_2025-1_2025-03-06","31332769_UX-100_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a03fj00000jXDHEAA4","36219416_MKT-200_2025-1_2025-03-06","36219416_MKT-200_2025-1","2025-03-06","6","Aprobado","Item Created"
"a03fj00000jXDHFAA4","47221206_GEN-101_2025-1_2025-03-06","47221206_GEN-101_2025-1","2025-03-06","8","Aprobado","Item Created"
"a03fj00000jXDHGAA4","31239788_GEN-101_2025-1_2025-03-06","31239788_GEN-101_2025-1","2025-03-06","10","Aprobado","Item Created"
"a03fj00000jXDHHAA4","30301798_DEV-101_2025-1_2025-03-07","30301798_DEV-101_2025-1","2025-03-07","5","Aprobado","Item Created"
"a03fj00000jXDHIAA4","31848115_DAT-305_2025-1_2025-03-07","31848115_DAT-305_2025-1","2025-03-07","7","Aprobado","Item Created"
"a03fj00000jXDHJAA4","47075635_UX-100_2025-1_2025-03-07","47075635_UX-100_2025-1","2025-03-07","7","Aprobado","Item Created"
"a03fj00000jXDHKAA4","46193548_IA-400_2025-1_2025-03-07","46193548_IA-400_2025-1","2025-03-07","5","Aprobado","Item Created"
"a03fj00000jXDHLAA4","31332769_NEG-400_2025-1_2025-03-08","31332769_NEG-400_2025-1","2025-03-08","4","Aprobado","Item Created"
"a03fj00000jXDHMAA4","31681085_UX-100_2025-1_2025-03-08","31681085_UX-100_2025-1","2025-03-08","4","Aprobado","Item Created"
"a03fj00000jXDHNAA4","33201122_DAT-305_2025-1_2025-03-08","33201122_DAT-305_2025-1","2025-03-08","1","Desaprobado","Item Created"
"a03fj00000jXDHOAA4","39796864_IA-400_2025-1_2025-03-09","39796864_IA-400_2025-1","2025-03-09","2","Desaprobado","Item Created"
"a03fj00000jXDHPAA4","46193548_DAT-201_2025-1_2025-03-10","46193548_DAT-201_2025-1","2025-03-10","2","Desaprobado","Item Created"
"a03fj00000jXDHQAA4","47221206_DAT-201_2025-1_2025-03-10","47221206_DAT-201_2025-1","2025-03-10","3","Desaprobado","Item Created"
"a03fj00000jXDHRAA4","34316765_NEG-400_2025-1_2025-03-10","34316765_NEG-400_2025-1","2025-03-10","8","Aprobado","Item Created"
"a03fj00000jXDHSAA4","43690930_GEN-101_2025-1_2025-03-11","43690930_GEN-101_2025-1","2025-03-11","4","Aprobado","Item Created"
"a03fj00000jXDHTAA4","31153469_IA-400_2025-1_2025-03-11","31153469_IA-400_2025-1","2025-03-11","3","Desaprobado","Item Created"
"a03fj00000jXDHUAA4","37799625_GEN-101_2025-1_2025-03-12","37799625_GEN-101_2025-1","2025-03-12","6","Aprobado","Item Created"
"a03fj00000jXDHVAA4","43558573_GEN-101_2025-1_2025-03-12","43558573_GEN-101_2025-1","2025-03-12","1","Desaprobado","Item Created"
"a03fj00000jXDHWAA4","45311516_IA-300_2025-1_2025-03-12","45311516_IA-300_2025-1","2025-03-12","1","Desaprobado","Item Created"
"a03fj00000jXDHXAA4","33362152_IA-300_2025-1_2025-03-14","33362152_IA-300_2025-1","2025-03-14","8","Aprobado","Item Created"
"a03fj00000jXDHYAA4","43652049_DAT-101_2025-1_2025-03-14","43652049_DAT-101_2025-1","2025-03-14","10","Aprobado","Item Created"
"a03fj00000jXDHZAA4","37639684_MKT-200_2025-1_2025-03-14","37639684_MKT-200_2025-1","2025-03-14","4","Aprobado","Item Created"
"a03fj00000jXDHaAAO","35077928_DAT-305_2025-1_2025-03-15","35077928_DAT-305_2025-1","2025-03-15","7","Aprobado","Item Created"
"a03fj00000jXDHbAAO","44730308_DAT-305_2025-1_2025-03-15","44730308_DAT-305_2025-1","2025-03-15","2","Desaprobado","Item Created"
"a03fj00000jXDHcAAO","31848115_IA-400_2025-1_2025-03-15","31848115_IA-400_2025-1","2025-03-15","4","Aprobado","Item Created"
"a03fj00000jXDHdAAO","33568791_DAT-305_2025-1_2025-03-15","33568791_DAT-305_2025-1","2025-03-15","2","Desaprobado","Item Created"
"a03fj00000jXDHeAAO","43729856_NEG-400_2025-1_2025-03-16","43729856_NEG-400_2025-1","2025-03-16","5","Aprobado","Item Created"
"a03fj00000jXDHfAAO","41785959_GEN-101_2025-1_2025-03-16","41785959_GEN-101_2025-1","2025-03-16","6","Aprobado","Item Created"
"a03fj00000jXDHgAAO","46890428_DAT-101_2025-1_2025-03-16","46890428_DAT-101_2025-1","2025-03-16","9","Aprobado","Item Created"
"a03fj00000jXDHhAAO","36996781_GEN-101_2025-1_2025-03-18","36996781_GEN-101_2025-1","2025-03-18","1","Desaprobado","Item Created"
"a03fj00000jXDHiAAO","44190336_MKT-200_2025-1_2025-03-19","44190336_MKT-200_2025-1","2025-03-19","6","Aprobado","Item Created"
"a03fj00000jXDHjAAO","33418893_DAT-101_2025-1_2025-03-19","33418893_DAT-101_2025-1","2025-03-19","10","Aprobado","Item Created"
"a03fj00000jXDHkAAO","33362152_NEG-400_2025-1_2025-03-21","33362152_NEG-400_2025-1","2025-03-21","7","Aprobado","Item Created"
"a03fj00000jXDHlAAO","41785959_IA-300_2025-1_2025-03-22","41785959_IA-300_2025-1","2025-03-22","10","Aprobado","Item Created"
"a03fj00000jXDHmAAO","32935035_DEV-101_2025-1_2025-03-22","32935035_DEV-101_2025-1","2025-03-22","10","Aprobado","Item Created"
"a03fj00000jXDHnAAO","32459600_UX-100_2025-1_2025-03-23","32459600_UX-100_2025-1","2025-03-23","1","Desaprobado","Item Created"
"a03fj00000jXDHoAAO","31153469_NEG-400_2025-1_2025-03-23","31153469_NEG-400_2025-1","2025-03-23","7","Aprobado","Item Created"
"a03fj00000jXDHpAAO","31445923_DEV-101_2025-1_2025-03-26","31445923_DEV-101_2025-1","2025-03-26","5","Aprobado","Item Created"
"a03fj00000jXDHqAAO","46193548_DAT-101_2025-1_2025-03-26","46193548_DAT-101_2025-1","2025-03-26","4","Aprobado","Item Created"
"a03fj00000jXDHrAAO","36996781_DAT-101_2025-1_2025-03-30","36996781_DAT-101_2025-1","2025-03-30","9","Aprobado","Item Created"
"a03fj00000jXDHsAAO","33614240_IA-400_2025-1_2025-03-30","33614240_IA-400_2025-1","2025-03-30","4","Aprobado","Item Created"
"a03fj00000jXDHtAAO","44476887_GEN-101_2025-1_2025-03-31","44476887_GEN-101_2025-1","2025-03-31","10","Aprobado","Item Created"
"a03fj00000jXDHuAAO","43558573_MKT-200_2025-1_2025-04-01","43558573_MKT-200_2025-1","2025-04-01","3","Desaprobado","Item Created"
"a03fj00000jXDHvAAO","43678310_DAT-201_2025-1_2025-04-01","43678310_DAT-201_2025-1","2025-04-01","5","Aprobado","Item Created"
"a03fj00000jXDHwAAO","31239788_IA-400_2025-1_2025-04-01","31239788_IA-400_2025-1","2025-04-01","2","Desaprobado","Item Created"
"a03fj00000jXDHxAAO","36511898_GEN-101_2025-1_2025-04-02","36511898_GEN-101_2025-1","2025-04-02","2","Desaprobado","Item Created"
"a03fj00000jXDHyAAO","40235116_MKT-200_2025-1_2025-04-02","40235116_MKT-200_2025-1","2025-04-02","5","Aprobado","Item Created"
"a03fj00000jXDHzAAO","33418893_DAT-201_2025-1_2025-04-02","33418893_DAT-201_2025-1","2025-04-02","10","Aprobado","Item Created"
"a03fj00000jXDI0AAO","43871938_DAT-305_2025-1_2025-04-02","43871938_DAT-305_2025-1","2025-04-02","8","Aprobado","Item Created"
"a03fj00000jXDI1AAO","46585675_DEV-101_2025-1_2025-04-03","46585675_DEV-101_2025-1","2025-04-03","8","Aprobado","Item Created"
"a03fj00000jXDI2AAO","40204911_MKT-200_2025-1_2025-04-05","40204911_MKT-200_2025-1","2025-04-05","4","Aprobado","Item Created"
"a03fj00000jXDI3AAO","34316765_GEN-101_2025-1_2025-04-05","34316765_GEN-101_2025-1","2025-04-05","2","Desaprobado","Item Created"
"a03fj00000jXDI4AAO","40175984_UX-100_2025-1_2025-04-06","40175984_UX-100_2025-1","2025-04-06","4","Aprobado","Item Created"
"a03fj00000jXDI5AAO","41016204_DAT-201_2025-1_2025-04-06","41016204_DAT-201_2025-1","2025-04-06","10","Aprobado","Item Created"
"a03fj00000jXDI6AAO","30520054_MKT-200_2025-1_2025-04-07","30520054_MKT-200_2025-1","2025-04-07","10","Aprobado","Item Created"
"a03fj00000jXDI7AAO","35077928_GEN-101_2025-1_2025-04-07","35077928_GEN-101_2025-1","2025-04-07","6","Aprobado","Item Created"
"a03fj00000jXDI8AAO","33614240_GEN-101_2025-1_2025-04-08","33614240_GEN-101_2025-1","2025-04-08","4","Aprobado","Item Created"
"a03fj00000jXDI9AAO","37412229_UX-100_2025-1_2025-04-08","37412229_UX-100_2025-1","2025-04-08","10","Aprobado","Item Created"
"a03fj00000jXDIAAA4","37335497_NEG-400_2025-1_2025-04-09","37335497_NEG-400_2025-1","2025-04-09","5","Aprobado","Item Created"
"a03fj00000jXDIBAA4","45663240_DAT-305_2025-1_2025-04-09","45663240_DAT-305_2025-1","2025-04-09","9","Aprobado","Item Created"
"a03fj00000jXDICAA4","30301798_DAT-101_2025-1_2025-04-09","30301798_DAT-101_2025-1","2025-04-09","10","Aprobado","Item Created"
"a03fj00000jXDIDAA4","43507384_IA-400_2025-1_2025-04-10","43507384_IA-400_2025-1","2025-04-10","2","Desaprobado","Item Created"
"a03fj00000jXDIEAA4","43652049_MKT-200_2025-1_2025-04-10","43652049_MKT-200_2025-1","2025-04-10","4","Aprobado","Item Created"
"a03fj00000jXDIFAA4","36742732_DAT-101_2025-1_2025-04-11","36742732_DAT-101_2025-1","2025-04-11","9","Aprobado","Item Created"
"a03fj00000jXDIGAA4","37090862_UX-100_2025-1_2025-04-11","37090862_UX-100_2025-1","2025-04-11","6","Aprobado","Item Created"
"a03fj00000jXDIHAA4","32027618_UX-100_2025-1_2025-04-12","32027618_UX-100_2025-1","2025-04-12","4","Aprobado","Item Created"
"a03fj00000jXDIIAA4","30301798_IA-400_2025-1_2025-04-13","30301798_IA-400_2025-1","2025-04-13","7","Aprobado","Item Created"
"a03fj00000jXDIJAA4","43871938_IA-400_2025-1_2025-04-14","43871938_IA-400_2025-1","2025-04-14","8","Aprobado","Item Created"
"a03fj00000jXDIKAA4","44197978_UX-100_2025-1_2025-04-15","44197978_UX-100_2025-1","2025-04-15","3","Desaprobado","Item Created"
"a03fj00000jXDILAA4","31221480_UX-100_2025-1_2025-04-16","31221480_UX-100_2025-1","2025-04-16","10","Aprobado","Item Created"
"a03fj00000jXDIMAA4","31221480_DAT-305_2025-1_2025-04-16","31221480_DAT-305_2025-1","2025-04-16","2","Desaprobado","Item Created"
"a03fj00000jXDINAA4","46410216_NEG-400_2025-1_2025-04-16","46410216_NEG-400_2025-1","2025-04-16","9","Aprobado","Item Created"
"a03fj00000jXDIOAA4","31136038_DAT-201_2025-1_2025-04-18","31136038_DAT-201_2025-1","2025-04-18","5","Aprobado","Item Created"
"a03fj00000jXDIPAA4","43690930_GEN-101_2025-1_2025-04-19","43690930_GEN-101_2025-1","2025-04-19","10","Aprobado","Item Created"
"a03fj00000jXDIQAA4","32027618_DAT-305_2025-1_2025-04-20","32027618_DAT-305_2025-1","2025-04-20","10","Aprobado","Item Created"
"a03fj00000jXDIRAA4","31332769_DAT-305_2025-1_2025-04-22","31332769_DAT-305_2025-1","2025-04-22","1","Desaprobado","Item Created"
"a03fj00000jXDISAA4","44724307_DAT-101_2025-1_2025-04-22","44724307_DAT-101_2025-1","2025-04-22","6","Aprobado","Item Created"
"a03fj00000jXDITAA4","31786305_NEG-400_2025-1_2025-04-22","31786305_NEG-400_2025-1","2025-04-22","9","Aprobado","Item Created"
"a03fj00000jXDIUAA4","43342517_MKT-200_2025-1_2025-04-22","43342517_MKT-200_2025-1","2025-04-22","1","Desaprobado","Item Created"
"a03fj00000jXDIVAA4","31445923_IA-300_2025-1_2025-04-23","31445923_IA-300_2025-1","2025-04-23","7","Aprobado","Item Created"
"a03fj00000jXDIWAA4","31332769_UX-100_2025-1_2025-04-24","31332769_UX-100_2025-1","2025-04-24","2","Desaprobado","Item Created"
"a03fj00000jXDIXAA4","45280236_DAT-201_2025-1_2025-04-25","45280236_DAT-201_2025-1","2025-04-25","4","Aprobado","Item Created"
"a03fj00000jXDIYAA4","47221206_DEV-101_2025-1_2025-04-25","47221206_DEV-101_2025-1","2025-04-25","3","Desaprobado","Item Created"
"a03fj00000jXDIZAA4","41016204_DAT-305_2025-1_2025-04-25","41016204_DAT-305_2025-1","2025-04-25","4","Aprobado","Item Created"
"a03fj00000jXDIaAAO","44286872_MKT-200_2025-1_2025-04-28","44286872_MKT-200_2025-1","2025-04-28","5","Aprobado","Item Created"
"a03fj00000jXDIbAAO","31221561_IA-400_2025-1_2025-04-28","31221561_IA-400_2025-1","2025-04-28","3","Desaprobado","Item Created"
"a03fj00000jXDIcAAO","37412229_IA-300_2025-1_2025-04-28","37412229_IA-300_2025-1","2025-04-28","6","Aprobado","Item Created"
"a03fj00000jXDIdAAO","47320705_NEG-400_2025-1_2025-04-29","47320705_NEG-400_2025-1","2025-04-29","6","Aprobado","Item Created"
"a03fj00000jXDIeAAO","44190336_UX-100_2025-1_2025-05-01","44190336_UX-100_2025-1","2025-05-01","7","Aprobado","Item Created"
"a03fj00000jXDIfAAO","34341037_GEN-101_2025-1_2025-05-01","34341037_GEN-101_2025-1","2025-05-01","8","Aprobado","Item Created"
"a03fj00000jXDIgAAO","44343339_DAT-305_2025-1_2025-05-03","44343339_DAT-305_2025-1","2025-05-03","2","Desaprobado","Item Created"
"a03fj00000jXDIhAAO","37639684_NEG-400_2025-1_2025-05-03","37639684_NEG-400_2025-1","2025-05-03","9","Aprobado","Item Created"
"a03fj00000jXDIiAAO","34341037_IA-300_2025-1_2025-05-03","34341037_IA-300_2025-1","2025-05-03","1","Desaprobado","Item Created"
"a03fj00000jXDIjAAO","38714246_DAT-201_2025-1_2025-05-03","38714246_DAT-201_2025-1","2025-05-03","10","Aprobado","Item Created"
"a03fj00000jXDIkAAO","43652049_DAT-201_2025-1_2025-05-04","43652049_DAT-201_2025-1","2025-05-04","2","Desaprobado","Item Created"
"a03fj00000jXDIlAAO","33800391_DAT-201_2025-1_2025-05-05","33800391_DAT-201_2025-1","2025-05-05","2","Desaprobado","Item Created"
"a03fj00000jXDImAAO","43558573_UX-100_2025-1_2025-05-05","43558573_UX-100_2025-1","2025-05-05","2","Desaprobado","Item Created"
"a03fj00000jXDInAAO","44724307_DAT-305_2025-1_2025-05-06","44724307_DAT-305_2025-1","2025-05-06","5","Aprobado","Item Created"
"a03fj00000jXDIoAAO","31786305_NEG-400_2025-1_2025-05-07","31786305_NEG-400_2025-1","2025-05-07","2","Desaprobado","Item Created"
"a03fj00000jXDIpAAO","32604998_DEV-101_2025-1_2025-05-10","32604998_DEV-101_2025-1","2025-05-10","1","Desaprobado","Item Created"
"a03fj00000jXDIqAAO","33614240_DEV-101_2025-1_2025-05-10","33614240_DEV-101_2025-1","2025-05-10","7","Aprobado","Item Created"
"a03fj00000jXDIrAAO","38405437_MKT-200_2025-1_2025-05-11","38405437_MKT-200_2025-1","2025-05-11","5","Aprobado","Item Created"
"a03fj00000jXDIsAAO","30808375_DAT-201_2025-1_2025-05-12","30808375_DAT-201_2025-1","2025-05-12","4","Aprobado","Item Created"
"a03fj00000jXDItAAO","32935035_UX-100_2025-1_2025-05-15","32935035_UX-100_2025-1","2025-05-15","9","Aprobado","Item Created"
"a03fj00000jXDIuAAO","31332769_GEN-101_2025-1_2025-05-16","31332769_GEN-101_2025-1","2025-05-16","9","Aprobado","Item Created"
"a03fj00000jXDIvAAO","44197978_IA-300_2025-1_2025-05-16","44197978_IA-300_2025-1","2025-05-16","8","Aprobado","Item Created"
"a03fj00000jXDIwAAO","45368291_UX-100_2025-1_2025-05-16","45368291_UX-100_2025-1","2025-05-16","6","Aprobado","Item Created"
"a03fj00000jXDIxAAO","40204911_DAT-305_2025-1_2025-05-17","40204911_DAT-305_2025-1","2025-05-17","4","Aprobado","Item Created"
"a03fj00000jXDIyAAO","31681085_MKT-200_2025-1_2025-05-19","31681085_MKT-200_2025-1","2025-05-19","8","Aprobado","Item Created"
"a03fj00000jXDIzAAO","31136038_NEG-400_2025-1_2025-05-19","31136038_NEG-400_2025-1","2025-05-19","8","Aprobado","Item Created"
"a03fj00000jXDJ0AAO","43871938_DEV-101_2025-1_2025-05-19","43871938_DEV-101_2025-1","2025-05-19","7","Aprobado","Item Created"
"a03fj00000jXDJ1AAO","40852091_MKT-200_2025-1_2025-05-20","40852091_MKT-200_2025-1","2025-05-20","9","Aprobado","Item Created"
"a03fj00000jXDJ2AAO","32459600_IA-300_2025-1_2025-05-22","32459600_IA-300_2025-1","2025-05-22","7","Aprobado","Item Created"
"a03fj00000jXDJ3AAO","33697024_MKT-200_2025-1_2025-05-22","33697024_MKT-200_2025-1","2025-05-22","7","Aprobado","Item Created"
"a03fj00000jXDJ4AAO","45663240_MKT-200_2025-1_2025-05-23","45663240_MKT-200_2025-1","2025-05-23","9","Aprobado","Item Created"
"a03fj00000jXDJ5AAO","30224289_GEN-101_2025-1_2025-05-25","30224289_GEN-101_2025-1","2025-05-25","7","Aprobado","Item Created"
"a03fj00000jXDJ6AAO","39796864_GEN-101_2025-1_2025-05-25","39796864_GEN-101_2025-1","2025-05-25","6","Aprobado","Item Created"
"a03fj00000jXDJ7AAO","34364066_MKT-200_2025-1_2025-05-25","34364066_MKT-200_2025-1","2025-05-25","8","Aprobado","Item Created"
"a03fj00000jXDJ8AAO","32027618_IA-300_2025-1_2025-05-26","32027618_IA-300_2025-1","2025-05-26","6","Aprobado","Item Created"
"a03fj00000jXDJ9AAO","43037722_DAT-201_2025-1_2025-05-28","43037722_DAT-201_2025-1","2025-05-28","1","Desaprobado","Item Created"
"a03fj00000jXDJAAA4","45663240_DAT-101_2025-1_2025-05-28","45663240_DAT-101_2025-1","2025-05-28","1","Desaprobado","Item Created"
"a03fj00000jXDJBAA4","33800391_GEN-101_2025-1_2025-05-28","33800391_GEN-101_2025-1","2025-05-28","2","Desaprobado","Item Created"
"a03fj00000jXDJCAA4","34223113_IA-300_2025-1_2025-05-28","34223113_IA-300_2025-1","2025-05-28","3","Desaprobado","Item Created"
"a03fj00000jXDJDAA4","45225711_DEV-101_2025-1_2025-05-30","45225711_DEV-101_2025-1","2025-05-30","4","Aprobado","Item Created"
"a03fj00000jXDJEAA4","47075635_UX-100_2025-1_2025-05-31","47075635_UX-100_2025-1","2025-05-31","8","Aprobado","Item Created"
"a03fj00000jXDJFAA4","35844073_NEG-400_2025-1_2025-05-31","35844073_NEG-400_2025-1","2025-05-31","9","Aprobado","Item Created"
"a03fj00000jXDJGAA4","30277884_GEN-101_2025-1_2025-06-01","30277884_GEN-101_2025-1","2025-06-01","6","Aprobado","Item Created"
"a03fj00000jXDJHAA4","43871938_DAT-101_2025-1_2025-06-01","43871938_DAT-101_2025-1","2025-06-01","3","Desaprobado","Item Created"
"a03fj00000jXDJIAA4","30808375_DEV-101_2025-1_2025-06-01","30808375_DEV-101_2025-1","2025-06-01","8","Aprobado","Item Created"
"a03fj00000jXDJJAA4","43678310_DAT-101_2025-1_2025-06-02","43678310_DAT-101_2025-1","2025-06-02","9","Aprobado","Item Created"
"a03fj00000jXDJKAA4","33418893_IA-400_2025-1_2025-06-03","33418893_IA-400_2025-1","2025-06-03","5","Aprobado","Item Created"
"a03fj00000jXDJLAA4","45311516_DAT-101_2025-1_2025-06-03","45311516_DAT-101_2025-1","2025-06-03","6","Aprobado","Item Created"
"a03fj00000jXDJMAA4","30301798_IA-300_2025-1_2025-06-04","30301798_IA-300_2025-1","2025-06-04","6","Aprobado","Item Created"
"a03fj00000jXDJNAA4","45225711_GEN-101_2025-1_2025-06-05","45225711_GEN-101_2025-1","2025-06-05","2","Desaprobado","Item Created"
"a03fj00000jXDJOAA4","46585675_DAT-101_2025-1_2025-06-05","46585675_DAT-101_2025-1","2025-06-05","4","Aprobado","Item Created"
"a03fj00000jXDJPAA4","46890428_DAT-305_2025-1_2025-06-05","46890428_DAT-305_2025-1","2025-06-05","3","Desaprobado","Item Created"
"a03fj00000jXDJQAA4","30301798_GEN-101_2025-1_2025-06-05","30301798_GEN-101_2025-1","2025-06-05","7","Aprobado","Item Created"
"a03fj00000jXDJRAA4","37412229_GEN-101_2025-1_2025-06-06","37412229_GEN-101_2025-1","2025-06-06","1","Desaprobado","Item Created"
"a03fj00000jXDJSAA4","44197978_DAT-201_2025-1_2025-06-06","44197978_DAT-201_2025-1","2025-06-06","5","Aprobado","Item Created"
"a03fj00000jXDJTAA4","41016204_GEN-101_2025-1_2025-06-06","41016204_GEN-101_2025-1","2025-06-06","8","Aprobado","Item Created"
"a03fj00000jXDJUAA4","45225711_DAT-101_2025-1_2025-06-06","45225711_DAT-101_2025-1","2025-06-06","5","Aprobado","Item Created"
"a03fj00000jXDJVAA4","44190336_MKT-200_2025-1_2025-06-06","44190336_MKT-200_2025-1","2025-06-06","9","Aprobado","Item Created"
"a03fj00000jXDJWAA4","38405437_DAT-305_2025-1_2025-06-07","38405437_DAT-305_2025-1","2025-06-07","3","Desaprobado","Item Created"
"a03fj00000jXDJXAA4","37412229_DAT-201_2025-1_2025-06-07","37412229_DAT-201_2025-1","2025-06-07","6","Aprobado","Item Created"
"a03fj00000jXDJYAA4","47075635_IA-300_2025-1_2025-06-07","47075635_IA-300_2025-1","2025-06-07","9","Aprobado","Item Created"
"a03fj00000jXDJZAA4","32844429_NEG-400_2025-1_2025-06-08","32844429_NEG-400_2025-1","2025-06-08","1","Desaprobado","Item Created"
"a03fj00000jXDJaAAO","45225711_NEG-400_2025-1_2025-06-09","45225711_NEG-400_2025-1","2025-06-09","8","Aprobado","Item Created"
"a03fj00000jXDJbAAO","40104822_DEV-101_2025-1_2025-06-09","40104822_DEV-101_2025-1","2025-06-09","10","Aprobado","Item Created"
"a03fj00000jXDJcAAO","41016204_GEN-101_2025-1_2025-06-10","41016204_GEN-101_2025-1","2025-06-10","5","Aprobado","Item Created"
"a03fj00000jXDJdAAO","44086116_IA-300_2025-1_2025-06-11","44086116_IA-300_2025-1","2025-06-11","6","Aprobado","Item Created"
"a03fj00000jXDJeAAO","43037722_MKT-200_2025-1_2025-06-13","43037722_MKT-200_2025-1","2025-06-13","2","Desaprobado","Item Created"
"a03fj00000jXDJfAAO","30277884_DAT-305_2025-1_2025-06-14","30277884_DAT-305_2025-1","2025-06-14","8","Aprobado","Item Created"
"a03fj00000jXDJgAAO","43652049_IA-300_2025-1_2025-06-14","43652049_IA-300_2025-1","2025-06-14","4","Aprobado","Item Created"
"a03fj00000jXDJhAAO","47075635_IA-400_2025-1_2025-06-14","47075635_IA-400_2025-1","2025-06-14","8","Aprobado","Item Created"
"a03fj00000jXDJiAAO","32935035_DAT-101_2025-1_2025-06-15","32935035_DAT-101_2025-1","2025-06-15","8","Aprobado","Item Created"
"a03fj00000jXDJjAAO","38405437_DAT-305_2025-1_2025-06-16","38405437_DAT-305_2025-1","2025-06-16","3","Desaprobado","Item Created"
"a03fj00000jXDJkAAO","40852091_UX-100_2025-1_2025-06-16","40852091_UX-100_2025-1","2025-06-16","7","Aprobado","Item Created"
"a03fj00000jXDJlAAO","34364066_GEN-101_2025-1_2025-06-18","34364066_GEN-101_2025-1","2025-06-18","2","Desaprobado","Item Created"
"a03fj00000jXDJmAAO","39796864_IA-400_2025-1_2025-06-18","39796864_IA-400_2025-1","2025-06-18","6","Aprobado","Item Created"
"a03fj00000jXDJnAAO","44286872_MKT-200_2025-1_2025-06-19","44286872_MKT-200_2025-1","2025-06-19","3","Desaprobado","Item Created"
"a03fj00000jXDJoAAO","37091816_GEN-101_2025-1_2025-06-19","37091816_GEN-101_2025-1","2025-06-19","8","Aprobado","Item Created"
"a03fj00000jXDJpAAO","41907942_DAT-201_2025-1_2025-06-20","41907942_DAT-201_2025-1","2025-06-20","2","Desaprobado","Item Created"
"a03fj00000jXDJqAAO","31332769_MKT-200_2025-1_2025-06-20","31332769_MKT-200_2025-1","2025-06-20","4","Aprobado","Item Created"
"a03fj00000jXDJrAAO","41016204_MKT-200_2025-1_2025-06-23","41016204_MKT-200_2025-1","2025-06-23","1","Desaprobado","Item Created"
"a03fj00000jXDJsAAO","39796864_IA-300_2025-1_2025-06-26","39796864_IA-300_2025-1","2025-06-26","10","Aprobado","Item Created"
"a03fj00000jXDJtAAO","40284355_IA-300_2025-1_2025-06-28","40284355_IA-300_2025-1","2025-06-28","9","Aprobado","Item Created"
"a03fj00000jXDJuAAO","44343339_DAT-201_2025-1_2025-06-28","44343339_DAT-201_2025-1","2025-06-28","4","Aprobado","Item Created"
"a03fj00000jXDJvAAO","40852091_IA-300_2025-1_2025-06-28","40852091_IA-300_2025-1","2025-06-28","3","Desaprobado","Item Created"
"a03fj00000jXDJwAAO","46890428_DEV-101_2025-1_2025-06-29","46890428_DEV-101_2025-1","2025-06-29","5","Aprobado","Item Created"
"a03fj00000jXDJxAAO","45311516_IA-400_2025-1_2025-06-30","45311516_IA-400_2025-1","2025-06-30","8","Aprobado","Item Created"
"a03fj00000jXDJyAAO","47320705_NEG-400_2025-1_2025-06-30","47320705_NEG-400_2025-1","2025-06-30","8","Aprobado","Item Created"
"a03fj00000jXDJzAAO","41785959_DAT-101_2025-1_2025-06-30","41785959_DAT-101_2025-1","2025-06-30","4","Aprobado","Item Created"
"a03fj00000jXDK0AAO","40284355_IA-400_2025-1_2025-06-30","40284355_IA-400_2025-1","2025-06-30","1","Desaprobado","Item Created"
"a03fj00000jXDK1AAO","30224289_IA-300_2025-1_2025-06-30","30224289_IA-300_2025-1","2025-06-30","9","Aprobado","Item Created"
"a03fj00000jXDK2AAO","40833222_IA-400_2025-2_2025-07-02","40833222_IA-400_2025-2","2025-07-02","1","Desaprobado","Item Created"
"a03fj00000jXDK3AAO","47731681_GEN-101_2025-2_2025-07-02","47731681_GEN-101_2025-2","2025-07-02","4","Aprobado","Item Created"
"a03fj00000jXDK4AAO","37335497_DEV-101_2025-2_2025-07-03","37335497_DEV-101_2025-2","2025-07-03","4","Aprobado","Item Created"
"a03fj00000jXDK5AAO","45663240_IA-300_2025-2_2025-07-04","45663240_IA-300_2025-2","2025-07-04","4","Aprobado","Item Created"
"a03fj00000jXDK6AAO","33418893_GEN-101_2025-2_2025-07-04","33418893_GEN-101_2025-2","2025-07-04","8","Aprobado","Item Created"
"a03fj00000jXDK7AAO","44415606_DEV-101_2025-2_2025-07-05","44415606_DEV-101_2025-2","2025-07-05","2","Desaprobado","Item Created"
"a03fj00000jXDK8AAO","31221480_GEN-101_2025-2_2025-07-05","31221480_GEN-101_2025-2","2025-07-05","7","Aprobado","Item Created"
"a03fj00000jXDK9AAO","44476887_IA-400_2025-2_2025-07-06","44476887_IA-400_2025-2","2025-07-06","8","Aprobado","Item Created"
"a03fj00000jXDKAAA4","34223113_NEG-400_2025-2_2025-07-07","34223113_NEG-400_2025-2","2025-07-07","4","Aprobado","Item Created"
