"ID","Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","STATUS"
"a0Bbm00000m7BBuEAM","44713441","GEN-101","44713441_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BBvEAM","33885760","UX-100","33885760_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BBwEAM","35589315","DEV-101","35589315_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BBxEAM","45826183","DEV-101","45826183_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BByEAM","33247205","UX-100","33247205_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BBzEAM","38129607","MKT-200","38129607_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC0EAM","30530462","GEN-101","30530462_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC1EAM","44513749","NEG-400","44513749_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC2EAM","34704174","IA-300","34704174_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC3EAM","39877132","DAT-101","39877132_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC4EAM","45840080","GEN-101","45840080_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC5EAM","31036656","DAT-201","31036656_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC6EAM","45385368","DEV-101","45385368_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC7EAM","45130131","MKT-200","45130131_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC8EAM","32259990","MKT-200","32259990_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BC9EAM","35345987","DAT-101","35345987_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCAEA2","31922848","DAT-101","31922848_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCBEA2","44341695","UX-100","44341695_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCCEA2","30757580","NEG-400","30757580_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCDEA2","36005534","UX-100","36005534_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCEEA2","31730247","NEG-400","31730247_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCFEA2","30398761","IA-300","30398761_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCGEA2","31922848","DEV-101","31922848_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCHEA2","33730688","IA-300","33730688_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCIEA2","34617592","NEG-400","34617592_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCJEA2","39924190","DAT-201","39924190_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCKEA2","36727365","DAT-201","36727365_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCLEA2","39041016","DAT-201","39041016_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCMEA2","34864189","DEV-101","34864189_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCNEA2","38406894","IA-300","38406894_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCOEA2","44775708","DAT-201","44775708_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCPEA2","38632250","NEG-400","38632250_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCQEA2","33112320","NEG-400","33112320_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCREA2","34567608","DAT-101","34567608_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCSEA2","43671191","DAT-101","43671191_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCTEA2","32412306","MKT-200","32412306_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCUEA2","30642032","DAT-201","30642032_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCVEA2","45038314","NEG-400","45038314_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCWEA2","32540190","MKT-200","32540190_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCXEA2","38749521","MKT-200","38749521_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCYEA2","42321650","DAT-101","42321650_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCZEA2","41258011","DEV-101","41258011_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCaEAM","34758464","IA-300","34758464_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCbEAM","41291663","DAT-101","41291663_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCcEAM","39563230","NEG-400","39563230_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCdEAM","39921380","MKT-200","39921380_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCeEAM","45245358","IA-300","45245358_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCfEAM","32204161","MKT-200","32204161_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCgEAM","44775708","MKT-200","44775708_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BChEAM","32150263","UX-100","32150263_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCiEAM","30961379","MKT-200","30961379_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCjEAM","31922848","MKT-200","31922848_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCkEAM","35565985","DAT-201","35565985_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BClEAM","36821499","GEN-101","36821499_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCmEAM","42674907","MKT-200","42674907_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCnEAM","30098040","GEN-101","30098040_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCoEAM","43671191","UX-100","43671191_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCpEAM","32902968","UX-100","32902968_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCqEAM","42763799","GEN-101","42763799_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCrEAM","45181550","NEG-400","45181550_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCsEAM","30123333","NEG-400","30123333_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCtEAM","37814684","DAT-101","37814684_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCuEAM","33827674","DAT-101","33827674_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCvEAM","39579403","GEN-101","39579403_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCwEAM","43695277","NEG-400","43695277_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCxEAM","33753511","UX-100","33753511_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCyEAM","38856423","MKT-200","38856423_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BCzEAM","33293475","DAT-101","33293475_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD0EAM","37244102","DAT-101","37244102_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD1EAM","30469731","DAT-101","30469731_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD2EAM","30116169","GEN-101","30116169_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD3EAM","33460388","DAT-101","33460388_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD4EAM","45931150","MKT-200","45931150_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD5EAM","44536877","NEG-400","44536877_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD6EAM","41664468","IA-300","41664468_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD7EAM","45385368","IA-300","45385368_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD8EAM","44144505","IA-300","44144505_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BD9EAM","30117903","IA-300","30117903_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDAEA2","42132790","GEN-101","42132790_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDBEA2","34207249","UX-100","34207249_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDCEA2","41943395","UX-100","41943395_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDDEA2","31636346","DAT-101","31636346_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDEEA2","37478367","NEG-400","37478367_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDFEA2","43867075","UX-100","43867075_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDGEA2","32449620","MKT-200","32449620_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDHEA2","39679193","DEV-101","39679193_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDIEA2","37678418","GEN-101","37678418_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDJEA2","37155742","UX-100","37155742_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDKEA2","42781956","MKT-200","42781956_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDLEA2","33619676","DAT-101","33619676_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDMEA2","31554768","DEV-101","31554768_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDNEA2","40578248","DEV-101","40578248_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDOEA2","42242735","GEN-101","42242735_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDPEA2","39842417","DEV-101","39842417_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDQEA2","43942866","MKT-200","43942866_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDREA2","42590810","UX-100","42590810_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDSEA2","42936217","UX-100","42936217_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDTEA2","44144505","GEN-101","44144505_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDUEA2","35589315","GEN-101","35589315_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDVEA2","41268285","NEG-400","41268285_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDWEA2","39341417","DEV-101","39341417_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDXEA2","44775708","NEG-400","44775708_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDYEA2","37678418","DAT-201","37678418_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDZEA2","37495057","DEV-101","37495057_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDaEAM","40840726","NEG-400","40840726_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDbEAM","33130984","MKT-200","33130984_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDcEAM","43539600","MKT-200","43539600_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDdEAM","33871049","DAT-101","33871049_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDeEAM","31922848","GEN-101","31922848_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDfEAM","45417967","MKT-200","45417967_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDgEAM","36727365","MKT-200","36727365_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDhEAM","37244102","NEG-400","37244102_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDiEAM","35552454","DAT-101","35552454_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDjEAM","41734135","DAT-201","41734135_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDkEAM","42693185","UX-100","42693185_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDlEAM","31921360","MKT-200","31921360_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDmEAM","36890268","DAT-101","36890268_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDnEAM","36296794","GEN-101","36296794_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDoEAM","39157120","UX-100","39157120_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDpEAM","35953678","DEV-101","35953678_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDqEAM","45842940","IA-300","45842940_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDrEAM","34070539","MKT-200","34070539_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDsEAM","36907787","IA-300","36907787_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDtEAM","43110444","IA-300","43110444_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDuEAM","35023742","GEN-101","35023742_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDvEAM","45383156","GEN-101","45383156_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDwEAM","30055060","DAT-201","30055060_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDxEAM","36236123","DAT-101","36236123_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDyEAM","40132599","GEN-101","40132599_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BDzEAM","44506499","DEV-101","44506499_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE0EAM","39579403","MKT-200","39579403_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE1EAM","37495057","MKT-200","37495057_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE2EAM","45850941","IA-300","45850941_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE3EAM","42706367","GEN-101","42706367_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE4EAM","44513749","MKT-200","44513749_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE5EAM","30941372","DEV-101","30941372_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE6EAM","44141804","MKT-200","44141804_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE7EAM","31295512","MKT-200","31295512_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE8EAM","44228213","DAT-101","44228213_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BE9EAM","38406935","DAT-101","38406935_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEAEA2","39684246","IA-300","39684246_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEBEA2","33049597","MKT-200","33049597_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BECEA2","38406894","DAT-101","38406894_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEDEA2","35842163","UX-100","35842163_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEEEA2","33678309","DEV-101","33678309_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEFEA2","43799230","DAT-101","43799230_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEGEA2","31451368","DEV-101","31451368_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEHEA2","42810923","UX-100","42810923_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEIEA2","43350438","DEV-101","43350438_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEJEA2","43362081","DEV-101","43362081_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEKEA2","45170433","DEV-101","45170433_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BELEA2","41824986","GEN-101","41824986_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEMEA2","35388639","GEN-101","35388639_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BENEA2","35345987","DAT-201","35345987_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEOEA2","45970742","NEG-400","45970742_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEPEA2","33338311","DAT-101","33338311_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEQEA2","30985783","MKT-200","30985783_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEREA2","37275248","IA-300","37275248_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BESEA2","42886191","DEV-101","42886191_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BETEA2","37031483","GEN-101","37031483_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEUEA2","38325772","GEN-101","38325772_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEVEA2","42411250","DAT-201","42411250_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEWEA2","40665974","DAT-201","40665974_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEXEA2","38290123","DAT-101","38290123_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEYEA2","40701939","UX-100","40701939_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEZEA2","44084939","DAT-201","44084939_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEaEAM","41765198","MKT-200","41765198_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEbEAM","45383156","UX-100","45383156_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEcEAM","39264124","MKT-200","39264124_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEdEAM","35891432","NEG-400","35891432_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEeEAM","42024629","DEV-101","42024629_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEfEAM","35605561","DEV-101","35605561_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEgEAM","41333709","IA-300","41333709_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEhEAM","33601032","DAT-101","33601032_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEiEAM","43651742","GEN-101","43651742_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEjEAM","36928006","IA-300","36928006_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEkEAM","35278293","DEV-101","35278293_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BElEAM","40583085","GEN-101","40583085_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEmEAM","35196112","DEV-101","35196112_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEnEAM","32991581","MKT-200","32991581_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEoEAM","40237965","MKT-200","40237965_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEpEAM","43529073","NEG-400","43529073_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEqEAM","44654293","MKT-200","44654293_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BErEAM","35437650","NEG-400","35437650_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEsEAM","35297114","MKT-200","35297114_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEtEAM","38526500","GEN-101","38526500_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEuEAM","32738313","DAT-201","32738313_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEvEAM","35111521","NEG-400","35111521_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEwEAM","31767975","DAT-201","31767975_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BExEAM","30300658","UX-100","30300658_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEyEAM","39386440","DEV-101","39386440_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BEzEAM","41728313","GEN-101","41728313_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF0EAM","33693959","UX-100","33693959_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF1EAM","33964267","MKT-200","33964267_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF2EAM","41485165","IA-300","41485165_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF3EAM","35196112","NEG-400","35196112_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF4EAM","40988877","GEN-101","40988877_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF5EAM","38811418","GEN-101","38811418_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF6EAM","31554768","DAT-101","31554768_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF7EAM","34446593","NEG-400","34446593_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF8EAM","34198627","IA-300","34198627_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BF9EAM","40496612","UX-100","40496612_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFAEA2","45038314","IA-300","45038314_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFBEA2","34687649","DEV-101","34687649_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFCEA2","35281520","DAT-101","35281520_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFDEA2","31399534","DAT-101","31399534_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFEEA2","34146531","UX-100","34146531_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFFEA2","36727365","IA-300","36727365_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFGEA2","33988348","IA-300","33988348_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFHEA2","40729905","MKT-200","40729905_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFIEA2","39479461","DAT-201","39479461_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFJEA2","45746270","GEN-101","45746270_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFKEA2","40422549","DAT-201","40422549_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFLEA2","31017566","MKT-200","31017566_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFMEA2","42699425","DAT-201","42699425_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFNEA2","36800218","GEN-101","36800218_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFOEA2","30088172","DAT-101","30088172_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFPEA2","39500363","IA-300","39500363_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFQEA2","43542005","UX-100","43542005_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFREA2","32692729","IA-300","32692729_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFSEA2","37326359","DAT-201","37326359_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFTEA2","30367578","DAT-201","30367578_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFUEA2","38726954","UX-100","38726954_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFVEA2","38290265","UX-100","38290265_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFWEA2","41248088","DAT-201","41248088_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFXEA2","35654379","DEV-101","35654379_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFYEA2","34864189","NEG-400","34864189_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFZEA2","43948943","GEN-101","43948943_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFaEAM","38832034","GEN-101","38832034_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFbEAM","35242773","NEG-400","35242773_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFcEAM","42810923","DAT-101","42810923_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFdEAM","44436801","MKT-200","44436801_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFeEAM","34250668","GEN-101","34250668_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFfEAM","36906085","DEV-101","36906085_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFgEAM","38689454","MKT-200","38689454_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFhEAM","36651921","DEV-101","36651921_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFiEAM","33043866","NEG-400","33043866_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFjEAM","39695033","GEN-101","39695033_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFkEAM","45130131","DAT-101","45130131_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFlEAM","43799230","UX-100","43799230_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFmEAM","31102495","UX-100","31102495_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFnEAM","43727225","DEV-101","43727225_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFoEAM","40069107","DEV-101","40069107_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFpEAM","32556008","MKT-200","32556008_MKT-200_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFqEAM","35155914","GEN-101","35155914_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFrEAM","32864447","IA-300","32864447_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFsEAM","33828320","DEV-101","33828320_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFtEAM","43799230","IA-300","43799230_IA-300_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFuEAM","43362081","GEN-101","43362081_GEN-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFvEAM","30123333","UX-100","30123333_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFwEAM","39515864","DAT-101","39515864_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFxEAM","33544470","DAT-101","33544470_DAT-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFyEAM","32152121","DEV-101","32152121_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BFzEAM","39314240","NEG-400","39314240_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG0EAM","40860494","NEG-400","40860494_NEG-400_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG1EAM","31271467","DEV-101","31271467_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG2EAM","40348880","DAT-201","40348880_DAT-201_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG3EAM","30735404","DEV-101","30735404_DEV-101_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG4EAM","33133815","UX-100","33133815_UX-100_2024-2","2024-2","Item Created"
"a0Bbm00000m7BG5EAM","38133728","IA-300","38133728_IA-300_2024-2","2024-2","Item Created"
