"ID","Nombre","Apellido","Numero_Documento__c","Email","Telefono","Rol__c","Tipo_Documento__c","STATUS"
"003bm000011c9lrAAA","Valentina ","Suarez","30763137","valentina..suarez@gmail.com","+54 9 3834 3966","Alumno","DNI","Item Created"
"003bm000011c9lsAAA","Alvaro","Guzman","41077276","alvaro.guzman@outlook.com","+54 9 2232 0812","Alumno","DNI","Item Created"
"003bm000011c9ltAAA","Alma","Acosta","45303367","alma.acosta@yahoo.com","+54 9 3979 6634","Alumno","DNI","Item Created"
"003bm000011c9luAAA","Joaquin","Romero","30089193","joaquin.romero@gmail.com","+54 9 3788 7975","Alumno","DNI","Item Created"
"003bm000011c9pAAAQ","Lucía","Gonzalez","30445334","lucia.gonzalez@hotmail.com","+54 9 3641 4214","Alumno","DNI","Item Created"
"003bm000011c9pBAAQ","Ignacio","Moyano","36659139","ignacio.moyano@hotmail.com","+54 9 3378 9602","Alumno","DNI","Item Created"
"003bm000011c9pCAAQ","Guadalupe","Ojeda","32698751","guadalupe.ojeda@gmail.com","+54 9 2824 8204","Alumno","DNI","Item Created"
"003bm000011c9pDAAQ","Dylan Ezequiel","Rodriguez","41998415","dylan.ezequiel.rodriguez@outlook.com","+54 9 2713 2323","Alumno","DNI","Item Created"
"003bm000011c9pEAAQ","Benjamin","Luna","45383156","benjamin.luna@yahoo.com","+54 9 2521 9219","Alumno","DNI","Item Created"
"003bm000011c9pFAAQ","Guadalupe","Sosa","44713988","guadalupe.sosa@outlook.com","+54 9 3273 2380","Alumno","DNI","Item Created"
"003bm000011c9pGAAQ","Catalina","Rios","36349870","catalina.rios@hotmail.com","+54 9 3441 0122","Alumno","DNI","Item Created"
"003bm000011c9pHAAQ","Tiziano Benjamin","Gomez","31230787","tiziano.benjamin.gomez@gmail.com","+54 9 2799 4843","Alumno","DNI","Item Created"
"003bm000011c9pIAAQ","Bruno","Gomez","42242735","bruno.gomez@outlook.com","+54 9 2623 2722","Alumno","DNI","Item Created"
"003bm000011c9pJAAQ","Benicio","Martinez","45385368","benicio.martinez@gmail.com","+54 9 2572 2586","Alumno","DNI","Item Created"
"003bm000011c9pKAAQ","Thiago Leonel","Gonzalez","44807676","thiago.leonel.gonzalez@outlook.com","+54 9 3846 5462","Alumno","DNI","Item Created"
"003bm000011c9pLAAQ","Ian Benjamin","Moyano","31263287","ian.benjamin.moyano@outlook.com","+54 9 2936 9912","Alumno","DNI","Item Created"
"003bm000011c9pMAAQ","Bianca","Gonzalez","34864189","bianca.gonzalez@outlook.com","+54 9 3785 8770","Alumno","DNI","Item Created"
"003bm000011c9pNAAQ","Thiago Leonel","Gomez","34077479","thiago.leonel.gomez@outlook.com","+54 9 2178 4032","Alumno","DNI","Item Created"
"003bm000011c9pOAAQ","Emma","Perez","39164387","emma.perez@gmail.com","+54 9 3391 7027","Alumno","DNI","Item Created"
"003bm000011c9pPAAQ","Valentina ","Gomez","33267106","valentina..gomez@gmail.com","+54 9 2537 5989","Alumno","DNI","Item Created"
"003bm000011c9pQAAQ","Sofia","Flores","44242303","sofia.flores@hotmail.com","+54 9 2831 8762","Alumno","DNI","Item Created"
"003bm000011c9pRAAQ","Juan Ignacio","Gomez","31692100","juan.ignacio.gomez@hotmail.com","+54 9 2455 6657","Alumno","DNI","Item Created"
"003bm000011c9pSAAQ","Agustina","Torres","42132790","agustina.torres@gmail.com","+54 9 2124 3093","Alumno","DNI","Item Created"
"003bm000011c9pTAAQ","Lorenzo","Gonzalez","39842417","lorenzo.gonzalez@hotmail.com","+54 9 2891 3674","Alumno","DNI","Item Created"
"003bm000011c9pUAAQ","Juan Bautista","Gomez","44120543","juan.bautista.gomez@outlook.com","+54 9 2752 4496","Alumno","DNI","Item Created"
"003bm000011c9pVAAQ","Joaquín","Sosa","31379248","joaquin.sosa@outlook.com","+54 9 2975 2269","Alumno","DNI","Item Created"
"003bm000011c9pWAAQ","Bautista","Velazquez","33885760","bautista.velazquez@outlook.com","+54 9 3632 0670","Alumno","DNI","Item Created"
"003bm000011c9pXAAQ","Bautista","Romero","33338311","bautista.romero@gmail.com","+54 9 2879 1991","Alumno","DNI","Item Created"
"003bm000011c9pYAAQ","Mia","Gomez","45633220","mia.gomez@hotmail.com","+54 9 3867 4637","Alumno","DNI","Item Created"
"003bm000011c9pZAAQ","Federico","Gomez","41003214","federico.gomez@hotmail.com","+54 9 3475 5648","Alumno","DNI","Item Created"
"003bm000011c9paAAA","Valentino","Cardozo","40348880","valentino.cardozo@yahoo.com","+54 9 3586 9893","Alumno","DNI","Item Created"
"003bm000011c9pbAAA","Isabella","Perez","31438321","isabella.perez@yahoo.com","+54 9 2939 5443","Alumno","DNI","Item Created"
"003bm000011c9pcAAA","Franco","Sanchez","31185224","franco.sanchez@yahoo.com","+54 9 2993 6412","Alumno","DNI","Item Created"
"003bm000011c9pdAAA","Juliana","Ramos","31134185","juliana.ramos@hotmail.com","+54 9 2907 3471","Alumno","DNI","Item Created"
"003bm000011c9peAAA","Maite","Farias","38542906","maite.farias@yahoo.com","+54 9 2945 8137","Alumno","DNI","Item Created"
"003bm000011c9pfAAA","Olivia","Flores","35740137","olivia.flores@gmail.com","+54 9 2768 7292","Alumno","DNI","Item Created"
"003bm000011c9pgAAA","Lautaro","Luna","38832034","lautaro.luna@outlook.com","+54 9 2513 4886","Alumno","DNI","Item Created"
"003bm000011c9phAAA","Mia Jazmin","Sosa","45256650","mia.jazmin.sosa@yahoo.com","+54 9 2604 7877","Alumno","DNI","Item Created"
"003bm000011c9piAAA","Santiago","Peralta","36313373","santiago.peralta@yahoo.com","+54 9 2543 8160","Alumno","DNI","Item Created"
"003bm000011c9pjAAA","Juan Cruz","Ruiz","45850941","juan.cruz.ruiz@outlook.com","+54 9 3668 2851","Alumno","DNI","Item Created"
"003bm000011c9pkAAA","Morena","Luna","44775708","morena.luna@yahoo.com","+54 9 2846 0677","Alumno","DNI","Item Created"
"003bm000011c9plAAA","Thiago Valentin","Flores","32085812","thiago.valentin.flores@gmail.com","+54 9 3325 6099","Alumno","DNI","Item Created"
"003bm000011c9pmAAA","Jazmin","Roldan","37935165","jazmin.roldan@outlook.com","+54 9 2493 1713","Alumno","DNI","Item Created"
"003bm000011c9pnAAA","Emilia","Rios","36744678","emilia.rios@gmail.com","+54 9 2362 2911","Alumno","DNI","Item Created"
"003bm000011c9poAAA","Martina","Garcia","40069107","martina.garcia@gmail.com","+54 9 2881 9157","Alumno","DNI","Item Created"
"003bm000011c9ppAAA","Ciro","Nuñez","40214433","ciro.nunez@hotmail.com","+54 9 2659 3467","Alumno","DNI","Item Created"
"003bm000011c9pqAAA","Bruno","Herrera","32259990","bruno.herrera@gmail.com","+54 9 2334 4971","Alumno","DNI","Item Created"
"003bm000011c9prAAA","Ciro","Bustos","30437958","ciro.bustos@gmail.com","+54 9 3627 0325","Alumno","DNI","Item Created"
"003bm000011c9psAAA","Lautaro Benjamin","Castro","31921360","lautaro.benjamin.castro@gmail.com","+54 9 2692 1416","Alumno","DNI","Item Created"
"003bm000011c9ptAAA","Abril","Sosa","39268069","abril.sosa@gmail.com","+54 9 3331 4281","Alumno","DNI","Item Created"
"003bm000011c9puAAA","Maria Victoria","Ruiz","38689454","maria.victoria.ruiz@gmail.com","+54 9 2207 6028","Alumno","DNI","Item Created"
"003bm000011c9pvAAA","Dante","Vargas","34845546","dante.vargas@hotmail.com","+54 9 2629 6000","Alumno","DNI","Item Created"
"003bm000011c9pwAAA","Clara","Alvarez","43023911","clara.alvarez@yahoo.com","+54 9 2816 0515","Alumno","DNI","Item Created"
"003bm000011c9pxAAA","Jazmin","Sosa","36907787","jazmin.sosa@outlook.com","+54 9 2775 9254","Alumno","DNI","Item Created"
"003bm000011c9pyAAA","Olivia","Rodriguez","30566758","olivia.rodriguez@gmail.com","+54 9 3464 1700","Alumno","DNI","Item Created"
"003bm000011c9pzAAA","Valentin","Perez","37261587","valentin.perez@outlook.com","+54 9 2898 6859","Alumno","DNI","Item Created"
"003bm000011c9q0AAA","Thiago Benjamin","Sanchez","39041016","thiago.benjamin.sanchez@gmail.com","+54 9 2385 8705","Alumno","DNI","Item Created"
"003bm000011c9q1AAA","Delfina","Acosta","32169352","delfina.acosta@outlook.com","+54 9 2578 7523","Alumno","DNI","Item Created"
"003bm000011c9q2AAA","Dylan Benjamin","Medina","33922912","dylan.benjamin.medina@outlook.com","+54 9 2180 5550","Alumno","DNI","Item Created"
"003bm000011c9q3AAA","Mateo","Ramirez","31594777","mateo.ramirez@outlook.com","+54 9 3476 1002","Alumno","DNI","Item Created"
"003bm000011c9q4AAA","Lautaro","Soto","42266843","lautaro.soto@gmail.com","+54 9 3164 7741","Alumno","DNI","Item Created"
"003bm000011c9q5AAA","Francesca","Barrios","45826183","francesca.barrios@outlook.com","+54 9 2740 0345","Alumno","DNI","Item Created"
"003bm000011c9q6AAA","Lorenzo","Martin","37454570","lorenzo.martin@yahoo.com","+54 9 3629 4107","Alumno","DNI","Item Created"
"003bm000011c9q7AAA","Francesca","Sosa","41129177","","+54 9 3263 6818","Alumno","DNI","Item Created"
"003bm000011c9q8AAA","Alma","Rodriguez","32099297","alma.rodriguez@yahoo.com","+54 9 2746 8806","Alumno","DNI","Item Created"
"003bm000011c9q9AAA","Catalina","Diaz","31599603","catalina.diaz@hotmail.com","+54 9 2408 8941","Alumno","DNI","Item Created"
"003bm000011c9qAAAQ","Alma","Perez","33699765","alma.perez@hotmail.com","+54 9 3664 5122","Alumno","DNI","Item Created"
"003bm000011c9qBAAQ","Bianca","Silva","35579453","bianca.silva@outlook.com","+54 9 2534 1155","Alumno","DNI","Item Created"
"003bm000011c9qCAAQ","Ignacio","Gonzalez","34070539","ignacio.gonzalez@gmail.com","+54 9 2368 8357","Alumno","DNI","Item Created"
"003bm000011c9qDAAQ","Tiziana","Gonzalez","37054065","","+54 9 2494 4893","Alumno","DNI","Item Created"
"003bm000011c9qEAAQ","Ciro","Rodriguez","34631318","ciro.rodriguez@yahoo.com","+54 9 2847 7119","Alumno","DNI","Item Created"
"003bm000011c9qFAAQ","Delfina","Diaz","45181550","delfina.diaz@outlook.com","+54 9 3913 7400","Alumno","DNI","Item Created"
"003bm000011c9qGAAQ","Pedro","Lucero","40818237","pedro.lucero@yahoo.com","+54 9 3557 7108","Alumno","DNI","Item Created"
"003bm000011c9qHAAQ","Juana","Soto","45426738","juana.soto@gmail.com","+54 9 3811 4474","Alumno","DNI","Item Created"
"003bm000011c9qIAAQ","Santino","Gonzalez","35543489","santino.gonzalez@gmail.com","+54 9 2703 1064","Alumno","DNI","Item Created"
"003bm000011c9qJAAQ","Samuel","Silva","40776019","samuel.silva@outlook.com","+54 9 3546 2542","Alumno","DNI","Item Created"
"003bm000011c9qKAAQ","Santino","Villalba","43771658","santino.villalba@outlook.com","+54 9 3603 7640","Alumno","DNI","Item Created"
"003bm000011c9qLAAQ","Thiago Benjamin","Romero","34715773","thiago.benjamin.romero@outlook.com","+54 9 3605 8576","Alumno","DNI","Item Created"
"003bm000011c9qMAAQ","Julian","Perez","43695456","julian.perez@outlook.com","+54 9 3364 0937","Alumno","DNI","Item Created"
"003bm000011c9qNAAQ","Maria Victoria","Diaz","32151241","maria.victoria.diaz@outlook.com","+54 9 2530 2803","Alumno","DNI","Item Created"
"003bm000011c9qOAAQ","Valentina ","Fernandez","33130984","valentina..fernandez@yahoo.com","+54 9 2451 6282","Alumno","DNI","Item Created"
"003bm000011c9qPAAQ","Jeronimo","Arias","42280040","jeronimo.arias@hotmail.com","+54 9 3493 4405","Alumno","DNI","Item Created"
"003bm000011c9qQAAQ","Lautaro","Franco","35325959","lautaro.franco@gmail.com","+54 9 3794 0608","Alumno","DNI","Item Created"
"003bm000011c9qRAAQ","Francesca","Quiroga","39402003","francesca.quiroga@yahoo.com","+54 9 2402 0580","Alumno","DNI","Item Created"
"003bm000011c9qSAAQ","Morena Jazmin","Rivero","37083223","morena.jazmin.rivero@hotmail.com","+54 9 2396 0275","Alumno","DNI","Item Created"
"003bm000011c9qTAAQ","Sofia","Benitez","44780393","sofia.benitez@gmail.com","+54 9 2247 9330","Alumno","DNI","Item Created"
"003bm000011c9qUAAQ","Jazmin","Figueroa","33506985","","+54 9 3622 1648","Alumno","DNI","Item Created"
"003bm000011c9qVAAQ","Valentina","Rivero","42576713","valentina.rivero@yahoo.com","+54 9 2165 8078","Alumno","DNI","Item Created"
"003bm000011c9qWAAQ","Ambar","Benitez","39856178","ambar.benitez@hotmail.com","+54 9 2801 5416","Alumno","DNI","Item Created"
"003bm000011c9qXAAQ","Candelaria","Vazquez","43010564","candelaria.vazquez@hotmail.com","+54 9 2233 0908","Alumno","DNI","Item Created"
"003bm000011c9qYAAQ","Thiago Daniel","Gonzalez","30339434","thiago.daniel.gonzalez@yahoo.com","+54 9 2217 6392","Alumno","DNI","Item Created"
"003bm000011c9qZAAQ","Josefina","Castillo","40133866","josefina.castillo@outlook.com","+54 9 3540 3797","Alumno","DNI","Item Created"
"003bm000011c9qaAAA","Matias","Mendoza","42799422","matias.mendoza@gmail.com","+54 9 2795 0884","Alumno","DNI","Item Created"
"003bm000011c9qbAAA","Tomas Benjamin","Martinez","38162732","tomas.benjamin.martinez@gmail.com","+54 9 2415 9046","Alumno","DNI","Item Created"
"003bm000011c9qcAAA","Facundo","Lopez","39216162","facundo.lopez@outlook.com","+54 9 3678 2102","Alumno","DNI","Item Created"
"003bm000011c9qdAAA","Thiago Ezequiel","Herrera","30365765","thiago.ezequiel.herrera@yahoo.com","+54 9 3949 9501","Alumno","DNI","Item Created"
"003bm000011c9qeAAA","Kiara","Fernandez","37550168","kiara.fernandez@yahoo.com","+54 9 2356 7343","Alumno","DNI","Item Created"
"003bm000011c9qfAAA","Dante","Lopez","39691054","dante.lopez@hotmail.com","+54 9 3829 3464","Alumno","DNI","Item Created"
"003bm000011c9qgAAA","Milagros","Arias","34529542","milagros.arias@gmail.com","+54 9 3313 3516","Alumno","DNI","Item Created"
"003bm000011c9qhAAA","Lautaro","Valdez","34255143","lautaro.valdez@hotmail.com","+54 9 2758 1224","Alumno","DNI","Item Created"
"003bm000011c9qiAAA","Lorenzo","Fernandez","39001607","lorenzo.fernandez@hotmail.com","+54 9 3350 2779","Alumno","DNI","Item Created"
"003bm000011c9qjAAA","Ignacio","Ruiz","37849139","ignacio.ruiz@gmail.com","+54 9 3588 9837","Alumno","DNI","Item Created"
"003bm000011c9qkAAA","Ian Ezequiel","Carrizo","42677307","ian.ezequiel.carrizo@gmail.com","+54 9 2218 5047","Alumno","DNI","Item Created"
"003bm000011c9qlAAA","Candelaria","Benitez","36514168","candelaria.benitez@gmail.com","+54 9 2535 7985","Alumno","DNI","Item Created"
"003bm000011c9qmAAA","Juan Sebastian","Romero","33444595","juan.sebastian.romero@gmail.com","+54 9 2582 0532","Alumno","DNI","Item Created"
"003bm000011c9qnAAA","Bruno","Pereyra","37253616","bruno.pereyra@gmail.com","+54 9 3157 6195","Alumno","DNI","Item Created"
"003bm000011c9qoAAA","Alma Valentina","Molina","30782743","alma.valentina.molina@outlook.com","+54 9 2479 6504","Alumno","DNI","Item Created"
"003bm000011c9qpAAA","Julieta","Figueroa","38724522","julieta.figueroa@outlook.com","+54 9 3893 0912","Alumno","DNI","Item Created"
"003bm000011c9qqAAA","Juana","Gomez","33857648","juana.gomez@yahoo.com","+54 9 3375 2886","Alumno","DNI","Item Created"
"003bm000011c9qrAAA","Victoria","Bustos","35471829","victoria.bustos@yahoo.com","+54 9 3491 4998","Alumno","DNI","Item Created"
"003bm000011c9qsAAA","Benjamin","Herrera","40051444","benjamin.herrera@yahoo.com","+54 9 3584 5295","Alumno","DNI","Item Created"
"003bm000011c9qtAAA","Emma","Vazquez","44912505","emma.vazquez@outlook.com","+54 9 2537 3053","Alumno","DNI","Item Created"
"003bm000011c9quAAA","Delfina","Aguirre","32864447","delfina.aguirre@yahoo.com","+54 9 2228 1078","Alumno","DNI","Item Created"
"003bm000011c9qvAAA","Bautista","Torres","43991901","bautista.torres@yahoo.com","+54 9 3821 7001","Alumno","DNI","Item Created"
"003bm000011c9qwAAA","Benjamin","Sosa","33696189","benjamin.sosa@yahoo.com","+54 9 3981 2286","Alumno","DNI","Item Created"
"003bm000011c9qxAAA","Alfonsina","Medina","41848705","alfonsina.medina@outlook.com","+54 9 3389 8678","Alumno","DNI","Item Created"
"003bm000011c9qyAAA","Juan Manuel","Castro","38114009","juan.manuel.castro@yahoo.com","+54 9 3346 6462","Alumno","DNI","Item Created"
"003bm000011c9qzAAA","Francesca","Martinez","33488611","francesca.martinez@yahoo.com","+54 9 2945 3631","Alumno","DNI","Item Created"
"003bm000011c9r0AAA","Catalina","Rodriguez","36286352","catalina.rodriguez@gmail.com","+54 9 3577 2423","Alumno","DNI","Item Created"
"003bm000011c9r1AAA","Francisco","Gonzalez","39264124","francisco.gonzalez@outlook.com","+54 9 2204 3954","Alumno","DNI","Item Created"
"003bm000011c9r2AAA","Santiago","Godoy","35965210","santiago.godoy@outlook.com","+54 9 2885 4543","Alumno","DNI","Item Created"
"003bm000011c9r3AAA","Maria Paz","Gutierrez","45298142","maria.paz.gutierrez@hotmail.com","+54 9 2616 1530","Alumno","DNI","Item Created"
"003bm000011c9r4AAA","Santino","Lopez","34265698","santino.lopez@hotmail.com","+54 9 2408 8377","Alumno","DNI","Item Created"
"003bm000011c9r5AAA","Rafael","Flores","40579606","rafael.flores@outlook.com","+54 9 2952 1963","Alumno","DNI","Item Created"
"003bm000011c9r6AAA","Emma","Valdez","43978117","emma.valdez@yahoo.com","+54 9 2552 3105","Alumno","DNI","Item Created"
"003bm000011c9r7AAA","Mia Jazmin","Castillo","32556008","mia.jazmin.castillo@gmail.com","+54 9 2104 5495","Alumno","DNI","Item Created"
"003bm000011c9r8AAA","Victoria","Fernandez","37326359","victoria.fernandez@outlook.com","+54 9 2172 0879","Alumno","DNI","Item Created"
"003bm000011c9r9AAA","Juan Martin","Rivero","43362081","juan.martin.rivero@outlook.com","+54 9 3784 9092","Alumno","DNI","Item Created"
"003bm000011c9rAAAQ","León","Blanco","42221418","leon.blanco@outlook.com","+54 9 2934 2600","Alumno","DNI","Item Created"
"003bm000011c9rBAAQ","Emma","Rodriguez","30974929","emma.rodriguez@yahoo.com","+54 9 3424 9857","Alumno","DNI","Item Created"
"003bm000011c9rCAAQ","Morena","Luna","37347578","morena.luna@yahoo.com","+54 9 3147 0669","Alumno","DNI","Item Created"
"003bm000011c9rDAAQ","Fausto","Gutierrez","40649002","fausto.gutierrez@outlook.com","+54 9 3283 3666","Alumno","DNI","Item Created"
"003bm000011c9rEAAQ","Lorenzo","Blanco","33115581","lorenzo.blanco@gmail.com","+54 9 2904 2649","Alumno","DNI","Item Created"
"003bm000011c9rFAAQ","Uma ","Martin","39405037","uma..martin@outlook.com","+54 9 2922 7871","Alumno","DNI","Item Created"
"003bm000011c9rGAAQ","Malena","Rios","37831209","malena.rios@yahoo.com","+54 9 2647 5314","Alumno","DNI","Item Created"
"003bm000011c9rHAAQ","Martina","Martinez","37179608","martina.martinez@outlook.com","+54 9 2879 0441","Alumno","DNI","Item Created"
"003bm000011c9rIAAQ","Felipe","Gonzalez","31399534","felipe.gonzalez@gmail.com","+54 9 2755 8309","Alumno","DNI","Item Created"
"003bm000011c9rJAAQ","Delfina","Acosta","45090532","delfina.acosta@yahoo.com","+54 9 3972 0578","Alumno","DNI","Item Created"
"003bm000011c9rKAAQ","Joaquin","Ledesma","33221169","joaquin.ledesma@gmail.com","+54 9 2581 8360","Alumno","DNI","Item Created"
"003bm000011c9rLAAQ","Ian Ezequiel","Paez","35810239","ian.ezequiel.paez@outlook.com","+54 9 2765 0639","Alumno","DNI","Item Created"
"003bm000011c9rMAAQ","Bruno","Gomez","37223015","bruno.gomez@hotmail.com","+54 9 3921 3077","Alumno","DNI","Item Created"
"003bm000011c9rNAAQ","Mateo Agustin","Cabrera","33049597","mateo.agustin.cabrera@hotmail.com","+54 9 3958 3082","Alumno","DNI","Item Created"
"003bm000011c9rOAAQ","Luz Milagros","Soria","37329041","luz.milagros.soria@yahoo.com","+54 9 3373 6824","Alumno","DNI","Item Created"
"003bm000011c9rPAAQ","Lautaro","Alvarez","40727710","lautaro.alvarez@hotmail.com","+54 9 2797 4272","Alumno","DNI","Item Created"
"003bm000011c9rQAAQ","Micaela","Sanchez","38048801","micaela.sanchez@gmail.com","+54 9 2165 0656","Alumno","DNI","Item Created"
"003bm000011c9rRAAQ","Felipe","Fernandez","44210932","felipe.fernandez@outlook.com","+54 9 2561 4109","Alumno","DNI","Item Created"
"003bm000011c9rSAAQ","Isabel","Rodriguez","39695989","isabel.rodriguez@gmail.com","+54 9 3625 1347","Alumno","DNI","Item Created"
"003bm000011c9rTAAQ","Valentin","Diaz","41147686","valentin.diaz@hotmail.com","+54 9 3886 3342","Alumno","DNI","Item Created"
"003bm000011c9rUAAQ","Matilda","Nuñez","34209869","matilda.nunez@yahoo.com","+54 9 2750 1204","Alumno","DNI","Item Created"
"003bm000011c9rVAAQ","Ana Paula","Cardozo","38485886","ana.paula.cardozo@hotmail.com","+54 9 3537 9742","Alumno","DNI","Item Created"
"003bm000011c9rWAAQ","Santino","Bustos","34363040","santino.bustos@hotmail.com","+54 9 2979 3338","Alumno","DNI","Item Created"
"003bm000011c9rXAAQ","Mia Morena","Ramos","35282987","mia.morena.ramos@yahoo.com","+54 9 2255 6382","Alumno","DNI","Item Created"
"003bm000011c9rYAAQ","Milagros","Perez","36935055","milagros.perez@yahoo.com","+54 9 3695 5944","Alumno","DNI","Item Created"
"003bm000011c9rZAAQ","Valentina","Vega","42509169","valentina.vega@outlook.com","+54 9 2541 0855","Alumno","DNI","Item Created"
"003bm000011c9raAAA","Gino","Rios","43802935","gino.rios@outlook.com","+54 9 2666 2954","Alumno","DNI","Item Created"
"003bm000011c9rbAAA","Juan Ignacio","Torres","38726954","juan.ignacio.torres@gmail.com","+54 9 3460 5839","Alumno","DNI","Item Created"
"003bm000011c9rcAAA","Valentina","Perez","41330737","valentina.perez@outlook.com","+54 9 3253 7935","Alumno","DNI","Item Created"
"003bm000011c9rdAAA","Nahiara","Luna","42024629","nahiara.luna@yahoo.com","+54 9 2751 6979","Alumno","DNI","Item Created"
"003bm000011c9reAAA","Juliana","Vera","44370456","juliana.vera@outlook.com","+54 9 2907 3012","Alumno","DNI","Item Created"
"003bm000011c9rfAAA","Santiago","Perez","33074317","santiago.perez@gmail.com","+54 9 3371 9288","Alumno","DNI","Item Created"
"003bm000011c9rgAAA","Malena","Fernandez","33957369","malena.fernandez@gmail.com","+54 9 2869 1744","Alumno","DNI","Item Created"
"003bm000011c9rhAAA","Lorenzo","Sosa","38451826","lorenzo.sosa@outlook.com","+54 9 2179 6644","Alumno","DNI","Item Created"
"003bm000011c9riAAA","Faustino","Roldan","38373582","faustino.roldan@yahoo.com","+54 9 2900 1671","Alumno","DNI","Item Created"
"003bm000011c9rjAAA","Mia","Villalba","31922848","mia.villalba@yahoo.com","+54 9 3660 2379","Alumno","DNI","Item Created"
"003bm000011c9rkAAA","Ana Paula","Martinez","39269288","ana.paula.martinez@hotmail.com","+54 9 2316 3329","Alumno","DNI","Item Created"
"003bm000011c9rlAAA","Joaquín","Castro","36702199","joaquin.castro@outlook.com","+54 9 2242 8548","Alumno","DNI","Item Created"
"003bm000011c9rmAAA","Mateo Agustin","Rodriguez","45039367","mateo.agustin.rodriguez@hotmail.com","+54 9 3653 9166","Alumno","DNI","Item Created"
"003bm000011c9rnAAA","Juan Pablo","Romero","36953747","juan.pablo.romero@gmail.com","+54 9 3361 8209","Alumno","DNI","Item Created"
"003bm000011c9roAAA","Simon","Dominguez","44910143","simon.dominguez@hotmail.com","+54 9 3132 8890","Alumno","DNI","Item Created"
"003bm000011c9rpAAA","Camila","Duarte","45265185","camila.duarte@gmail.com","+54 9 2702 2020","Alumno","DNI","Item Created"
"003bm000011c9rqAAA","Valentina","Soto","44617524","valentina.soto@outlook.com","+54 9 3624 2276","Alumno","DNI","Item Created"
"003bm000011c9rrAAA","Mia","Correa","39386861","mia.correa@hotmail.com","+54 9 3137 9865","Alumno","DNI","Item Created"
"003bm000011c9rsAAA","Ambar","Gomez","33827674","ambar.gomez@hotmail.com","+54 9 2614 8695","Alumno","DNI","Item Created"
"003bm000011c9rtAAA","Kiara","Ramos","31158762","kiara.ramos@outlook.com","+54 9 3473 8411","Alumno","DNI","Item Created"
"003bm000011c9ruAAA","Mia Valentina","Ojeda","42117900","mia.valentina.ojeda@gmail.com","+54 9 3757 7212","Alumno","DNI","Item Created"
"003bm000011c9rvAAA","Martina","Valdez","38218744","martina.valdez@outlook.com","+54 9 3549 9907","Alumno","DNI","Item Created"
"003bm000011c9rwAAA","Thiago Daniel","Gonzalez","31438742","thiago.daniel.gonzalez@gmail.com","+54 9 3758 6863","Alumno","DNI","Item Created"
"003bm000011c9rxAAA","Mateo","Gonzalez","43270052","mateo.gonzalez@outlook.com","+54 9 2136 5520","Alumno","DNI","Item Created"
"003bm000011c9ryAAA","Amparo","Ledesma","42706367","amparo.ledesma@outlook.com","+54 9 2660 1868","Alumno","DNI","Item Created"
"003bm000011c9rzAAA","Santino Agustin","Rojas","43159265","santino.agustin.rojas@yahoo.com","+54 9 3216 3261","Alumno","DNI","Item Created"
"003bm000011c9s0AAA","Santino","Perez","44654293","santino.perez@yahoo.com","+54 9 2194 4672","Alumno","DNI","Item Created"
"003bm000011c9s1AAA","Alma","Figueroa","41333233","alma.figueroa@hotmail.com","+54 9 3610 0018","Alumno","DNI","Item Created"
"003bm000011c9s2AAA","Sebastian","Peralta","30469731","sebastian.peralta@gmail.com","+54 9 3965 9347","Alumno","DNI","Item Created"
"003bm000011c9s3AAA","Thiago","Diaz","33910188","thiago.diaz@gmail.com","+54 9 3576 1975","Alumno","DNI","Item Created"
"003bm000011c9s4AAA","Lautaro","Silva","34971595","lautaro.silva@gmail.com","+54 9 3481 9495","Alumno","DNI","Item Created"
"003bm000011c9s5AAA","Santiago","Avila","40729905","santiago.avila@outlook.com","+54 9 3841 2532","Alumno","DNI","Item Created"
"003bm000011c9s6AAA","Valentina","Suarez","42757045","valentina.suarez@hotmail.com","+54 9 2634 5699","Alumno","DNI","Item Created"
"003bm000011c9s7AAA","Morena","Duarte","44308885","morena.duarte@outlook.com","+54 9 2249 9550","Alumno","DNI","Item Created"
"003bm000011c9s8AAA","Renzo","Gomez","35320655","renzo.gomez@outlook.com","+54 9 3182 6750","Alumno","DNI","Item Created"
"003bm000011c9s9AAA","Agustin","Suarez","38164166","agustin.suarez@hotmail.com","+54 9 3509 8099","Alumno","DNI","Item Created"
"003bm000011c9sAAAQ","Sofia","Godoy","30946614","sofia.godoy@hotmail.com","+54 9 2277 7438","Alumno","DNI","Item Created"
"003bm000011c9sBAAQ","Juan Francisco","Escobar","45417967","juan.francisco.escobar@yahoo.com","+54 9 3550 2492","Alumno","DNI","Item Created"
"003bm000011c9sCAAQ","Juan Ignacio","Lopez","34033433","juan.ignacio.lopez@gmail.com","+54 9 3734 1359","Alumno","DNI","Item Created"
"003bm000011c9sDAAQ","Oriana","Sanchez","34617592","oriana.sanchez@outlook.com","+54 9 2971 4369","Alumno","DNI","Item Created"
"003bm000011c9sEAAQ","Alejo","Acosta","37168127","alejo.acosta@outlook.com","+54 9 3574 5548","Alumno","DNI","Item Created"
"003bm000011c9sFAAQ","Ian Ezequiel","Sosa","40513724","ian.ezequiel.sosa@yahoo.com","+54 9 2709 1624","Alumno","DNI","Item Created"
"003bm000011c9sGAAQ","Martina","Soria","40980648","martina.soria@outlook.com","+54 9 2849 5957","Alumno","DNI","Item Created"
