"Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","ERROR"
"31221561","UX-100","31221561_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31681085","NEG-400","31681085_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44343339","IA-300","44343339_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31445923","GEN-101","31445923_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33418893","UX-100","33418893_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40269989","IA-400","40269989_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40437078","DAT-305","40437078_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32270986","IA-300","32270986_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31136038","MKT-200","31136038_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44190336","IA-400","44190336_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36996781","IA-400","36996781_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40235116","IA-400","40235116_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46410216","MKT-200","46410216_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43558573","DAT-101","43558573_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"39796864","IA-300","39796864_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45368291","MKT-200","45368291_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46890428","DEV-101","46890428_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36511898","GEN-101","36511898_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37639684","DEV-101","37639684_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44197978","DAT-201","44197978_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30301798","GEN-101","30301798_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40833222","NEG-400","40833222_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44730308","DAT-305","44730308_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45663240","DAT-201","45663240_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32604998","MKT-200","32604998_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30808375","IA-400","30808375_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33518284","GEN-101","33518284_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30224289","DAT-101","30224289_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30520054","MKT-200","30520054_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36511898","MKT-200","36511898_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31332769","IA-300","31332769_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44197978","DEV-101","44197978_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44415606","UX-100","44415606_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40437078","NEG-400","40437078_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37639684","IA-300","37639684_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44190336","NEG-400","44190336_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44343339","GEN-101","44343339_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45280236","MKT-200","45280236_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30808375","NEG-400","30808375_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37335497","IA-300","37335497_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37091816","IA-400","37091816_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45280236","IA-300","45280236_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41907942","DAT-201","41907942_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44544802","DAT-201","44544802_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44197978","DAT-305","44197978_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32459600","DAT-201","32459600_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"47075635","DEV-101","47075635_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"47320705","UX-100","47320705_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44544802","DAT-305","44544802_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31786305","DAT-101","31786305_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33792064","MKT-200","33792064_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45311516","MKT-200","45311516_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45225711","DAT-101","45225711_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46890428","UX-100","46890428_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32844429","DEV-101","32844429_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31786305","DAT-305","31786305_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33568791","IA-300","33568791_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31332769","UX-100","31332769_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33201122","DAT-305","33201122_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40104822","GEN-101","40104822_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40833222","MKT-200","40833222_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33614240","IA-400","33614240_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"38714246","IA-300","38714246_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31848115","IA-300","31848115_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40175984","DAT-305","40175984_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32844429","NEG-400","32844429_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43729856","GEN-101","43729856_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40284355","DEV-101","40284355_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40437078","DEV-101","40437078_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44724307","DAT-201","44724307_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41016204","IA-300","41016204_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32027618","NEG-400","32027618_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"35077928","UX-100","35077928_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37799625","DAT-305","37799625_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44544802","GEN-101","44544802_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"38714246","MKT-200","38714246_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44730308","NEG-400","44730308_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43507384","DEV-101","43507384_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30674136","UX-100","30674136_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36219416","GEN-101","36219416_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33792064","DAT-101","33792064_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43558573","MKT-200","43558573_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31681085","DAT-305","31681085_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43871938","NEG-400","43871938_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30277884","GEN-101","30277884_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43652049","IA-400","43652049_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36742732","NEG-400","36742732_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37799625","GEN-101","37799625_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44286872","UX-100","44286872_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33201122","MKT-200","33201122_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33800391","GEN-101","33800391_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32027618","MKT-200","32027618_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40235116","DAT-305","40235116_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46410216","NEG-400","46410216_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"35844073","DAT-305","35844073_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44190336","DAT-201","44190336_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"37091816","IA-300","37091816_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31332769","IA-400","31332769_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"35077928","DEV-101","35077928_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"38714246","DEV-101","38714246_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"34341037","UX-100","34341037_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46890428","GEN-101","46890428_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43558573","GEN-101","43558573_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44286872","NEG-400","44286872_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41016204","DAT-305","41016204_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"32935035","NEG-400","32935035_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40833222","IA-300","40833222_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40437078","MKT-200","40437078_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44730308","DAT-201","44730308_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"34223113","GEN-101","34223113_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43342517","GEN-101","43342517_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31445923","IA-400","31445923_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41785959","DAT-101","41785959_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"39796864","DAT-101","39796864_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"38040781","NEG-400","38040781_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46585675","DAT-101","46585675_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31221480","IA-400","31221480_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41016204","MKT-200","41016204_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"34316765","GEN-101","34316765_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44343339","MKT-200","44343339_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44343339","IA-400","44343339_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"38040781","DAT-305","38040781_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"34341037","MKT-200","34341037_MKT-200_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44343339","DAT-101","44343339_DAT-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41016204","IA-400","41016204_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"36996781","GEN-101","36996781_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"47221206","GEN-101","47221206_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"41907942","IA-400","41907942_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"30674136","IA-400","30674136_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43678310","UX-100","43678310_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33614240","DAT-201","33614240_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45225711","DEV-101","45225711_DEV-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"44415606","DAT-201","44415606_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"43558573","NEG-400","43558573_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40235116","NEG-400","40235116_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40269989","DAT-305","40269989_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46585675","UX-100","46585675_UX-100_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46890428","IA-300","46890428_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
"40204911","DAT-305","40204911_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"35844073","DAT-201","35844073_DAT-201_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33614240","GEN-101","33614240_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"35310111","NEG-400","35310111_NEG-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"46193548","DAT-305","46193548_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"31136038","DAT-305","31136038_DAT-305_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33792064","IA-400","33792064_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"33568791","GEN-101","33568791_GEN-101_2025-2","2025-2","Value does not exist or does not match filter criteria."
"45225711","IA-400","45225711_IA-400_2025-2","2025-2","Value does not exist or does not match filter criteria."
"34364066","IA-300","34364066_IA-300_2025-2","2025-2","Value does not exist or does not match filter criteria."
