"Numero_Documento__c","Codigo_Materia","ID_Importacion","Anio_Lectivo","ERROR"
"31221480","UX-100","31221480_UX-100_2025-1","2025-1","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"31221480","DAT-305","31221480_DAT-305_2025-1","2025-1","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"46410216","NEG-400","46410216_NEG-400_2025-1","2025-1","Foreign key external ID: 46410216 not found for field Numero_Documento__c in entity Contact"
"32027618","DAT-305","32027618_DAT-305_2025-1","2025-1","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"31332769","DAT-305","31332769_DAT-305_2025-1","2025-1","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"43342517","MKT-200","43342517_MKT-200_2025-1","2025-1","Foreign key external ID: 43342517 not found for field Numero_Documento__c in entity Contact"
"45280236","DAT-201","45280236_DAT-201_2025-1","2025-1","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"47221206","DEV-101","47221206_DEV-101_2025-1","2025-1","Foreign key external ID: 47221206 not found for field Numero_Documento__c in entity Contact"
"44286872","MKT-200","44286872_MKT-200_2025-1","2025-1","Foreign key external ID: 44286872 not found for field Numero_Documento__c in entity Contact"
"31221561","IA-400","31221561_IA-400_2025-1","2025-1","Foreign key external ID: 31221561 not found for field Numero_Documento__c in entity Contact"
"37412229","IA-300","37412229_IA-300_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"44190336","UX-100","44190336_UX-100_2025-1","2025-1","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"34341037","GEN-101","34341037_GEN-101_2025-1","2025-1","Foreign key external ID: 34341037 not found for field Numero_Documento__c in entity Contact"
"44343339","DAT-305","44343339_DAT-305_2025-1","2025-1","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"37639684","NEG-400","37639684_NEG-400_2025-1","2025-1","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"34341037","IA-300","34341037_IA-300_2025-1","2025-1","Foreign key external ID: 34341037 not found for field Numero_Documento__c in entity Contact"
"38714246","DAT-201","38714246_DAT-201_2025-1","2025-1","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"43652049","DAT-201","43652049_DAT-201_2025-1","2025-1","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"33800391","DAT-201","33800391_DAT-201_2025-1","2025-1","Foreign key external ID: 33800391 not found for field Numero_Documento__c in entity Contact"
"43558573","UX-100","43558573_UX-100_2025-1","2025-1","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"44724307","DAT-305","44724307_DAT-305_2025-1","2025-1","Foreign key external ID: 44724307 not found for field Numero_Documento__c in entity Contact"
"32604998","DEV-101","32604998_DEV-101_2025-1","2025-1","Foreign key external ID: 32604998 not found for field Numero_Documento__c in entity Contact"
"33614240","DEV-101","33614240_DEV-101_2025-1","2025-1","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"38405437","MKT-200","38405437_MKT-200_2025-1","2025-1","Foreign key external ID: 38405437 not found for field Numero_Documento__c in entity Contact"
"30808375","DAT-201","30808375_DAT-201_2025-1","2025-1","Foreign key external ID: 30808375 not found for field Numero_Documento__c in entity Contact"
"32935035","UX-100","32935035_UX-100_2025-1","2025-1","Foreign key external ID: 32935035 not found for field Numero_Documento__c in entity Contact"
"31332769","GEN-101","31332769_GEN-101_2025-1","2025-1","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"44197978","IA-300","44197978_IA-300_2025-1","2025-1","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"40204911","DAT-305","40204911_DAT-305_2025-1","2025-1","Foreign key external ID: 40204911 not found for field Numero_Documento__c in entity Contact"
"31681085","MKT-200","31681085_MKT-200_2025-1","2025-1","Foreign key external ID: 31681085 not found for field Numero_Documento__c in entity Contact"
"31136038","NEG-400","31136038_NEG-400_2025-1","2025-1","Foreign key external ID: 31136038 not found for field Numero_Documento__c in entity Contact"
"40852091","MKT-200","40852091_MKT-200_2025-1","2025-1","Foreign key external ID: 40852091 not found for field Numero_Documento__c in entity Contact"
"32459600","IA-300","32459600_IA-300_2025-1","2025-1","Foreign key external ID: 32459600 not found for field Numero_Documento__c in entity Contact"
"45663240","MKT-200","45663240_MKT-200_2025-1","2025-1","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"30224289","GEN-101","30224289_GEN-101_2025-1","2025-1","Foreign key external ID: 30224289 not found for field Numero_Documento__c in entity Contact"
"39796864","GEN-101","39796864_GEN-101_2025-1","2025-1","Foreign key external ID: 39796864 not found for field Numero_Documento__c in entity Contact"
"34364066","MKT-200","34364066_MKT-200_2025-1","2025-1","Foreign key external ID: 34364066 not found for field Numero_Documento__c in entity Contact"
"32027618","IA-300","32027618_IA-300_2025-1","2025-1","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"43037722","DAT-201","43037722_DAT-201_2025-1","2025-1","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"45663240","DAT-101","45663240_DAT-101_2025-1","2025-1","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"33800391","GEN-101","33800391_GEN-101_2025-1","2025-1","Foreign key external ID: 33800391 not found for field Numero_Documento__c in entity Contact"
"34223113","IA-300","34223113_IA-300_2025-1","2025-1","Foreign key external ID: 34223113 not found for field Numero_Documento__c in entity Contact"
"45225711","DEV-101","45225711_DEV-101_2025-1","2025-1","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"30277884","GEN-101","30277884_GEN-101_2025-1","2025-1","Foreign key external ID: 30277884 not found for field Numero_Documento__c in entity Contact"
"43871938","DAT-101","43871938_DAT-101_2025-1","2025-1","Foreign key external ID: 43871938 not found for field Numero_Documento__c in entity Contact"
"30808375","DEV-101","30808375_DEV-101_2025-1","2025-1","Foreign key external ID: 30808375 not found for field Numero_Documento__c in entity Contact"
"43678310","DAT-101","43678310_DAT-101_2025-1","2025-1","Foreign key external ID: 43678310 not found for field Numero_Documento__c in entity Contact"
"33418893","IA-400","33418893_IA-400_2025-1","2025-1","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"45311516","DAT-101","45311516_DAT-101_2025-1","2025-1","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"30301798","IA-300","30301798_IA-300_2025-1","2025-1","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"45225711","GEN-101","45225711_GEN-101_2025-1","2025-1","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"46585675","DAT-101","46585675_DAT-101_2025-1","2025-1","Foreign key external ID: 46585675 not found for field Numero_Documento__c in entity Contact"
"46890428","DAT-305","46890428_DAT-305_2025-1","2025-1","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"30301798","GEN-101","30301798_GEN-101_2025-1","2025-1","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"37412229","GEN-101","37412229_GEN-101_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"44197978","DAT-201","44197978_DAT-201_2025-1","2025-1","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"41016204","GEN-101","41016204_GEN-101_2025-1","2025-1","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"45225711","DAT-101","45225711_DAT-101_2025-1","2025-1","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"38405437","DAT-305","38405437_DAT-305_2025-1","2025-1","Foreign key external ID: 38405437 not found for field Numero_Documento__c in entity Contact"
"37412229","DAT-201","37412229_DAT-201_2025-1","2025-1","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"47075635","IA-300","47075635_IA-300_2025-1","2025-1","Foreign key external ID: 47075635 not found for field Numero_Documento__c in entity Contact"
"32844429","NEG-400","32844429_NEG-400_2025-1","2025-1","Foreign key external ID: 32844429 not found for field Numero_Documento__c in entity Contact"
"45225711","NEG-400","45225711_NEG-400_2025-1","2025-1","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"40104822","DEV-101","40104822_DEV-101_2025-1","2025-1","Foreign key external ID: 40104822 not found for field Numero_Documento__c in entity Contact"
"44086116","IA-300","44086116_IA-300_2025-1","2025-1","Foreign key external ID: 44086116 not found for field Numero_Documento__c in entity Contact"
"43037722","MKT-200","43037722_MKT-200_2025-1","2025-1","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"30277884","DAT-305","30277884_DAT-305_2025-1","2025-1","Foreign key external ID: 30277884 not found for field Numero_Documento__c in entity Contact"
"43652049","IA-300","43652049_IA-300_2025-1","2025-1","Foreign key external ID: 43652049 not found for field Numero_Documento__c in entity Contact"
"47075635","IA-400","47075635_IA-400_2025-1","2025-1","Foreign key external ID: 47075635 not found for field Numero_Documento__c in entity Contact"
"40852091","UX-100","40852091_UX-100_2025-1","2025-1","Foreign key external ID: 40852091 not found for field Numero_Documento__c in entity Contact"
"34364066","GEN-101","34364066_GEN-101_2025-1","2025-1","Foreign key external ID: 34364066 not found for field Numero_Documento__c in entity Contact"
"37091816","GEN-101","37091816_GEN-101_2025-1","2025-1","Foreign key external ID: 37091816 not found for field Numero_Documento__c in entity Contact"
"41907942","DAT-201","41907942_DAT-201_2025-1","2025-1","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"31332769","MKT-200","31332769_MKT-200_2025-1","2025-1","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"41016204","MKT-200","41016204_MKT-200_2025-1","2025-1","Foreign key external ID: 41016204 not found for field Numero_Documento__c in entity Contact"
"39796864","IA-300","39796864_IA-300_2025-1","2025-1","Foreign key external ID: 39796864 not found for field Numero_Documento__c in entity Contact"
"40284355","IA-300","40284355_IA-300_2025-1","2025-1","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"40852091","IA-300","40852091_IA-300_2025-1","2025-1","Foreign key external ID: 40852091 not found for field Numero_Documento__c in entity Contact"
"41785959","DAT-101","41785959_DAT-101_2025-1","2025-1","Foreign key external ID: 41785959 not found for field Numero_Documento__c in entity Contact"
"40284355","IA-400","40284355_IA-400_2025-1","2025-1","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"30224289","IA-300","30224289_IA-300_2025-1","2025-1","Foreign key external ID: 30224289 not found for field Numero_Documento__c in entity Contact"
"40833222","IA-400","40833222_IA-400_2025-2","2025-2","Foreign key external ID: 40833222 not found for field Numero_Documento__c in entity Contact"
"47731681","GEN-101","47731681_GEN-101_2025-2","2025-2","Foreign key external ID: 47731681 not found for field Numero_Documento__c in entity Contact"
"37335497","DEV-101","37335497_DEV-101_2025-2","2025-2","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"45663240","IA-300","45663240_IA-300_2025-2","2025-2","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"33418893","GEN-101","33418893_GEN-101_2025-2","2025-2","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"44415606","DEV-101","44415606_DEV-101_2025-2","2025-2","Foreign key external ID: 44415606 not found for field Numero_Documento__c in entity Contact"
"31221480","GEN-101","31221480_GEN-101_2025-2","2025-2","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"44476887","IA-400","44476887_IA-400_2025-2","2025-2","Foreign key external ID: 44476887 not found for field Numero_Documento__c in entity Contact"
"34223113","NEG-400","34223113_NEG-400_2025-2","2025-2","Foreign key external ID: 34223113 not found for field Numero_Documento__c in entity Contact"
"36511898","DEV-101","36511898_DEV-101_2025-2","2025-2","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"44730308","MKT-200","44730308_MKT-200_2025-2","2025-2","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"33201122","IA-300","33201122_IA-300_2025-2","2025-2","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"41785959","DAT-305","41785959_DAT-305_2025-2","2025-2","Foreign key external ID: 41785959 not found for field Numero_Documento__c in entity Contact"
"44445238","DAT-201","44445238_DAT-201_2025-2","2025-2","Foreign key external ID: 44445238 not found for field Numero_Documento__c in entity Contact"
"37335497","GEN-101","37335497_GEN-101_2025-2","2025-2","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"44286872","DEV-101","44286872_DEV-101_2025-2","2025-2","Foreign key external ID: 44286872 not found for field Numero_Documento__c in entity Contact"
"44844263","IA-400","44844263_IA-400_2025-2","2025-2","Foreign key external ID: 44844263 not found for field Numero_Documento__c in entity Contact"
"45663240","DEV-101","45663240_DEV-101_2025-2","2025-2","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"41907942","IA-300","41907942_IA-300_2025-2","2025-2","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"40284355","DAT-201","40284355_DAT-201_2025-2","2025-2","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"37090862","IA-300","37090862_IA-300_2025-2","2025-2","Foreign key external ID: 37090862 not found for field Numero_Documento__c in entity Contact"
"33201122","UX-100","33201122_UX-100_2025-2","2025-2","Foreign key external ID: 33201122 not found for field Numero_Documento__c in entity Contact"
"33614240","DAT-101","33614240_DAT-101_2025-2","2025-2","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"32935035","GEN-101","32935035_GEN-101_2025-2","2025-2","Foreign key external ID: 32935035 not found for field Numero_Documento__c in entity Contact"
"31848115","IA-400","31848115_IA-400_2025-2","2025-2","Foreign key external ID: 31848115 not found for field Numero_Documento__c in entity Contact"
"43678310","DEV-101","43678310_DEV-101_2025-2","2025-2","Foreign key external ID: 43678310 not found for field Numero_Documento__c in entity Contact"
"37090862","DEV-101","37090862_DEV-101_2025-2","2025-2","Foreign key external ID: 37090862 not found for field Numero_Documento__c in entity Contact"
"35310111","IA-400","35310111_IA-400_2025-2","2025-2","Foreign key external ID: 35310111 not found for field Numero_Documento__c in entity Contact"
"40235116","IA-300","40235116_IA-300_2025-2","2025-2","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"41907942","MKT-200","41907942_MKT-200_2025-2","2025-2","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"32604998","DEV-101","32604998_DEV-101_2025-2","2025-2","Foreign key external ID: 32604998 not found for field Numero_Documento__c in entity Contact"
"32459600","DAT-305","32459600_DAT-305_2025-2","2025-2","Foreign key external ID: 32459600 not found for field Numero_Documento__c in entity Contact"
"33800391","MKT-200","33800391_MKT-200_2025-2","2025-2","Foreign key external ID: 33800391 not found for field Numero_Documento__c in entity Contact"
"31445923","DEV-101","31445923_DEV-101_2025-2","2025-2","Foreign key external ID: 31445923 not found for field Numero_Documento__c in entity Contact"
"34316765","IA-300","34316765_IA-300_2025-2","2025-2","Foreign key external ID: 34316765 not found for field Numero_Documento__c in entity Contact"
"45225711","DAT-305","45225711_DAT-305_2025-2","2025-2","Foreign key external ID: 45225711 not found for field Numero_Documento__c in entity Contact"
"37412229","DAT-101","37412229_DAT-101_2025-2","2025-2","Foreign key external ID: 37412229 not found for field Numero_Documento__c in entity Contact"
"43037722","DEV-101","43037722_DEV-101_2025-2","2025-2","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"38405437","DAT-101","38405437_DAT-101_2025-2","2025-2","Foreign key external ID: 38405437 not found for field Numero_Documento__c in entity Contact"
"44197978","UX-100","44197978_UX-100_2025-2","2025-2","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"33697024","GEN-101","33697024_GEN-101_2025-2","2025-2","Foreign key external ID: 33697024 not found for field Numero_Documento__c in entity Contact"
"32844429","UX-100","32844429_UX-100_2025-2","2025-2","Foreign key external ID: 32844429 not found for field Numero_Documento__c in entity Contact"
"43690930","DAT-201","43690930_DAT-201_2025-2","2025-2","Foreign key external ID: 43690930 not found for field Numero_Documento__c in entity Contact"
"44724307","IA-300","44724307_IA-300_2025-2","2025-2","Foreign key external ID: 44724307 not found for field Numero_Documento__c in entity Contact"
"36219416","DAT-101","36219416_DAT-101_2025-2","2025-2","Foreign key external ID: 36219416 not found for field Numero_Documento__c in entity Contact"
"37335497","MKT-200","37335497_MKT-200_2025-2","2025-2","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"37799625","DAT-201","37799625_DAT-201_2025-2","2025-2","Foreign key external ID: 37799625 not found for field Numero_Documento__c in entity Contact"
"45311516","IA-300","45311516_IA-300_2025-2","2025-2","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"33518284","MKT-200","33518284_MKT-200_2025-2","2025-2","Foreign key external ID: 33518284 not found for field Numero_Documento__c in entity Contact"
"38714246","UX-100","38714246_UX-100_2025-2","2025-2","Foreign key external ID: 38714246 not found for field Numero_Documento__c in entity Contact"
"31221561","DAT-305","31221561_DAT-305_2025-2","2025-2","Foreign key external ID: 31221561 not found for field Numero_Documento__c in entity Contact"
"37091816","NEG-400","37091816_NEG-400_2025-2","2025-2","Foreign key external ID: 37091816 not found for field Numero_Documento__c in entity Contact"
"31221480","IA-300","31221480_IA-300_2025-2","2025-2","Foreign key external ID: 31221480 not found for field Numero_Documento__c in entity Contact"
"47221206","MKT-200","47221206_MKT-200_2025-2","2025-2","Foreign key external ID: 47221206 not found for field Numero_Documento__c in entity Contact"
"32027618","UX-100","32027618_UX-100_2025-2","2025-2","Foreign key external ID: 32027618 not found for field Numero_Documento__c in entity Contact"
"43342517","IA-400","43342517_IA-400_2025-2","2025-2","Foreign key external ID: 43342517 not found for field Numero_Documento__c in entity Contact"
"31332769","MKT-200","31332769_MKT-200_2025-2","2025-2","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"43690930","UX-100","43690930_UX-100_2025-2","2025-2","Foreign key external ID: 43690930 not found for field Numero_Documento__c in entity Contact"
"40175984","UX-100","40175984_UX-100_2025-2","2025-2","Foreign key external ID: 40175984 not found for field Numero_Documento__c in entity Contact"
"33362152","IA-300","33362152_IA-300_2025-2","2025-2","Foreign key external ID: 33362152 not found for field Numero_Documento__c in entity Contact"
"36511898","DAT-201","36511898_DAT-201_2025-2","2025-2","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"44476887","NEG-400","44476887_NEG-400_2025-2","2025-2","Foreign key external ID: 44476887 not found for field Numero_Documento__c in entity Contact"
"35077928","MKT-200","35077928_MKT-200_2025-2","2025-2","Foreign key external ID: 35077928 not found for field Numero_Documento__c in entity Contact"
"31848115","DAT-305","31848115_DAT-305_2025-2","2025-2","Foreign key external ID: 31848115 not found for field Numero_Documento__c in entity Contact"
"33614240","IA-300","33614240_IA-300_2025-2","2025-2","Foreign key external ID: 33614240 not found for field Numero_Documento__c in entity Contact"
"35310111","UX-100","35310111_UX-100_2025-2","2025-2","Foreign key external ID: 35310111 not found for field Numero_Documento__c in entity Contact"
"31239788","DAT-101","31239788_DAT-101_2025-2","2025-2","Foreign key external ID: 31239788 not found for field Numero_Documento__c in entity Contact"
"46410216","DEV-101","46410216_DEV-101_2025-2","2025-2","Foreign key external ID: 46410216 not found for field Numero_Documento__c in entity Contact"
"32270986","UX-100","32270986_UX-100_2025-2","2025-2","Foreign key external ID: 32270986 not found for field Numero_Documento__c in entity Contact"
"43037722","IA-400","43037722_IA-400_2025-2","2025-2","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"44544802","UX-100","44544802_UX-100_2025-2","2025-2","Foreign key external ID: 44544802 not found for field Numero_Documento__c in entity Contact"
"40437078","UX-100","40437078_UX-100_2025-2","2025-2","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"43037722","DAT-305","43037722_DAT-305_2025-2","2025-2","Foreign key external ID: 43037722 not found for field Numero_Documento__c in entity Contact"
"31136038","UX-100","31136038_UX-100_2025-2","2025-2","Foreign key external ID: 31136038 not found for field Numero_Documento__c in entity Contact"
"45280236","NEG-400","45280236_NEG-400_2025-2","2025-2","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"47320705","DEV-101","47320705_DEV-101_2025-2","2025-2","Foreign key external ID: 47320705 not found for field Numero_Documento__c in entity Contact"
"45368291","GEN-101","45368291_GEN-101_2025-2","2025-2","Foreign key external ID: 45368291 not found for field Numero_Documento__c in entity Contact"
"44445238","DEV-101","44445238_DEV-101_2025-2","2025-2","Foreign key external ID: 44445238 not found for field Numero_Documento__c in entity Contact"
"31153469","GEN-101","31153469_GEN-101_2025-2","2025-2","Foreign key external ID: 31153469 not found for field Numero_Documento__c in entity Contact"
"45311516","UX-100","45311516_UX-100_2025-2","2025-2","Foreign key external ID: 45311516 not found for field Numero_Documento__c in entity Contact"
"40284355","NEG-400","40284355_NEG-400_2025-2","2025-2","Foreign key external ID: 40284355 not found for field Numero_Documento__c in entity Contact"
"31221561","UX-100","31221561_UX-100_2025-2","2025-2","Foreign key external ID: 31221561 not found for field Numero_Documento__c in entity Contact"
"31681085","NEG-400","31681085_NEG-400_2025-2","2025-2","Foreign key external ID: 31681085 not found for field Numero_Documento__c in entity Contact"
"44343339","IA-300","44343339_IA-300_2025-2","2025-2","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"31445923","GEN-101","31445923_GEN-101_2025-2","2025-2","Foreign key external ID: 31445923 not found for field Numero_Documento__c in entity Contact"
"33418893","UX-100","33418893_UX-100_2025-2","2025-2","Foreign key external ID: 33418893 not found for field Numero_Documento__c in entity Contact"
"40269989","IA-400","40269989_IA-400_2025-2","2025-2","Foreign key external ID: 40269989 not found for field Numero_Documento__c in entity Contact"
"40437078","DAT-305","40437078_DAT-305_2025-2","2025-2","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"32270986","IA-300","32270986_IA-300_2025-2","2025-2","Foreign key external ID: 32270986 not found for field Numero_Documento__c in entity Contact"
"31136038","MKT-200","31136038_MKT-200_2025-2","2025-2","Foreign key external ID: 31136038 not found for field Numero_Documento__c in entity Contact"
"44190336","IA-400","44190336_IA-400_2025-2","2025-2","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"36996781","IA-400","36996781_IA-400_2025-2","2025-2","Foreign key external ID: 36996781 not found for field Numero_Documento__c in entity Contact"
"40235116","IA-400","40235116_IA-400_2025-2","2025-2","Foreign key external ID: 40235116 not found for field Numero_Documento__c in entity Contact"
"46410216","MKT-200","46410216_MKT-200_2025-2","2025-2","Foreign key external ID: 46410216 not found for field Numero_Documento__c in entity Contact"
"43558573","DAT-101","43558573_DAT-101_2025-2","2025-2","Foreign key external ID: 43558573 not found for field Numero_Documento__c in entity Contact"
"39796864","IA-300","39796864_IA-300_2025-2","2025-2","Foreign key external ID: 39796864 not found for field Numero_Documento__c in entity Contact"
"45368291","MKT-200","45368291_MKT-200_2025-2","2025-2","Foreign key external ID: 45368291 not found for field Numero_Documento__c in entity Contact"
"46890428","DEV-101","46890428_DEV-101_2025-2","2025-2","Foreign key external ID: 46890428 not found for field Numero_Documento__c in entity Contact"
"36511898","GEN-101","36511898_GEN-101_2025-2","2025-2","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"37639684","DEV-101","37639684_DEV-101_2025-2","2025-2","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"44197978","DAT-201","44197978_DAT-201_2025-2","2025-2","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"30301798","GEN-101","30301798_GEN-101_2025-2","2025-2","Foreign key external ID: 30301798 not found for field Numero_Documento__c in entity Contact"
"40833222","NEG-400","40833222_NEG-400_2025-2","2025-2","Foreign key external ID: 40833222 not found for field Numero_Documento__c in entity Contact"
"44730308","DAT-305","44730308_DAT-305_2025-2","2025-2","Foreign key external ID: 44730308 not found for field Numero_Documento__c in entity Contact"
"45663240","DAT-201","45663240_DAT-201_2025-2","2025-2","Foreign key external ID: 45663240 not found for field Numero_Documento__c in entity Contact"
"32604998","MKT-200","32604998_MKT-200_2025-2","2025-2","Foreign key external ID: 32604998 not found for field Numero_Documento__c in entity Contact"
"30808375","IA-400","30808375_IA-400_2025-2","2025-2","Foreign key external ID: 30808375 not found for field Numero_Documento__c in entity Contact"
"33518284","GEN-101","33518284_GEN-101_2025-2","2025-2","Foreign key external ID: 33518284 not found for field Numero_Documento__c in entity Contact"
"30224289","DAT-101","30224289_DAT-101_2025-2","2025-2","Foreign key external ID: 30224289 not found for field Numero_Documento__c in entity Contact"
"30520054","MKT-200","30520054_MKT-200_2025-2","2025-2","Foreign key external ID: 30520054 not found for field Numero_Documento__c in entity Contact"
"36511898","MKT-200","36511898_MKT-200_2025-2","2025-2","Foreign key external ID: 36511898 not found for field Numero_Documento__c in entity Contact"
"31332769","IA-300","31332769_IA-300_2025-2","2025-2","Foreign key external ID: 31332769 not found for field Numero_Documento__c in entity Contact"
"44197978","DEV-101","44197978_DEV-101_2025-2","2025-2","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"44415606","UX-100","44415606_UX-100_2025-2","2025-2","Foreign key external ID: 44415606 not found for field Numero_Documento__c in entity Contact"
"40437078","NEG-400","40437078_NEG-400_2025-2","2025-2","Foreign key external ID: 40437078 not found for field Numero_Documento__c in entity Contact"
"37639684","IA-300","37639684_IA-300_2025-2","2025-2","Foreign key external ID: 37639684 not found for field Numero_Documento__c in entity Contact"
"44190336","NEG-400","44190336_NEG-400_2025-2","2025-2","Foreign key external ID: 44190336 not found for field Numero_Documento__c in entity Contact"
"44343339","GEN-101","44343339_GEN-101_2025-2","2025-2","Foreign key external ID: 44343339 not found for field Numero_Documento__c in entity Contact"
"45280236","MKT-200","45280236_MKT-200_2025-2","2025-2","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"30808375","NEG-400","30808375_NEG-400_2025-2","2025-2","Foreign key external ID: 30808375 not found for field Numero_Documento__c in entity Contact"
"37335497","IA-300","37335497_IA-300_2025-2","2025-2","Foreign key external ID: 37335497 not found for field Numero_Documento__c in entity Contact"
"37091816","IA-400","37091816_IA-400_2025-2","2025-2","Foreign key external ID: 37091816 not found for field Numero_Documento__c in entity Contact"
"45280236","IA-300","45280236_IA-300_2025-2","2025-2","Foreign key external ID: 45280236 not found for field Numero_Documento__c in entity Contact"
"41907942","DAT-201","41907942_DAT-201_2025-2","2025-2","Foreign key external ID: 41907942 not found for field Numero_Documento__c in entity Contact"
"44544802","DAT-201","44544802_DAT-201_2025-2","2025-2","Foreign key external ID: 44544802 not found for field Numero_Documento__c in entity Contact"
"44197978","DAT-305","44197978_DAT-305_2025-2","2025-2","Foreign key external ID: 44197978 not found for field Numero_Documento__c in entity Contact"
"32459600","DAT-201","32459600_DAT-201_2025-2","2025-2","Foreign key external ID: 32459600 not found for field Numero_Documento__c in entity Contact"
"47075635","DEV-101","47075635_DEV-101_2025-2","2025-2","Foreign key external ID: 47075635 not found for field Numero_Documento__c in entity Contact"
"47320705","UX-100","47320705_UX-100_2025-2","2025-2","Foreign key external ID: 47320705 not found for field Numero_Documento__c in entity Contact"
"44544802","DAT-305","44544802_DAT-305_2025-2","2025-2","Foreign key external ID: 44544802 not found for field Numero_Documento__c in entity Contact"
"31786305","DAT-101","31786305_DAT-101_2025-2","2025-2","Foreign key external ID: 31786305 not found for field Numero_Documento__c in entity Contact"
"33792064","MKT-200","33792064_MKT-200_2025-2","2025-2","Foreign key external ID: 33792064 not found for field Numero_Documento__c in entity Contact"
