"ID","ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","STATUS"
"a0Abm000006rhsbEAA","44476887_GEN-101_2025-1_2025-03-06","44476887_GEN-101_2025-1","2025-03-06","5","Aprobado","Item Created"
"a0Abm000006rhscEAA","37412229_DEV-101_2025-1_2025-03-06","37412229_DEV-101_2025-1","2025-03-06","4","Aprobado","Item Created"
"a0Abm000006rhsdEAA","45311516_IA-400_2025-1_2025-03-06","45311516_IA-400_2025-1","2025-03-06","4","Aprobado","Item Created"
"a0Abm000006rhseEAA","45368291_UX-100_2025-1_2025-03-06","45368291_UX-100_2025-1","2025-03-06","7","Aprobado","Item Created"
"a0Abm000006rhsfEAA","39796864_IA-400_2025-1_2025-03-06","39796864_IA-400_2025-1","2025-03-06","10","Aprobado","Item Created"
"a0Abm000006rhsgEAA","43652049_NEG-400_2025-1_2025-03-06","43652049_NEG-400_2025-1","2025-03-06","6","Aprobado","Item Created"
"a0Abm000006rhshEAA","31332769_UX-100_2025-1_2025-03-06","31332769_UX-100_2025-1","2025-03-06","1","Desaprobado","Item Created"
"a0Abm000006rhsiEAA","36219416_MKT-200_2025-1_2025-03-06","36219416_MKT-200_2025-1","2025-03-06","6","Aprobado","Item Created"
"a0Abm000006rhsjEAA","47221206_GEN-101_2025-1_2025-03-06","47221206_GEN-101_2025-1","2025-03-06","8","Aprobado","Item Created"
"a0Abm000006rhskEAA","31239788_GEN-101_2025-1_2025-03-06","31239788_GEN-101_2025-1","2025-03-06","10","Aprobado","Item Created"
"a0Abm000006rhslEAA","30301798_DEV-101_2025-1_2025-03-07","30301798_DEV-101_2025-1","2025-03-07","5","Aprobado","Item Created"
"a0Abm000006rhsmEAA","31848115_DAT-305_2025-1_2025-03-07","31848115_DAT-305_2025-1","2025-03-07","7","Aprobado","Item Created"
"a0Abm000006rhsnEAA","47075635_UX-100_2025-1_2025-03-07","47075635_UX-100_2025-1","2025-03-07","7","Aprobado","Item Created"
"a0Abm000006rhsoEAA","46193548_IA-400_2025-1_2025-03-07","46193548_IA-400_2025-1","2025-03-07","5","Aprobado","Item Created"
"a0Abm000006rhspEAA","31332769_NEG-400_2025-1_2025-03-08","31332769_NEG-400_2025-1","2025-03-08","4","Aprobado","Item Created"
"a0Abm000006rhsqEAA","31681085_UX-100_2025-1_2025-03-08","31681085_UX-100_2025-1","2025-03-08","4","Aprobado","Item Created"
"a0Abm000006rhsrEAA","33201122_DAT-305_2025-1_2025-03-08","33201122_DAT-305_2025-1","2025-03-08","1","Desaprobado","Item Created"
"a0Abm000006rhssEAA","39796864_IA-400_2025-1_2025-03-09","39796864_IA-400_2025-1","2025-03-09","2","Desaprobado","Item Created"
"a0Abm000006rhstEAA","46193548_DAT-201_2025-1_2025-03-10","46193548_DAT-201_2025-1","2025-03-10","2","Desaprobado","Item Created"
"a0Abm000006rhsuEAA","47221206_DAT-201_2025-1_2025-03-10","47221206_DAT-201_2025-1","2025-03-10","3","Desaprobado","Item Created"
"a0Abm000006rhsvEAA","34316765_NEG-400_2025-1_2025-03-10","34316765_NEG-400_2025-1","2025-03-10","8","Aprobado","Item Created"
"a0Abm000006rhswEAA","43690930_GEN-101_2025-1_2025-03-11","43690930_GEN-101_2025-1","2025-03-11","4","Aprobado","Item Created"
"a0Abm000006rhsxEAA","31153469_IA-400_2025-1_2025-03-11","31153469_IA-400_2025-1","2025-03-11","3","Desaprobado","Item Created"
"a0Abm000006rhsyEAA","37799625_GEN-101_2025-1_2025-03-12","37799625_GEN-101_2025-1","2025-03-12","6","Aprobado","Item Created"
"a0Abm000006rhszEAA","43558573_GEN-101_2025-1_2025-03-12","43558573_GEN-101_2025-1","2025-03-12","1","Desaprobado","Item Created"
"a0Abm000006rht0EAA","45311516_IA-300_2025-1_2025-03-12","45311516_IA-300_2025-1","2025-03-12","1","Desaprobado","Item Created"
"a0Abm000006rht1EAA","33362152_IA-300_2025-1_2025-03-14","33362152_IA-300_2025-1","2025-03-14","8","Aprobado","Item Created"
"a0Abm000006rht2EAA","43652049_DAT-101_2025-1_2025-03-14","43652049_DAT-101_2025-1","2025-03-14","10","Aprobado","Item Created"
"a0Abm000006rht3EAA","37639684_MKT-200_2025-1_2025-03-14","37639684_MKT-200_2025-1","2025-03-14","4","Aprobado","Item Created"
"a0Abm000006rht4EAA","35077928_DAT-305_2025-1_2025-03-15","35077928_DAT-305_2025-1","2025-03-15","7","Aprobado","Item Created"
"a0Abm000006rht5EAA","44730308_DAT-305_2025-1_2025-03-15","44730308_DAT-305_2025-1","2025-03-15","2","Desaprobado","Item Created"
"a0Abm000006rht6EAA","31848115_IA-400_2025-1_2025-03-15","31848115_IA-400_2025-1","2025-03-15","4","Aprobado","Item Created"
"a0Abm000006rht7EAA","33568791_DAT-305_2025-1_2025-03-15","33568791_DAT-305_2025-1","2025-03-15","2","Desaprobado","Item Created"
"a0Abm000006rht8EAA","43729856_NEG-400_2025-1_2025-03-16","43729856_NEG-400_2025-1","2025-03-16","5","Aprobado","Item Created"
"a0Abm000006rht9EAA","41785959_GEN-101_2025-1_2025-03-16","41785959_GEN-101_2025-1","2025-03-16","6","Aprobado","Item Created"
"a0Abm000006rhtAEAQ","46890428_DAT-101_2025-1_2025-03-16","46890428_DAT-101_2025-1","2025-03-16","9","Aprobado","Item Created"
"a0Abm000006rhtBEAQ","36996781_GEN-101_2025-1_2025-03-18","36996781_GEN-101_2025-1","2025-03-18","1","Desaprobado","Item Created"
"a0Abm000006rhtCEAQ","44190336_MKT-200_2025-1_2025-03-19","44190336_MKT-200_2025-1","2025-03-19","6","Aprobado","Item Created"
"a0Abm000006rhtDEAQ","33418893_DAT-101_2025-1_2025-03-19","33418893_DAT-101_2025-1","2025-03-19","10","Aprobado","Item Created"
"a0Abm000006rhtEEAQ","33362152_NEG-400_2025-1_2025-03-21","33362152_NEG-400_2025-1","2025-03-21","7","Aprobado","Item Created"
"a0Abm000006rhtFEAQ","41785959_IA-300_2025-1_2025-03-22","41785959_IA-300_2025-1","2025-03-22","10","Aprobado","Item Created"
"a0Abm000006rhtGEAQ","32935035_DEV-101_2025-1_2025-03-22","32935035_DEV-101_2025-1","2025-03-22","10","Aprobado","Item Created"
"a0Abm000006rhtHEAQ","32459600_UX-100_2025-1_2025-03-23","32459600_UX-100_2025-1","2025-03-23","1","Desaprobado","Item Created"
"a0Abm000006rhtIEAQ","31153469_NEG-400_2025-1_2025-03-23","31153469_NEG-400_2025-1","2025-03-23","7","Aprobado","Item Created"
"a0Abm000006rhtJEAQ","31445923_DEV-101_2025-1_2025-03-26","31445923_DEV-101_2025-1","2025-03-26","5","Aprobado","Item Created"
"a0Abm000006rhtKEAQ","46193548_DAT-101_2025-1_2025-03-26","46193548_DAT-101_2025-1","2025-03-26","4","Aprobado","Item Created"
"a0Abm000006rhtLEAQ","36996781_DAT-101_2025-1_2025-03-30","36996781_DAT-101_2025-1","2025-03-30","9","Aprobado","Item Created"
"a0Abm000006rhtMEAQ","33614240_IA-400_2025-1_2025-03-30","33614240_IA-400_2025-1","2025-03-30","4","Aprobado","Item Created"
"a0Abm000006rhtNEAQ","44476887_GEN-101_2025-1_2025-03-31","44476887_GEN-101_2025-1","2025-03-31","10","Aprobado","Item Created"
"a0Abm000006rhtOEAQ","43558573_MKT-200_2025-1_2025-04-01","43558573_MKT-200_2025-1","2025-04-01","3","Desaprobado","Item Created"
"a0Abm000006rhtPEAQ","43678310_DAT-201_2025-1_2025-04-01","43678310_DAT-201_2025-1","2025-04-01","5","Aprobado","Item Created"
"a0Abm000006rhtQEAQ","31239788_IA-400_2025-1_2025-04-01","31239788_IA-400_2025-1","2025-04-01","2","Desaprobado","Item Created"
"a0Abm000006rhtREAQ","36511898_GEN-101_2025-1_2025-04-02","36511898_GEN-101_2025-1","2025-04-02","2","Desaprobado","Item Created"
"a0Abm000006rhtSEAQ","40235116_MKT-200_2025-1_2025-04-02","40235116_MKT-200_2025-1","2025-04-02","5","Aprobado","Item Created"
"a0Abm000006rhtTEAQ","33418893_DAT-201_2025-1_2025-04-02","33418893_DAT-201_2025-1","2025-04-02","10","Aprobado","Item Created"
"a0Abm000006rhtUEAQ","43871938_DAT-305_2025-1_2025-04-02","43871938_DAT-305_2025-1","2025-04-02","8","Aprobado","Item Created"
"a0Abm000006rhtVEAQ","46585675_DEV-101_2025-1_2025-04-03","46585675_DEV-101_2025-1","2025-04-03","8","Aprobado","Item Created"
"a0Abm000006rhtWEAQ","40204911_MKT-200_2025-1_2025-04-05","40204911_MKT-200_2025-1","2025-04-05","4","Aprobado","Item Created"
"a0Abm000006rhtXEAQ","34316765_GEN-101_2025-1_2025-04-05","34316765_GEN-101_2025-1","2025-04-05","2","Desaprobado","Item Created"
"a0Abm000006rhtYEAQ","40175984_UX-100_2025-1_2025-04-06","40175984_UX-100_2025-1","2025-04-06","4","Aprobado","Item Created"
"a0Abm000006rhtZEAQ","41016204_DAT-201_2025-1_2025-04-06","41016204_DAT-201_2025-1","2025-04-06","10","Aprobado","Item Created"
"a0Abm000006rhtaEAA","30520054_MKT-200_2025-1_2025-04-07","30520054_MKT-200_2025-1","2025-04-07","10","Aprobado","Item Created"
"a0Abm000006rhtbEAA","35077928_GEN-101_2025-1_2025-04-07","35077928_GEN-101_2025-1","2025-04-07","6","Aprobado","Item Created"
"a0Abm000006rhtcEAA","33614240_GEN-101_2025-1_2025-04-08","33614240_GEN-101_2025-1","2025-04-08","4","Aprobado","Item Created"
"a0Abm000006rhtdEAA","37412229_UX-100_2025-1_2025-04-08","37412229_UX-100_2025-1","2025-04-08","10","Aprobado","Item Created"
"a0Abm000006rhteEAA","37335497_NEG-400_2025-1_2025-04-09","37335497_NEG-400_2025-1","2025-04-09","5","Aprobado","Item Created"
"a0Abm000006rhtfEAA","45663240_DAT-305_2025-1_2025-04-09","45663240_DAT-305_2025-1","2025-04-09","9","Aprobado","Item Created"
"a0Abm000006rhtgEAA","30301798_DAT-101_2025-1_2025-04-09","30301798_DAT-101_2025-1","2025-04-09","10","Aprobado","Item Created"
"a0Abm000006rhthEAA","43507384_IA-400_2025-1_2025-04-10","43507384_IA-400_2025-1","2025-04-10","2","Desaprobado","Item Created"
"a0Abm000006rhtiEAA","43652049_MKT-200_2025-1_2025-04-10","43652049_MKT-200_2025-1","2025-04-10","4","Aprobado","Item Created"
"a0Abm000006rhtjEAA","36742732_DAT-101_2025-1_2025-04-11","36742732_DAT-101_2025-1","2025-04-11","9","Aprobado","Item Created"
"a0Abm000006rhtkEAA","37090862_UX-100_2025-1_2025-04-11","37090862_UX-100_2025-1","2025-04-11","6","Aprobado","Item Created"
"a0Abm000006rhtlEAA","32027618_UX-100_2025-1_2025-04-12","32027618_UX-100_2025-1","2025-04-12","4","Aprobado","Item Created"
"a0Abm000006rhtmEAA","30301798_IA-400_2025-1_2025-04-13","30301798_IA-400_2025-1","2025-04-13","7","Aprobado","Item Created"
"a0Abm000006rhtnEAA","43871938_IA-400_2025-1_2025-04-14","43871938_IA-400_2025-1","2025-04-14","8","Aprobado","Item Created"
"a0Abm000006rhtoEAA","44197978_UX-100_2025-1_2025-04-15","44197978_UX-100_2025-1","2025-04-15","3","Desaprobado","Item Created"
"a0Abm000006rhtpEAA","31221480_UX-100_2025-1_2025-04-16","31221480_UX-100_2025-1","2025-04-16","10","Aprobado","Item Created"
"a0Abm000006rhtqEAA","31221480_DAT-305_2025-1_2025-04-16","31221480_DAT-305_2025-1","2025-04-16","2","Desaprobado","Item Created"
"a0Abm000006rhtrEAA","46410216_NEG-400_2025-1_2025-04-16","46410216_NEG-400_2025-1","2025-04-16","9","Aprobado","Item Created"
"a0Abm000006rhtsEAA","31136038_DAT-201_2025-1_2025-04-18","31136038_DAT-201_2025-1","2025-04-18","5","Aprobado","Item Created"
"a0Abm000006rhttEAA","43690930_GEN-101_2025-1_2025-04-19","43690930_GEN-101_2025-1","2025-04-19","10","Aprobado","Item Created"
"a0Abm000006rhtuEAA","32027618_DAT-305_2025-1_2025-04-20","32027618_DAT-305_2025-1","2025-04-20","10","Aprobado","Item Created"
"a0Abm000006rhtvEAA","31332769_DAT-305_2025-1_2025-04-22","31332769_DAT-305_2025-1","2025-04-22","1","Desaprobado","Item Created"
"a0Abm000006rhtwEAA","44724307_DAT-101_2025-1_2025-04-22","44724307_DAT-101_2025-1","2025-04-22","6","Aprobado","Item Created"
"a0Abm000006rhtxEAA","31786305_NEG-400_2025-1_2025-04-22","31786305_NEG-400_2025-1","2025-04-22","9","Aprobado","Item Created"
"a0Abm000006rhtyEAA","43342517_MKT-200_2025-1_2025-04-22","43342517_MKT-200_2025-1","2025-04-22","1","Desaprobado","Item Created"
"a0Abm000006rhtzEAA","31445923_IA-300_2025-1_2025-04-23","31445923_IA-300_2025-1","2025-04-23","7","Aprobado","Item Created"
"a0Abm000006rhu0EAA","31332769_UX-100_2025-1_2025-04-24","31332769_UX-100_2025-1","2025-04-24","2","Desaprobado","Item Created"
"a0Abm000006rhu1EAA","45280236_DAT-201_2025-1_2025-04-25","45280236_DAT-201_2025-1","2025-04-25","4","Aprobado","Item Created"
"a0Abm000006rhu2EAA","47221206_DEV-101_2025-1_2025-04-25","47221206_DEV-101_2025-1","2025-04-25","3","Desaprobado","Item Created"
"a0Abm000006rhu3EAA","41016204_DAT-305_2025-1_2025-04-25","41016204_DAT-305_2025-1","2025-04-25","4","Aprobado","Item Created"
"a0Abm000006rhu4EAA","44286872_MKT-200_2025-1_2025-04-28","44286872_MKT-200_2025-1","2025-04-28","5","Aprobado","Item Created"
"a0Abm000006rhu5EAA","31221561_IA-400_2025-1_2025-04-28","31221561_IA-400_2025-1","2025-04-28","3","Desaprobado","Item Created"
"a0Abm000006rhu6EAA","37412229_IA-300_2025-1_2025-04-28","37412229_IA-300_2025-1","2025-04-28","6","Aprobado","Item Created"
"a0Abm000006rhu7EAA","47320705_NEG-400_2025-1_2025-04-29","47320705_NEG-400_2025-1","2025-04-29","6","Aprobado","Item Created"
"a0Abm000006rhu8EAA","44190336_UX-100_2025-1_2025-05-01","44190336_UX-100_2025-1","2025-05-01","7","Aprobado","Item Created"
"a0Abm000006rhu9EAA","34341037_GEN-101_2025-1_2025-05-01","34341037_GEN-101_2025-1","2025-05-01","8","Aprobado","Item Created"
"a0Abm000006rhuAEAQ","44343339_DAT-305_2025-1_2025-05-03","44343339_DAT-305_2025-1","2025-05-03","2","Desaprobado","Item Created"
"a0Abm000006rhuBEAQ","37639684_NEG-400_2025-1_2025-05-03","37639684_NEG-400_2025-1","2025-05-03","9","Aprobado","Item Created"
"a0Abm000006rhuCEAQ","34341037_IA-300_2025-1_2025-05-03","34341037_IA-300_2025-1","2025-05-03","1","Desaprobado","Item Created"
"a0Abm000006rhuDEAQ","38714246_DAT-201_2025-1_2025-05-03","38714246_DAT-201_2025-1","2025-05-03","10","Aprobado","Item Created"
"a0Abm000006rhuEEAQ","43652049_DAT-201_2025-1_2025-05-04","43652049_DAT-201_2025-1","2025-05-04","2","Desaprobado","Item Created"
"a0Abm000006rhuFEAQ","33800391_DAT-201_2025-1_2025-05-05","33800391_DAT-201_2025-1","2025-05-05","2","Desaprobado","Item Created"
"a0Abm000006rhuGEAQ","43558573_UX-100_2025-1_2025-05-05","43558573_UX-100_2025-1","2025-05-05","2","Desaprobado","Item Created"
"a0Abm000006rhuHEAQ","44724307_DAT-305_2025-1_2025-05-06","44724307_DAT-305_2025-1","2025-05-06","5","Aprobado","Item Created"
"a0Abm000006rhuIEAQ","31786305_NEG-400_2025-1_2025-05-07","31786305_NEG-400_2025-1","2025-05-07","2","Desaprobado","Item Created"
"a0Abm000006rhuJEAQ","32604998_DEV-101_2025-1_2025-05-10","32604998_DEV-101_2025-1","2025-05-10","1","Desaprobado","Item Created"
"a0Abm000006rhuKEAQ","33614240_DEV-101_2025-1_2025-05-10","33614240_DEV-101_2025-1","2025-05-10","7","Aprobado","Item Created"
"a0Abm000006rhuLEAQ","38405437_MKT-200_2025-1_2025-05-11","38405437_MKT-200_2025-1","2025-05-11","5","Aprobado","Item Created"
"a0Abm000006rhuMEAQ","30808375_DAT-201_2025-1_2025-05-12","30808375_DAT-201_2025-1","2025-05-12","4","Aprobado","Item Created"
"a0Abm000006rhuNEAQ","32935035_UX-100_2025-1_2025-05-15","32935035_UX-100_2025-1","2025-05-15","9","Aprobado","Item Created"
"a0Abm000006rhuOEAQ","31332769_GEN-101_2025-1_2025-05-16","31332769_GEN-101_2025-1","2025-05-16","9","Aprobado","Item Created"
"a0Abm000006rhuPEAQ","44197978_IA-300_2025-1_2025-05-16","44197978_IA-300_2025-1","2025-05-16","8","Aprobado","Item Created"
"a0Abm000006rhuQEAQ","45368291_UX-100_2025-1_2025-05-16","45368291_UX-100_2025-1","2025-05-16","6","Aprobado","Item Created"
"a0Abm000006rhuREAQ","40204911_DAT-305_2025-1_2025-05-17","40204911_DAT-305_2025-1","2025-05-17","4","Aprobado","Item Created"
"a0Abm000006rhuSEAQ","31681085_MKT-200_2025-1_2025-05-19","31681085_MKT-200_2025-1","2025-05-19","8","Aprobado","Item Created"
"a0Abm000006rhuTEAQ","31136038_NEG-400_2025-1_2025-05-19","31136038_NEG-400_2025-1","2025-05-19","8","Aprobado","Item Created"
"a0Abm000006rhuUEAQ","43871938_DEV-101_2025-1_2025-05-19","43871938_DEV-101_2025-1","2025-05-19","7","Aprobado","Item Created"
"a0Abm000006rhuVEAQ","40852091_MKT-200_2025-1_2025-05-20","40852091_MKT-200_2025-1","2025-05-20","9","Aprobado","Item Created"
"a0Abm000006rhuWEAQ","32459600_IA-300_2025-1_2025-05-22","32459600_IA-300_2025-1","2025-05-22","7","Aprobado","Item Created"
"a0Abm000006rhuXEAQ","33697024_MKT-200_2025-1_2025-05-22","33697024_MKT-200_2025-1","2025-05-22","7","Aprobado","Item Created"
"a0Abm000006rhuYEAQ","45663240_MKT-200_2025-1_2025-05-23","45663240_MKT-200_2025-1","2025-05-23","9","Aprobado","Item Created"
"a0Abm000006rhuZEAQ","30224289_GEN-101_2025-1_2025-05-25","30224289_GEN-101_2025-1","2025-05-25","7","Aprobado","Item Created"
"a0Abm000006rhuaEAA","39796864_GEN-101_2025-1_2025-05-25","39796864_GEN-101_2025-1","2025-05-25","6","Aprobado","Item Created"
"a0Abm000006rhubEAA","34364066_MKT-200_2025-1_2025-05-25","34364066_MKT-200_2025-1","2025-05-25","8","Aprobado","Item Created"
"a0Abm000006rhucEAA","32027618_IA-300_2025-1_2025-05-26","32027618_IA-300_2025-1","2025-05-26","6","Aprobado","Item Created"
"a0Abm000006rhudEAA","43037722_DAT-201_2025-1_2025-05-28","43037722_DAT-201_2025-1","2025-05-28","1","Desaprobado","Item Created"
"a0Abm000006rhueEAA","45663240_DAT-101_2025-1_2025-05-28","45663240_DAT-101_2025-1","2025-05-28","1","Desaprobado","Item Created"
"a0Abm000006rhufEAA","33800391_GEN-101_2025-1_2025-05-28","33800391_GEN-101_2025-1","2025-05-28","2","Desaprobado","Item Created"
"a0Abm000006rhugEAA","34223113_IA-300_2025-1_2025-05-28","34223113_IA-300_2025-1","2025-05-28","3","Desaprobado","Item Created"
"a0Abm000006rhuhEAA","45225711_DEV-101_2025-1_2025-05-30","45225711_DEV-101_2025-1","2025-05-30","4","Aprobado","Item Created"
"a0Abm000006rhuiEAA","47075635_UX-100_2025-1_2025-05-31","47075635_UX-100_2025-1","2025-05-31","8","Aprobado","Item Created"
"a0Abm000006rhujEAA","35844073_NEG-400_2025-1_2025-05-31","35844073_NEG-400_2025-1","2025-05-31","9","Aprobado","Item Created"
"a0Abm000006rhukEAA","30277884_GEN-101_2025-1_2025-06-01","30277884_GEN-101_2025-1","2025-06-01","6","Aprobado","Item Created"
"a0Abm000006rhulEAA","43871938_DAT-101_2025-1_2025-06-01","43871938_DAT-101_2025-1","2025-06-01","3","Desaprobado","Item Created"
"a0Abm000006rhumEAA","30808375_DEV-101_2025-1_2025-06-01","30808375_DEV-101_2025-1","2025-06-01","8","Aprobado","Item Created"
"a0Abm000006rhunEAA","43678310_DAT-101_2025-1_2025-06-02","43678310_DAT-101_2025-1","2025-06-02","9","Aprobado","Item Created"
"a0Abm000006rhuoEAA","33418893_IA-400_2025-1_2025-06-03","33418893_IA-400_2025-1","2025-06-03","5","Aprobado","Item Created"
"a0Abm000006rhupEAA","45311516_DAT-101_2025-1_2025-06-03","45311516_DAT-101_2025-1","2025-06-03","6","Aprobado","Item Created"
"a0Abm000006rhuqEAA","30301798_IA-300_2025-1_2025-06-04","30301798_IA-300_2025-1","2025-06-04","6","Aprobado","Item Created"
"a0Abm000006rhurEAA","45225711_GEN-101_2025-1_2025-06-05","45225711_GEN-101_2025-1","2025-06-05","2","Desaprobado","Item Created"
"a0Abm000006rhusEAA","46585675_DAT-101_2025-1_2025-06-05","46585675_DAT-101_2025-1","2025-06-05","4","Aprobado","Item Created"
"a0Abm000006rhutEAA","46890428_DAT-305_2025-1_2025-06-05","46890428_DAT-305_2025-1","2025-06-05","3","Desaprobado","Item Created"
"a0Abm000006rhuuEAA","30301798_GEN-101_2025-1_2025-06-05","30301798_GEN-101_2025-1","2025-06-05","7","Aprobado","Item Created"
"a0Abm000006rhuvEAA","37412229_GEN-101_2025-1_2025-06-06","37412229_GEN-101_2025-1","2025-06-06","1","Desaprobado","Item Created"
"a0Abm000006rhuwEAA","44197978_DAT-201_2025-1_2025-06-06","44197978_DAT-201_2025-1","2025-06-06","5","Aprobado","Item Created"
"a0Abm000006rhuxEAA","41016204_GEN-101_2025-1_2025-06-06","41016204_GEN-101_2025-1","2025-06-06","8","Aprobado","Item Created"
"a0Abm000006rhuyEAA","45225711_DAT-101_2025-1_2025-06-06","45225711_DAT-101_2025-1","2025-06-06","5","Aprobado","Item Created"
"a0Abm000006rhuzEAA","44190336_MKT-200_2025-1_2025-06-06","44190336_MKT-200_2025-1","2025-06-06","9","Aprobado","Item Created"
"a0Abm000006rhv0EAA","38405437_DAT-305_2025-1_2025-06-07","38405437_DAT-305_2025-1","2025-06-07","3","Desaprobado","Item Created"
"a0Abm000006rhv1EAA","37412229_DAT-201_2025-1_2025-06-07","37412229_DAT-201_2025-1","2025-06-07","6","Aprobado","Item Created"
"a0Abm000006rhv2EAA","47075635_IA-300_2025-1_2025-06-07","47075635_IA-300_2025-1","2025-06-07","9","Aprobado","Item Created"
"a0Abm000006rhv3EAA","32844429_NEG-400_2025-1_2025-06-08","32844429_NEG-400_2025-1","2025-06-08","1","Desaprobado","Item Created"
"a0Abm000006rhv4EAA","45225711_NEG-400_2025-1_2025-06-09","45225711_NEG-400_2025-1","2025-06-09","8","Aprobado","Item Created"
"a0Abm000006rhv5EAA","40104822_DEV-101_2025-1_2025-06-09","40104822_DEV-101_2025-1","2025-06-09","10","Aprobado","Item Created"
"a0Abm000006rhv6EAA","41016204_GEN-101_2025-1_2025-06-10","41016204_GEN-101_2025-1","2025-06-10","5","Aprobado","Item Created"
"a0Abm000006rhv7EAA","44086116_IA-300_2025-1_2025-06-11","44086116_IA-300_2025-1","2025-06-11","6","Aprobado","Item Created"
"a0Abm000006rhv8EAA","43037722_MKT-200_2025-1_2025-06-13","43037722_MKT-200_2025-1","2025-06-13","2","Desaprobado","Item Created"
"a0Abm000006rhv9EAA","30277884_DAT-305_2025-1_2025-06-14","30277884_DAT-305_2025-1","2025-06-14","8","Aprobado","Item Created"
"a0Abm000006rhvAEAQ","43652049_IA-300_2025-1_2025-06-14","43652049_IA-300_2025-1","2025-06-14","4","Aprobado","Item Created"
"a0Abm000006rhvBEAQ","47075635_IA-400_2025-1_2025-06-14","47075635_IA-400_2025-1","2025-06-14","8","Aprobado","Item Created"
"a0Abm000006rhvCEAQ","32935035_DAT-101_2025-1_2025-06-15","32935035_DAT-101_2025-1","2025-06-15","8","Aprobado","Item Created"
"a0Abm000006rhvDEAQ","38405437_DAT-305_2025-1_2025-06-16","38405437_DAT-305_2025-1","2025-06-16","3","Desaprobado","Item Created"
"a0Abm000006rhvEEAQ","40852091_UX-100_2025-1_2025-06-16","40852091_UX-100_2025-1","2025-06-16","7","Aprobado","Item Created"
"a0Abm000006rhvFEAQ","34364066_GEN-101_2025-1_2025-06-18","34364066_GEN-101_2025-1","2025-06-18","2","Desaprobado","Item Created"
"a0Abm000006rhvGEAQ","39796864_IA-400_2025-1_2025-06-18","39796864_IA-400_2025-1","2025-06-18","6","Aprobado","Item Created"
"a0Abm000006rhvHEAQ","44286872_MKT-200_2025-1_2025-06-19","44286872_MKT-200_2025-1","2025-06-19","3","Desaprobado","Item Created"
"a0Abm000006rhvIEAQ","37091816_GEN-101_2025-1_2025-06-19","37091816_GEN-101_2025-1","2025-06-19","8","Aprobado","Item Created"
"a0Abm000006rhvJEAQ","41907942_DAT-201_2025-1_2025-06-20","41907942_DAT-201_2025-1","2025-06-20","2","Desaprobado","Item Created"
"a0Abm000006rhvKEAQ","31332769_MKT-200_2025-1_2025-06-20","31332769_MKT-200_2025-1","2025-06-20","4","Aprobado","Item Created"
"a0Abm000006rhvLEAQ","41016204_MKT-200_2025-1_2025-06-23","41016204_MKT-200_2025-1","2025-06-23","1","Desaprobado","Item Created"
"a0Abm000006rhvMEAQ","39796864_IA-300_2025-1_2025-06-26","39796864_IA-300_2025-1","2025-06-26","10","Aprobado","Item Created"
"a0Abm000006rhvNEAQ","40284355_IA-300_2025-1_2025-06-28","40284355_IA-300_2025-1","2025-06-28","9","Aprobado","Item Created"
"a0Abm000006rhvOEAQ","44343339_DAT-201_2025-1_2025-06-28","44343339_DAT-201_2025-1","2025-06-28","4","Aprobado","Item Created"
"a0Abm000006rhvPEAQ","40852091_IA-300_2025-1_2025-06-28","40852091_IA-300_2025-1","2025-06-28","3","Desaprobado","Item Created"
"a0Abm000006rhvQEAQ","46890428_DEV-101_2025-1_2025-06-29","46890428_DEV-101_2025-1","2025-06-29","5","Aprobado","Item Created"
"a0Abm000006rhvREAQ","45311516_IA-400_2025-1_2025-06-30","45311516_IA-400_2025-1","2025-06-30","8","Aprobado","Item Created"
"a0Abm000006rhvSEAQ","47320705_NEG-400_2025-1_2025-06-30","47320705_NEG-400_2025-1","2025-06-30","8","Aprobado","Item Created"
"a0Abm000006rhvTEAQ","41785959_DAT-101_2025-1_2025-06-30","41785959_DAT-101_2025-1","2025-06-30","4","Aprobado","Item Created"
"a0Abm000006rhvUEAQ","40284355_IA-400_2025-1_2025-06-30","40284355_IA-400_2025-1","2025-06-30","1","Desaprobado","Item Created"
"a0Abm000006rhvVEAQ","30224289_IA-300_2025-1_2025-06-30","30224289_IA-300_2025-1","2025-06-30","9","Aprobado","Item Created"
"a0Abm000006rhvWEAQ","40833222_IA-400_2025-2_2025-07-02","40833222_IA-400_2025-2","2025-07-02","1","Desaprobado","Item Created"
"a0Abm000006rhvXEAQ","47731681_GEN-101_2025-2_2025-07-02","47731681_GEN-101_2025-2","2025-07-02","4","Aprobado","Item Created"
"a0Abm000006rhvYEAQ","37335497_DEV-101_2025-2_2025-07-03","37335497_DEV-101_2025-2","2025-07-03","4","Aprobado","Item Created"
"a0Abm000006rhvZEAQ","45663240_IA-300_2025-2_2025-07-04","45663240_IA-300_2025-2","2025-07-04","4","Aprobado","Item Created"
"a0Abm000006rhvaEAA","33418893_GEN-101_2025-2_2025-07-04","33418893_GEN-101_2025-2","2025-07-04","8","Aprobado","Item Created"
"a0Abm000006rhvbEAA","44415606_DEV-101_2025-2_2025-07-05","44415606_DEV-101_2025-2","2025-07-05","2","Desaprobado","Item Created"
"a0Abm000006rhvcEAA","31221480_GEN-101_2025-2_2025-07-05","31221480_GEN-101_2025-2","2025-07-05","7","Aprobado","Item Created"
